ASTD	ATK	AttachEffectIndex	AttachModelIndex	BLK	BlkSound	BlowSound	Bone	ClassID	ClassName	DEAD	DIE1	DN	DeadEffect	DieSound	DyingTime	Gender	HIT	HitDummy	HitSound	Hits	IDL	IdleSound	Job	Mass	Name	NumSet	OriginalDEADAni	PICK	PreDelay	RUN	RootNode	SET	STD	SelfHitEffect	SkillAni	TargetHitEffect	TopDummy	UP1	VarKDType	WLK
monster_greathornet_astd	monster_greathornet_atk	None	None	None	None	monster_greathornet_blow.ogg	None	10082	Monster_TigerHornet_Elite	monster_greathornet_dead	None	None	None	monster_greathornet_die.ogg	1500	M	monster_greathornet_hit	Dummy_Hornet	monster_greathornet_hit.ogg	2	monster_greathornet_idl	None	1	9	<$>48582</>	1	YES	None	0	monster_greathornet_run	Dummy_Hornet	monster_tigerhornet_set	monster_greathornet_std	HIT_Blood_DemonS	None	None	Bone_HF_01	None	0	monster_greathornet_wlk
monster_greathornet_astd	monster_greathornet_atk	None	None	None	None	monster_greathornet_blow.ogg	None	10089	Monster_TigerHornet_Amber	monster_greathornet_dead	None	None	None	monster_greathornet_die.ogg	1500	M	monster_greathornet_hit	Dummy_Hornet	monster_greathornet_hit.ogg	2	monster_greathornet_idl	None	1	9	<$>48581</>	1	YES	None	0	monster_greathornet_run	Dummy_Hornet	monster_tigerhornet_set	monster_greathornet_std	HIT_Blood_DemonS	None	None	Bone_HF_01	None	0	monster_greathornet_wlk
monster_saberboar_astd	monster_saberboar_atk	None	None	None	None	monster_saberboar_blow.ogg	None	10090	Mission_SaberBoar	None	monster_saberboar	monster_saberboar	mon_dead01	monster_saberboar_die.ogg	0	M	monster_saberboar_hit	Bip01 Spine2	monster_saberboar_hit.ogg	1	monster_saberboar_idl	None	1	1	<$>48583</>	1	NO	None	0	monster_saberboar_run	Bip01	monster_saberboar_set	monster_saberboar_std	HIT_Blood_Siclke	None	None	Bip01 Head	monster_saberboar	0	monster_saberboar_wlk
monster_saberboar_astd	monster_saberboar_atk	None	None	None	None	monster_saberboar_blow.ogg	None	10091	Monster_SaberBoar	None	monster_saberboar	monster_saberboar	mon_dead01	monster_saberboar_die.ogg	0	M	monster_saberboar_hit	Bip01 Spine2	monster_saberboar_hit.ogg	1	monster_saberboar_idl	None	1	1	<$>48584</>	1	NO	None	0	monster_saberboar_run	Bip01	monster_saberboar_set	monster_saberboar_std	HIT_Blood_Siclke	None	None	Bip01 Head	monster_saberboar	0	monster_saberboar_wlk
monster_saberboar_astd	monster_saberboar_atk	None	None	None	None	monster_saberboar_blow.ogg	None	10092	Monster_SaberBoar_Elite	None	monster_saberboar	monster_saberboar	mon_dead01	monster_saberboar_die.ogg	0	M	monster_saberboar_hit	Bip01 Spine2	monster_saberboar_hit.ogg	1	monster_saberboar_idl	None	1	1	<$>48585</>	1	NO	None	0	monster_saberboar_run	Bip01	monster_saberboar_set	monster_saberboar_std	HIT_Blood_Siclke	None	None	Bip01 Head	monster_saberboar	0	monster_saberboar_wlk
monster_saberboar_astd	monster_saberboar_atk	None	None	None	None	monster_saberboar_blow.ogg	None	10093	Monster_Boar	None	monster_saberboar	monster_saberboar	mon_dead01	monster_saberboar_die.ogg	0	M	monster_saberboar_hit	Bip01 Spine2	monster_saberboar_hit.ogg	1	monster_saberboar_idl	None	1	1	<$>704</>	1	NO	None	0	monster_saberboar_run	Bip01	monster_saberboar_set	monster_saberboar_std	HIT_Blood_Siclke	None	None	Bip01 Head	monster_saberboar	0	monster_saberboar_wlk
monster_saberboar_astd	monster_saberboar_atk	None	None	None	None	monster_saberboar_blow.ogg	None	10099	Monster_SaberBoar_Amber	None	monster_saberboar	monster_saberboar	mon_dead01	monster_saberboar_die.ogg	0	M	monster_saberboar_hit	Bip01 Spine2	monster_saberboar_hit.ogg	1	monster_saberboar_idl	None	1	1	<$>48584</>	1	NO	None	0	monster_saberboar_run	Bip01	monster_saberboar_set	monster_saberboar_std	HIT_Blood_Siclke	None	None	Bip01 Head	monster_saberboar	0	monster_saberboar_wlk
monster_saberboar_astd	monster_saberboar_atk	None	None	None	None	monster_saberboar_blow.ogg	None	10100	Mission_StripeSaberBoar	None	monster_saberboar	monster_saberboar	mon_dead01	monster_saberboar_die.ogg	0	M	monster_saberboar_hit	Bip01 Spine2	monster_saberboar_hit.ogg	1	monster_saberboar_idl	None	1	1	<$>48586</>	1	NO	None	0	monster_saberboar_run	Bip01	monster_stripesaberboar_set	monster_saberboar_std	HIT_Blood_Siclke	None	None	Bip01 Head	monster_saberboar	0	monster_saberboar_wlk
monster_saberboar_astd	monster_saberboar_atk	None	None	None	None	monster_saberboar_blow.ogg	None	10101	Monster_StripeSaberBoar	None	monster_saberboar	monster_saberboar	mon_dead01	monster_saberboar_die.ogg	0	M	monster_saberboar_hit	Bip01 Spine2	monster_saberboar_hit.ogg	1	monster_saberboar_idl	None	1	1	<$>48587</>	1	NO	None	0	monster_saberboar_run	Bip01	monster_stripesaberboar_set	monster_saberboar_std	HIT_Blood_Siclke	None	None	Bip01 Head	monster_saberboar	0	monster_saberboar_wlk
monster_saberboar_astd	monster_saberboar_atk	None	None	None	None	monster_saberboar_blow.ogg	None	10102	Monster_StripeSaberBoar_Elite	None	monster_saberboar	monster_saberboar	mon_dead01	monster_saberboar_die.ogg	0	M	monster_saberboar_hit	Bip01 Spine2	monster_saberboar_hit.ogg	1	monster_saberboar_idl	None	1	1	<$>48588</>	1	NO	None	0	monster_saberboar_run	Bip01	monster_stripesaberboar_set	monster_saberboar_std	HIT_Blood_Siclke	None	None	Bip01 Head	monster_saberboar	0	monster_saberboar_wlk
monster_saberboar_astd	monster_saberboar_atk	None	None	None	None	monster_saberboar_blow.ogg	None	10109	Monster_StripeSaberBoar_Amber	None	monster_saberboar	monster_saberboar	mon_dead01	monster_saberboar_die.ogg	0	M	monster_saberboar_hit	Bip01 Spine2	monster_saberboar_hit.ogg	1	monster_saberboar_idl	None	1	1	<$>48587</>	1	NO	None	0	monster_saberboar_run	Bip01	monster_stripesaberboar_set	monster_saberboar_std	HIT_Blood_Siclke	None	None	Bip01 Head	monster_saberboar	0	monster_saberboar_wlk
monster_vedanobahknife_astd	monster_vedanobahknife_atk	None	None	None	None	monster_vedanobahknife_blow.ogg	monster_vedanobahknife_set	10110	Mission_Vedanobah	None	monster_vedanobahknife	monster_vedanobahknife	mon_dead01	monster_vedanobahknife_die.ogg	0	M	monster_vedanobahknife_hit	Bip01 Spine2	monster_vedanobahknife_hit.ogg	2	monster_vedanobahknife_idl	None	1	1	<$>48589</>	2	NO	None	0	monster_vedanobahknife_run	Bip01	monster_vedanobahknife_set	monster_vedanobahknife_std	HIT_Blood_Human_1	Monster_VedanobahKnife	None	Bip01 Head	monster_vedanobahknife	0	monster_vedanobahknife_wlk
monster_vedanobahknife_astd	monster_vedanobahknife_atk	None	None	None	None	monster_vedanobahknife_blow.ogg	monster_vedanobahknife_set	10111	Monster_Vedanobah	None	monster_vedanobahknife	monster_vedanobahknife	mon_dead01	monster_vedanobahknife_die.ogg	0	M	monster_vedanobahknife_hit	Bip01 Spine2	monster_vedanobahknife_hit.ogg	2	monster_vedanobahknife_idl	None	1	1	<$>47209</>	2	NO	None	0	monster_vedanobahknife_run	Bip01	monster_vedanobahknife_set	monster_vedanobahknife_std	HIT_Blood_Human_1	Monster_VedanobahKnife	None	Bip01 Head	monster_vedanobahknife	0	monster_vedanobahknife_wlk
monster_vedanobahknife_astd	monster_vedanobahknife_atk	None	None	None	None	monster_vedanobahknife_blow.ogg	monster_vedanobahknife_set	10112	Monster_Vedanobah_Elite	None	monster_vedanobahknife	monster_vedanobahknife	mon_dead01	monster_vedanobahknife_die.ogg	0	M	monster_vedanobahknife_hit	Bip01 Spine2	monster_vedanobahknife_hit.ogg	2	monster_vedanobahknife_idl	None	1	1	<$>48590</>	2	NO	None	0	monster_vedanobahknife_run	Bip01	monster_vedanobahknife_set	monster_vedanobahknife_std	HIT_Blood_Human_1	Monster_VedanobahKnife	None	Bip01 Head	monster_vedanobahknife	0	monster_vedanobahknife_wlk
monster_vedanobahknife_astd	monster_vedanobahknife_atk	None	None	None	None	monster_vedanobahknife_blow.ogg	monster_vedanobahaxe_set	10113	Monster_VedanobahKnight	None	monster_vedanobahknife	monster_vedanobahknife	mon_dead01	monster_vedanobahknife_die.ogg	0	M	monster_vedanobahknife_hit	Bip01 Spine2	monster_vedanobahknife_hit.ogg	2	monster_vedanobahknife_idl	None	1	1	<$>48591</>	2	NO	None	0	monster_vedanobahknife_run	Bip01	monster_vedanobahaxe_set	monster_vedanobahknife_std	HIT_Blood_Human_1	Monster_VedanobahKnife	None	Bip01 Head	monster_vedanobahknife	0	monster_vedanobahknife_wlk
monster_vedanobahknife_astd	monster_vedanobahknife_atk	None	None	None	None	monster_vedanobahknife_blow.ogg	monster_vedanobahknife_set	10119	Monster_Vedanobah_Amber	None	monster_vedanobahknife	monster_vedanobahknife	mon_dead01	monster_vedanobahknife_die.ogg	0	M	monster_vedanobahknife_hit	Bip01 Spine2	monster_vedanobahknife_hit.ogg	2	monster_vedanobahknife_idl	None	1	1	<$>47209</>	2	NO	None	0	monster_vedanobahknife_run	Bip01	monster_vedanobahknife_set	monster_vedanobahknife_std	HIT_Blood_Human_1	Monster_VedanobahKnife	None	Bip01 Head	monster_vedanobahknife	0	monster_vedanobahknife_wlk
monster_vedanobahcandle_astd	monster_vedanobahcandle_atk	None	None	None	None	monster_vedanobahcandle_blow.ogg	monster_vedanobahcandle_set	10120	Mission_VedanobahRogue	None	monster_vedanobahcandle	monster_vedanobahcandle	mon_dead01	monster_vedanobahcandle_die.ogg	0	M	monster_vedanobahcandle_hit	Bip01 Spine2	monster_vedanobahcandle_hit.ogg	1	monster_vedanobahcandle_idl	None	1	1	<$>48592</>	1	NO	None	0	monster_vedanobahcandle_run	Bip01	monster_vedanobahcandle_set	monster_vedanobahcandle_std	HIT_Blood_Human_1	Monster_VedanobahCandle	None	Bip01 Head	monster_vedanobahcandle	0	monster_vedanobahcandle_wlk
monster_vedanobahcandle_astd	monster_vedanobahcandle_atk	None	None	None	None	monster_vedanobahcandle_blow.ogg	monster_vedanobahcandle_set	10121	Monster_VedanobahRogue	None	monster_vedanobahcandle	monster_vedanobahcandle	mon_dead01	monster_vedanobahcandle_die.ogg	0	M	monster_vedanobahcandle_hit	Bip01 Spine2	monster_vedanobahcandle_hit.ogg	1	monster_vedanobahcandle_idl	None	1	1	<$>48593</>	1	NO	None	0	monster_vedanobahcandle_run	Bip01	monster_vedanobahcandle_set	monster_vedanobahcandle_std	HIT_Blood_Human_1	Monster_VedanobahCandle	None	Bip01 Head	monster_vedanobahcandle	0	monster_vedanobahcandle_wlk
monster_vedanobahcandle_astd	monster_vedanobahcandle_atk	None	None	None	None	monster_vedanobahcandle_blow.ogg	monster_vedanobahcandle_set	10122	Monster_VedanobahRogue_Elite	None	monster_vedanobahcandle	monster_vedanobahcandle	mon_dead01	monster_vedanobahcandle_die.ogg	0	M	monster_vedanobahcandle_hit	Bip01 Spine2	monster_vedanobahcandle_hit.ogg	1	monster_vedanobahcandle_idl	None	1	1	<$>48594</>	1	NO	None	0	monster_vedanobahcandle_run	Bip01	monster_vedanobahcandle_set	monster_vedanobahcandle_std	HIT_Blood_Human_1	Monster_VedanobahCandle	None	Bip01 Head	monster_vedanobahcandle	0	monster_vedanobahcandle_wlk
monster_vedanobahcandle_astd	monster_vedanobahcandle_atk	None	None	None	None	monster_vedanobahcandle_blow.ogg	monster_vedanobahf_set	10123	Monster_BurningRogue	None	monster_vedanobahcandle	monster_vedanobahcandle	mon_dead01	monster_vedanobahcandle_die.ogg	0	M	monster_vedanobahcandle_hit	Bip01 Spine2	monster_vedanobahcandle_hit.ogg	1	monster_vedanobahcandle_idl	None	1	1.5	<$>48595</>	1	NO	None	0	monster_vedanobahcandle_run	Bip01	monster_vedanobahf_set	monster_vedanobahcandle_std	HIT_Blood_Human_1	Monster_VedanobahCandle	None	Bip01 Head	monster_vedanobahcandle	0	monster_vedanobahcandle_wlk
monster_vedanobahcandle_astd	monster_vedanobahcandle_atk	None	None	None	None	monster_vedanobahcandle_blow.ogg	monster_vedanobahi_set	10124	Monster_FreezingRogue	None	monster_vedanobahcandle	monster_vedanobahcandle	mon_dead01	monster_vedanobahcandle_die.ogg	0	M	monster_vedanobahcandle_hit	Bip01 Spine2	monster_vedanobahcandle_hit.ogg	1	monster_vedanobahcandle_idl	None	1	1.5	<$>48596</>	1	NO	None	0	monster_vedanobahcandle_run	Bip01	monster_vedanobahi_set	monster_vedanobahcandle_std	HIT_Blood_Human_1	Monster_VedanobahCandle	None	Bip01 Head	monster_vedanobahcandle	0	monster_vedanobahcandle_wlk
monster_vedanobahcandle_astd	monster_vedanobahcandle_atk	None	None	None	None	monster_vedanobahcandle_blow.ogg	monster_vedanobahl_set	10125	Monster_ElectricRogue	None	monster_vedanobahcandle	monster_vedanobahcandle	mon_dead01	monster_vedanobahcandle_die.ogg	0	M	monster_vedanobahcandle_hit	Bip01 Spine2	monster_vedanobahcandle_hit.ogg	1	monster_vedanobahcandle_idl	None	1	1.5	<$>48597</>	1	NO	None	0	monster_vedanobahcandle_run	Bip01	monster_vedanobahl_set	monster_vedanobahcandle_std	HIT_Blood_Human_1	Monster_VedanobahCandle	None	Bip01 Head	monster_vedanobahcandle	0	monster_vedanobahcandle_wlk
monster_vedanobahcandle_astd	monster_vedanobahcandle_atk	None	None	None	None	monster_vedanobahcandle_blow.ogg	monster_vedanobahcandle_set	10129	Monster_VedanobahRogue_Amber	None	monster_vedanobahcandle	monster_vedanobahcandle	mon_dead01	monster_vedanobahcandle_die.ogg	0	M	monster_vedanobahcandle_hit	Bip01 Spine2	monster_vedanobahcandle_hit.ogg	1	monster_vedanobahcandle_idl	None	1	1	<$>48593</>	1	NO	None	0	monster_vedanobahcandle_run	Bip01	monster_vedanobahcandle_set	monster_vedanobahcandle_std	HIT_Blood_Human_1	Monster_VedanobahCandle	None	Bip01 Head	monster_vedanobahcandle	0	monster_vedanobahcandle_wlk
monster_flyingsickle_astd	monster_flyingsickle_atk	None	None	None	None	monster_flyingsickle_blow.ogg	monster_flyingsickle_set	10130	Mission_FlyingSickle	monster_flyingsickle_dead	None	None	mon_dead01	monster_flyingsickle_die.ogg	1433	M	monster_flyingsickle_hit	Bip01 Spine	monster_flyingsickle_hit.ogg	2	monster_flyingsickle_idl	None	1	9	<$>48598</>	1	YES	None	0	monster_flyingsickle_run	Bip01	monster_flyingsickle_set	monster_flyingsickle_std	HIT_Blood_Siclke	None	None	Bip01 Head	None	0	monster_flyingsickle_wlk
monster_flyingsickle_astd	monster_flyingsickle_atk	None	None	None	None	monster_flyingsickle_blow.ogg	monster_flyingsickle_set	10131	Monster_FlyingSickle	monster_flyingsickle_dead	None	None	mon_dead01	monster_flyingsickle_die.ogg	1433	M	monster_flyingsickle_hit	Bip01 Spine	monster_flyingsickle_hit.ogg	2	monster_flyingsickle_idl	None	1	9	<$>48599</>	1	YES	None	0	monster_flyingsickle_run	Bip01	monster_flyingsickle_set	monster_flyingsickle_std	HIT_Blood_Siclke	None	None	Bip01 Head	None	0	monster_flyingsickle_wlk
monster_flyingsickle_astd	monster_flyingsickle_atk	None	None	None	None	monster_flyingsickle_blow.ogg	monster_flyingsickle_set	10132	Monster_FlyingSickle_Elite	monster_flyingsickle_dead	None	None	mon_dead01	monster_flyingsickle_die.ogg	1433	M	monster_flyingsickle_hit	Bip01 Spine	monster_flyingsickle_hit.ogg	2	monster_flyingsickle_idl	None	1	9	<$>48600</>	1	YES	None	0	monster_flyingsickle_run	Bip01	monster_flyingsickle_set	monster_flyingsickle_std	HIT_Blood_Siclke	None	None	Bip01 Head	None	0	monster_flyingsickle_wlk
monster_flyingsickle_astd	monster_flyingsickle_atk	None	None	None	None	monster_flyingsickle_blow.ogg	monster_flyingsickle_set	10139	Monster_FlyingSickle_Amber	monster_flyingsickle_dead	None	None	mon_dead01	monster_flyingsickle_die.ogg	1433	M	monster_flyingsickle_hit	Bip01 Spine	monster_flyingsickle_hit.ogg	2	monster_flyingsickle_idl	None	1	9	<$>48599</>	1	YES	None	0	monster_flyingsickle_run	Bip01	monster_flyingsickle_set	monster_flyingsickle_std	HIT_Blood_Siclke	None	None	Bip01 Head	None	0	monster_flyingsickle_wlk
monster_flyingsickle_astd	monster_flyingsickle_atk	None	None	None	None	monster_flyingsickle_blow.ogg	monster_greenflyingsickle_set	10140	Mission_GreenFlyingSickle	monster_flyingsickle_dead	None	None	mon_dead01	monster_flyingsickle_die.ogg	1433	M	monster_flyingsickle_hit	Bip01 Spine	monster_flyingsickle_hit.ogg	2	monster_flyingsickle_idl	None	1	9	<$>48602</>	1	YES	None	0	monster_flyingsickle_run	Bip01	monster_greenflyingsickle_set	monster_flyingsickle_std	HIT_Blood_Siclke	None	None	Bip01 Head	None	0	monster_flyingsickle_wlk
monster_flyingsickle_astd	monster_flyingsickle_atk	None	None	None	None	monster_flyingsickle_blow.ogg	monster_greenflyingsickle_set	10141	Monster_GreenFlyingSickle	monster_flyingsickle_dead	None	None	mon_dead01	monster_flyingsickle_die.ogg	1433	M	monster_flyingsickle_hit	Bip01 Spine	monster_flyingsickle_hit.ogg	2	monster_flyingsickle_idl	None	1	9	<$>48603</>	1	YES	None	0	monster_flyingsickle_run	Bip01	monster_greenflyingsickle_set	monster_flyingsickle_std	HIT_Blood_Siclke	None	None	Bip01 Head	None	0	monster_flyingsickle_wlk
monster_flyingsickle_astd	monster_flyingsickle_atk	None	None	None	None	monster_flyingsickle_blow.ogg	monster_greenflyingsickle_set	10142	Monster_GreenFlyingSickle_Elite	monster_flyingsickle_dead	None	None	mon_dead01	monster_flyingsickle_die.ogg	1433	M	monster_flyingsickle_hit	Bip01 Spine	monster_flyingsickle_hit.ogg	2	monster_flyingsickle_idl	None	1	9	<$>48604</>	1	YES	None	0	monster_flyingsickle_run	Bip01	monster_greenflyingsickle_set	monster_flyingsickle_std	HIT_Blood_Siclke	None	None	Bip01 Head	None	0	monster_flyingsickle_wlk
monster_flyingsickle_astd	monster_flyingsickle_atk	None	None	None	None	monster_flyingsickle_blow.ogg	monster_greenflyingsickle_set	10149	Monster_GreenFlyingSickle_Amber	monster_flyingsickle_dead	None	None	mon_dead01	monster_flyingsickle_die.ogg	1433	M	monster_flyingsickle_hit	Bip01 Spine	monster_flyingsickle_hit.ogg	2	monster_flyingsickle_idl	None	1	9	<$>48603</>	1	YES	None	0	monster_flyingsickle_run	Bip01	monster_greenflyingsickle_set	monster_flyingsickle_std	HIT_Blood_Siclke	None	None	Bip01 Head	None	0	monster_flyingsickle_wlk
monster_marcurse_astd	monster_marcurse_atk	None	None	None	None	monster_marcurse_blow.ogg	monster_hound_set	10150	Mission_HellHound	None	monster_marcurse	monster_marcurse	mon_dead01	monster_marcurse_die.ogg	0	M	monster_marcurse_hit	Bip01 Spine2	monster_marcurse_hit.ogg	1	monster_marcurse_idl	None	1	1.1	<$>48605</>	2	NO	None	0	monster_marcurse_run	Bip01	monster_hound_set	monster_marcurse_std	HIT_Blood_Beast_1	Monster_Marcurse	None	Bip01 Head	monster_marcurse	0	monster_marcurse_wlk
monster_marcurse_astd	monster_marcurse_atk	None	None	None	None	monster_marcurse_blow.ogg	monster_hound_set	10151	Monster_HellHound	None	monster_marcurse	monster_marcurse	mon_dead01	monster_marcurse_die.ogg	0	M	monster_marcurse_hit	Bip01 Spine2	monster_marcurse_hit.ogg	1	monster_marcurse_idl	None	1	1.1	<$>48606</>	2	NO	None	0	monster_marcurse_run	Bip01	monster_hound_set	monster_marcurse_std	HIT_Blood_Beast_1	Monster_Marcurse	None	Bip01 Head	monster_marcurse	0	monster_marcurse_wlk
monster_marcurse_astd	monster_marcurse_atk	None	None	None	None	monster_marcurse_blow.ogg	monster_hound_set	10152	Monster_HellHound_Elite	None	monster_marcurse	monster_marcurse	mon_dead01	monster_marcurse_die.ogg	0	M	monster_marcurse_hit	Bip01 Spine2	monster_marcurse_hit.ogg	1	monster_marcurse_idl	None	1	1.1	<$>48607</>	2	NO	None	0	monster_marcurse_run	Bip01	monster_hound_set	monster_marcurse_std	HIT_Blood_Beast_1	Monster_Marcurse	None	Bip01 Head	monster_marcurse	0	monster_marcurse_wlk
monster_marcurse_astd	monster_marcurse_atk	None	None	None	None	monster_marcurse_blow.ogg	monster_houndf_set	10153	Monster_Demonische	None	monster_marcurse	monster_marcurse	mon_dead01	monster_marcurse_die.ogg	0	M	monster_marcurse_hit	Bip01 Spine1	monster_marcurse_hit.ogg	1	monster_marcurse_idl	None	1	1.1	<$>48608</>	2	NO	None	0	monster_marcurse_run	Bip01	monster_houndf_set	monster_marcurse_std	HIT_Blood_Beast_1	Monster_Marcurse	None	Bip01 Head	monster_marcurse	0	monster_marcurse_wlk
monster_marcurse_astd	monster_marcurse_atk	None	None	None	None	monster_marcurse_blow.ogg	monster_houndi_set	10154	Monster_Harrower	None	monster_marcurse	monster_marcurse	mon_dead01	monster_marcurse_die.ogg	0	M	monster_marcurse_hit	Bip01 Spine1	monster_marcurse_hit.ogg	1	monster_marcurse_idl	None	1	1.1	<$>48609</>	2	NO	None	0	monster_marcurse_run	Bip01	monster_houndi_set	monster_marcurse_std	HIT_Blood_Beast_1	Monster_Marcurse	None	Bip01 Head	monster_marcurse	0	monster_marcurse_wlk
monster_marcurse_astd	monster_marcurse_atk	None	None	None	None	monster_marcurse_blow.ogg	monster_houndl_set	10155	Monster_Tvanjesty	None	monster_marcurse	monster_marcurse	mon_dead01	monster_marcurse_die.ogg	0	M	monster_marcurse_hit	Bip01 Spine1	monster_marcurse_hit.ogg	1	monster_marcurse_idl	None	1	1.1	<$>48610</>	2	NO	None	0	monster_marcurse_run	Bip01	monster_houndl_set	monster_marcurse_std	HIT_Blood_Beast_1	Monster_Marcurse	None	Bip01 Head	monster_marcurse	0	monster_marcurse_wlk
monster_marcurse_astd	monster_marcurse_atk	None	None	None	None	monster_marcurse_blow.ogg	monster_hound_set	10159	Monster_HellHound_Amber	None	monster_marcurse	monster_marcurse	mon_dead01	monster_marcurse_die.ogg	0	M	monster_marcurse_hit	Bip01 Spine2	monster_marcurse_hit.ogg	1	monster_marcurse_idl	None	1	1	<$>48611</>	2	NO	None	0	monster_marcurse_run	Bip01	monster_hound_set	monster_marcurse_std	HIT_Blood_Beast_1	Monster_Marcurse	None	Bip01 Head	monster_marcurse	0	monster_marcurse_wlk
monster_marcurse_astd	monster_marcurse_atk	None	None	None	None	monster_marcurse_blow.ogg	monster_marcurse_set	10160	Mission_Marcurse	None	monster_marcurse	monster_marcurse	mon_dead01	monster_marcurse_die.ogg	0	M	monster_marcurse_hit	Bip01 Spine1	monster_marcurse_hit.ogg	1	monster_marcurse_idl	None	1	1.1	<$>48612</>	2	NO	None	0	monster_marcurse_run	Bip01	monster_marcurse_set	monster_marcurse_std	HIT_Blood_Beast_1	Monster_Marcurse	None	Bip01 Head	monster_marcurse	0	monster_marcurse_wlk
