ClassID	ClassName	Need1	Need10	Need10Count	Need1Count	Need2	Need2Count	Need3	Need3Count	Need4	Need4Count	Need5	Need5Count	Need6	Need6Count	Need7	Need7Count	Need8	Need8Count	Need9	Need9Count
560	Ring_Belief	Nialr_1	None	0	1	Lecit_1	1	Mastart_1	1	Crollonia_1	1	Maestro_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
561	Ring2_Belief	Ring_Belief	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
562	Ring_Elegance	Ring_Flutter_1	None	0	1	Ring_Embroil_1	1	Ring_TroubleStorm_1	1	Ring_BstGatling_1	1	Ring_ReBlindly_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
563	Ring2_Elegance	Ring_Elegance	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
564	Ring_Balisada	Laeyerd_1	None	0	1	Kira_1	1	Pales_1	1	Kaledor_1	1	Praer_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
565	Ring2_Balisada	Ring_Balisada	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
566	Ring2_MindStill	MindStill_1	None	0	1	Black_Oxide	50	CouponLv_26	50	EleCrystal	2	None	0	None	0	None	0	None	0	None	0
567	Ring_BlackCat	Stormbltz_1	None	0	1	LightingShield_1	1	LightningShabel_1	1	SharpLighting_1	1	LignthingStorm_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
568	Ring2_BlackCat	Ring_BlackCat	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
569	Ring_ALS	AurelShork_1	None	0	1	AurelShield_1	1	AurelShabel_1	1	SharpSpear_1	1	Laspina_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
570	Ring2_ALS	Ring_ALS	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
571	Ring_Corsair	Infernoofrevolver_1	None	0	1	Piratecode_1	1	Devilbreak_1	1	Seaofdevil_1	1	Intotheinferno_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
572	Ring2_Corsair	Ring_Corsair	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
573	Ring_Carrier	Sanctuaryofcrescent_1	None	0	1	Navycode_1	1	Angelbreak_1	1	Seaofangel_1	1	Intothesanctuary_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
574	Ring2_Carrier	Ring_Carrier	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
575	Ring_Atlas	Ring_Morass_1	None	0	1	Ring_Geyser_1	1	Ring_Eruption_1	1	Ring_Rebound_1	1	Ring_Lahar_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
576	Ring2_Atlas	Ring_Atlas	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
577	Ring_Salvatize	Tumar_1	None	0	1	Remedium_1	1	Operatio_1	1	Cartias_1	1	Benedictus_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
578	Ring2_Salvatize	Ring_Salvatize	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
579	Ring_FuRar	Conpedibus_1	None	0	1	Inferos_1	1	Fluctus_1	1	Venari_1	1	Grieta_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
580	Ring2_FuRar	Ring_FuRar	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
581	Ring_Tyrfing	Oblivion_1	None	0	1	inmunditia_1	1	caedes_1	1	maledicite_1	1	finis_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
582	Ring2_Tyrfing	Ring_Tyrfing	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
583	Ring_Tenebra	Caedo_1	None	0	1	Divido_1	1	AterSagitta_1	1	Imber_1	1	AlterEgo_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
584	Ring2_Tenebra	Ring_Tenebra	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
585	Ring_Railgun	Losclaymore_1	None	0	1	Laflenie_1	1	Forfurana_1	1	Machinaburster_1	1	Empatk_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
586	Ring2_Railgun	Ring_Railgun	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
587	Ring_GrimReaper	Moisson_1	None	0	1	Envol_1	1	Frapper_1	1	Enchaine_1	1	LaMort_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
588	Ring2_GrimReaper	Ring_GrimReaper	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
589	Ring_Dadamos	Areloa_1	None	0	1	Kukatao_1	1	Parpata_1	1	Sarmado_1	1	Fomoru_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
590	Ring2_Dadamos	Ring_Dadamos	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
591	Ring_ElectricaBillar	Revolucion_1	None	0	1	BuenTiro_1	1	Reflection_1	1	Electriko_1	1	Lasluces_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
592	Ring2_ElectricaBillar	Ring_ElectricaBillar	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
593	Ring2_Asparu	Asparu_1	None	0	1	Black_Oxide	50	CouponLv_26	50	EleCrystal	2	None	0	None	0	None	0	None	0	None	0
594	Ring_ISN	Slashmoon_1	None	0	1	Slashphoenix_1	1	Slashflower_1	1	Slashsky_1	1	Cherryattack_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
595	Ring2_ISN	Ring_ISN	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
596	Ring_Talasa	Karia_1	None	0	1	totana_1	1	Waterwave_1	1	Rainover_1	1	Ave_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
597	Ring2_Talasa	Ring_Talasa	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
598	Ring_Void	Abysstemptation_1	None	0	1	Voidskewer_1	1	Voidbaqum_1	1	Voidfonata_1	1	Voidspear_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
599	Ring2_Void	Ring_Void	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
600	Ring_Karima	Cuka_1	None	0	1	Kunilona_1	1	Utanila_1	1	Patata_1	1	Quan_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
601	Ring2_Karima	Ring_Karima	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
602	Ring2_Machetau	Machetau_1	None	0	1	Black_Oxide	50	CouponLv_26	50	EleCrystal	2	None	0	None	0	None	0	None	0	None	0
603	Ring_Intoxicacion	PoisonTail_1	None	0	1	PoisonBomb_1	1	ToxicIvy_1	1	BreathofToxic_1	1	ToxicReaction_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
604	Ring2_Intoxicacion	Ring_Intoxicacion	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
605	Ring_NineTail	foxfoam_1	None	0	1	Ninechrystal_1	1	sparkingfox_1	1	foxfaltrie_1	1	Tailcrash_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
606	Ring2_NineTail	Ring_NineTail	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
607	Ring_Prd	Futeshot_1	None	0	1	shotpromoto_1	1	bloodyoverdrivea_1	1	Fanning_1	1	Tote_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
608	Ring2_Prd	Ring_Prd	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
609	Ring_Pilo	Rafur_1	None	0	1	Corona_1	1	ludromo_1	1	martimo_1	1	equiltario_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
610	Ring2_Pilo	Ring_Pilo	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
611	Ring_Barbatos	Merhen_1	None	0	1	Martos_1	1	lopa_1	1	Overlightshot_1	1	Grandpressure_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
612	Ring2_Barbatos	Ring_Barbatos	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
613	Ring_Retribution	Shieldrush_1	None	0	1	Temblor_1	1	Princaurora_1	1	Fortaurora_1	1	Intensiaurora_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
614	Ring2_Retribution	Ring_Retribution	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
615	Ring_Messia	EarnestPrayer_1	None	0	1	SacredTerritory_1	1	GloriousJudgment_1	1	HolySacrifice_1	1	Sacredness_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
616	Ring2_Messia	Ring_Messia	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
617	Ring_Savior	Manato_1	None	0	1	Blanche_1	1	Trinore_1	1	Rebible_1	1	Saintcristal_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
618	Ring2_Savior	Ring_Savior	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
619	Ring_Arama	Poena_1	None	0	1	Blanche_1	1	Trinore_1	1	Rafuego_1	1	Flameabyss_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
620	Ring2_Arama	Ring_Arama	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
621	Ring_FlameRoar	Flameshoot_1	None	0	1	Flamebooster_1	1	Lavastrike_1	1	FlameExtrusion_1	1	Magmaroar_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
622	Ring_Lama	Ramael_1	None	0	1	Volcanicmarsha_1	1	magmaxplosion_1	1	holeofflame_1	1	kaida_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
623	Ring2_FlameRoar	Ring_FlameRoar	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
624	Ring2_Lama	Ring_Lama	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
635	Ring_ShootingCorperation	adrive_1	None	0	1	protectshade_1	1	copershot_1	1	armorbreakshot_1	1	devisoncoper_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
636	Ring2_ShootingCorperation	Ring_ShootingCorperation	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
637	Ring_ClaBuster	spinuriella_1	None	0	1	countbuster_1	1	upperxlicer_1	1	colossusbreak_1	1	divineblest_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
638	Ring2_ClaBuster	Ring_ClaBuster	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
639	Ring_Geirskogul	kasta_1	None	0	1	hugg_1	1	fasthet_1	1	ginnun_1	1	fimbul_1	1	Black_Oxide	30	CouponLv_26	30	AncientWarriorSymbol	30	None	0
640	Ring2_Geirskogul	Ring_Geirskogul	None	0	1	EnhancedRing_Crystal	6	PsyStone	100	CouponLv_26	30	None	0	None	0	None	0	None	0	None	0
