AGI	AnimType	AttachEffectIndex	AttachEffectIndexBattle	BodyType	BoneType	BuffMidOffset	BuffTopOffset	CHA	CON	Cache	Category	CharacterBuff	CharacterBuffLv	ClassID	ClassName	ClassType	ClothType	CollectCard	CommPoint	CostumeListFemale	CostumeListMale	Create	CreationCard	DEAD	DEX	DamageOffset	DefaultArmor	DefaultArmorName	DefaultInvenItem	DefaultInvenItemCount	DefaultLWeapon	DefaultRWeapon	DefaultStance	Dummy_N_LH	Dummy_N_RH	EdgeColor	EngName	EqpAchieveSet	EqpArmorSet	EqpArtifactSet	EqpAssistSet	EqpBackSet	EqpBeltSet	EqpBootsSet	EqpBreastSet	EqpCostumeSet	EqpEarSet	EqpFaceSet	EqpGloveSet	EqpHeadSet	EqpNeckSet	EqpRingSet	EqpShoulderSet	EqpWeaponSet	EquipTown	EtcType	EventCard	ExpeditionTag	ExpertStance	Gender	HairType	HeadType	HitDummy	HitOffset	Home	IDL	INT	IconClass	JobDesc	JobSkill	JobSklName	KillVoice	LODDist	Mass	Name	OriginalDEADAni	PICK	PINCH	PoseType	RUN	RootNode	Rotation	RuneWordPercentage	STD	STR	STUN	ScaleF	ScaleM	SelfHitEffect	Size	TopDummy	UniqueHit	Value	VeteranStance	WLK	WeaponScale	WeightRatio	initLv
70	SCT	None	None	PC_SET_SOHO_BODY	PC_SET_SOHO	136	199	50	50	TRUE	Cityzen	ChaCRTATK	1	21	Soho	SOHO	Normal	29014	0	None	None	Hire	22016	None	60	156	15001	CrecementoLeather	0	0	10000	7208	Bareknuckle,Fortitudo,Escrima	None	None	FFFFFF00	Soho	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosSoho,CosSohoAll	None,Ear	None,	None,Glove,LGlove	None,HatSoho,HatSohoAll	None,Necklace	None,Ring	None,Shoulder	2100,2101,2102	TRUE	None	22514	27,63,55	None	Male	PC_SET_SOHO_HAIR	PC_SET_SOHO_HEAD	Bip01 Spine1	136	GranadoEspada	PC_IDL_SCT	30	scout	<$>91575</>	1065	WindSpirits	None	1200	1	<$>11144</>	NO	PC_PICK_SCT	PC_PINCH_SCT	SCT	PC_RUN_SCT	Bip01	TRUE	0	PC_STD_SCT	60	PC_STUN_SCT	0	0.928	HIT_Blood_Human	S	Dummy_State	NO	320	TacticalAssistance	PC_WLK_SCT	None	1	20
40	FGT	None	None	PC_SET_FISH_BODY	PC_SET_FISH	137	200	50	70	TRUE	Cityzen	ChaMSATK	1	22	Alejandro	FISH	Normal	29015	0	None	None	Hire	22017	None	40	158	15002	CrecementoMetal	0	0	10000	7207	Bareknuckle,BlandirCruz,PlowGuard,TailGuard,PenetrarCruz	None	None	FFFFFF00	Alejandro	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosAle	None,Ear	None,FaceAle	None,Glove,LGlove,MGlove	None,HatAle,HatRab	None,Necklace	None,Ring	None,Shoulder	2200,2201,2202,2203	TRUE	None	22515	27,2,5	None	Male	PC_SET_FISH_HAIR	PC_SET_FISH_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_ART	30	fighter	<$>87034</>	1025	CastNet	None	1200	1.1	<$>11090</>	NO	PC_PICK_ART	PC_PINCH_ART	FISH	PC_RUN_ART	Bip01	TRUE	0	PC_STD_ART	90	PC_STUN_ART	0	0.827	HIT_Blood_Human	S	Dummy_State	NO	320	MightyCruz,StabGuard	PC_WLK_ART	None	2	60
80	WAIT	None	None	PC_SET_WAIT_BODY	PC_SET_WAIT	126	184	40	50	TRUE	Cityzen	ChaPCATK	1	23	Lisa	WAIT	Normal	29016	0	None	None	Hire	22018	None	60	145	15001	CrecementoLeather	0	0	10000	7208	Bareknuckle,Escrima,DobaladaCorte	None	None	FFFFFF00	Lisa	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosWait,CosFemme	None,Ear	None,	None,Glove,LGlove	None,HatWait	None,Necklace	None,Ring	None,Shoulder	2300,2301,2302	TRUE	None	22516	10,63,55	None	Female	PC_SET_WAIT_HAIR	PC_SET_WAIT_HEAD	Bip01 Spine1	126	GranadoEspada	PC_IDL_WAIT	40	fighter	<$>87035</>	1026	Grinding	None	1200	0.9	<$>11196</>	NO	PC_PICK_FGT	PC_PINCH_FGT	WAIT	PC_RUN_WAIT	Bip01	TRUE	0	PC_STD_WAIT	60	PC_STUN_FGT	0.988	0	HIT_Blood_Human	S	Dummy_State	NO	330	RaidAssault	PC_WLK_WAIT	None	1	40
50	ITEM	None	None	PC_SET_ITEM_BODY	PC_SET_ITEM	125	182	60	40	TRUE	Cityzen	ChaEvasion	1	24	Emilia	ITEM	Normal	29017	0	None	None	Hire	22019	None	50	144	15003	CrecementoCoat	21100	3	10000	7220	FirstAid,ESP,Fortitudo	None	None	FFFFFF00	Emilia	None,Achieve	None,Coat	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosItem,CosSage	None,Ear	None,	None,Glove,LGlove	None,HatEmilia	None,Necklace	None,Ring	None,Shoulder	2400,2401,2404	TRUE	None	22517	55,7,9	None	Female	PC_SET_ITEM_HAIR	PC_SET_ITEM_HEAD	Bip01 Spine1	125	GranadoEspada	PC_IDL_SCT	60	scout	<$>94801</>	1003	HealingAuto	None	1200	1	<$>2420</>	NO	PC_PICK_SCT	PC_PINCH_SCT	EMILIA	PC_RUN_ITEM	Bip01	TRUE	0	PC_STD_ITEM	40	PC_STUN_SCT	0.949	0	HIT_Blood_Human	S	Dummy_State	NO	300	Incantation,TacticalAssistance	PC_WLK_ITEM	None	1	40
70	MUS	None	None	PC_SET_JEW_BODY	PC_SET_JEW	131	192	50	50	TRUE	Cityzen	ChaIncDEX	1	25	Sharif	JEW	Normal	29018	0	None	None	Hire	22020	None	70	151	15001	CrecementoLeather	0	0	10000	7212	Bareknuckle,MiddleGuard,TwinBlades,AggressiveShot,InroadShot	None	None	FFFFFF00	Sharif	None,Achieve	None,Leather	None,Artifact	None,Steelbullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosShar	None,Ear	None,	None,Glove,LGlove	None,HatShar	None,Necklace	None,Ring	None,Shoulder	2500,2501,2502,2503	TRUE	None	22518	21,74,6	None	Male	PC_SET_JEW_HAIR	PC_SET_JEW_HEAD	Bip01 Spine1	131	GranadoEspada	PC_IDL_MUS	30	musketeer	<$>87037</>	1036	SandStorm	None	1200	1	<$>3367</>	NO	PC_PICK_MUS	PC_PINCH_MUS	MUS	PC_RUN_MUS	Bip01	TRUE	0	PC_STD_MUS	60	PC_STUN_MUS	0	0.956	HIT_Blood_Human	S	Dummy_State	NO	330	LowGuard,EncounterShot	PC_WLK_MUS	None	1	60
60	SCT	None	None	PC_SET_LORCH_BODY	PC_SET_LORCH	126	184	50	50	TRUE	Cityzen	ChaPCDEF	1	26	Lorch	LORCH	Normal	29019	0	None	None	Hire	22021	None	80	145	15001	CrecementoLeather	0	0	10000	7213	InstallTrap,HuntingBlaster	None	None	FFFFFF00	Lorch	None,Achieve	None,Leather,Coat	None,Artifact	None,Fullmetalshell	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosLor	None,Ear	None,FaceLor	None,Glove,LGlove	None,HatLOR	None,Necklace	None,Ring	None,Shoulder	2600,2601	TRUE	None	22519	84,63,55	None	Male	PC_SET_LORCH_HAIR	PC_SET_LORCH_HEAD	Bip01 Spine1	126	GranadoEspada	PC_IDL_SCT	50	musketeer	<$>87038</>	2006	Infiltration	None	1200	1	<$>90</>	NO	PC_PICK_SCT	PC_PINCH_SCT	SCT	PC_RUN_SCT	Bip01	TRUE	0	PC_STD_SCT	40	PC_STUN_SCT	0	0.918	HIT_Blood_Human	S	Dummy_State	NO	330	GiganticBlaster	PC_WLK_SCT	None	1	60
55	FGT	None	None	PC_SET_GRUT_BODY	PC_SET_GRUT	146	213	50	70	TRUE	Detective	ChaIncCON	1	27	Gurtrude	GRUT	Normal	29020	0	None	None	Hire	22022	None	50	168	15001	CrecementoLeather	0	0	10000	7216	Bareknuckle,MartialArtsG	None	None	FFFFFF00	Gurtrude	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosGrut	None,Ear	None,	None,Glove,LGlove	None,HatGrut	None,Necklace	None,Ring	None,Shoulder	2700,2701,2702	TRUE	None	22520	28,38,43	None	Male	PC_SET_GRUT_HAIR	PC_SET_GRUT_HEAD	Bip01 Spine1	146	GranadoEspada	PC_IDL_FGT	30	fighter	<$>87039</>	1012	ChapterofEarth	None	1200	1.1	<$>87</>	NO	PC_PICK_FGT	PC_PINCH_FGT	FGT	PC_RUN_FGT	Bip01	TRUE	0	PC_STD_FGT	70	PC_STUN_FGT	0	1.032	HIT_Blood_Human	S	Dummy_State	NO	325	None	PC_WLK_FGT	None	1	40
60	RESCUE	None	None	PC_SET_RESCUE2_BODY	PC_SET_RESCUE2	126	184	50	50	TRUE	NGO	ChaMonDam	1	28	RescueKnight	RESCUE2	Normal	29021	0	None	None	Hire	22023	None	70	145	15002	CrecementoMetal	21100	3	10000	7201	BareknuckleR,DefendingGuard,DefendingShot	None	None	FFFFFF00	Rescue Knight	None,Achieve	None,Leather,Metal,	None,Artifact	None,Steelbullet	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible	None,Ear	None,	None,Glove,LGlove,MGlove	None,	None,Necklace	None,Ring	None,Shoulder	2800,2801,2802	TRUE	None	22521	30,41,51	None	Female	PC_SET_RESCUE2_HAIR	PC_SET_RESCUE2_HEAD	Bip01 Spine1	126	GranadoEspada	PC_IDL_RESCUE	30	fighter	<$>87040</>	30116	Emergency	None	1200	0.9	<$>47022</>	NO	PC_PICK_RESCUE	PC_PINCH_RESCUE	RESCUE	PC_RUN_RESCUE	Bip01	TRUE	0	PC_STD_RESCUE	60	PC_STUN_RESCUE	0.96	0	HIT_Blood_Human	S	Dummy_State	NO	320	None	PC_WLK_RESCUE	None	1	60
70	FGT	None	None	PC_SET_MI_BODY	PC_SET_MI	122	179	50	50	TRUE	Designer	ChaREle	1	29	Karjalainen	MI	Normal	29022	0	None	None	Hire	22024	None	50	140	15001	CrecementoLeather	0	0	10000	7203	Bareknuckle,EpeeGarde,SabreGarde,EpeeGlacier,SabreGlacier	None	None	FFFFFF00	Mi Karjalainen	None,Achieve	None,Leather,Robe	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosMi	None,Ear	None,	None,Glove,LGlove	None,HatMi	None,Necklace	None,Ring	None,Shoulder	2900,2901,2902,2903	TRUE	None	22522	28,63,72	None	Female	PC_SET_MI_HAIR	PC_SET_MI_HEAD	Bip01 Spine1	122	GranadoEspada	PC_IDL_FGT	70	fighter	<$>47024</>	2010	BoostMagic	None	1200	1.1	<$>88</>	NO	PC_PICK_FGT	PC_PINCH_FGT	MI	PC_RUN_FGT	Bip01	TRUE	0	PC_STD_FGT	60	PC_STUN_FGT	0.906	0	HIT_Blood_Human	S	Dummy_State	NO	350	None	PC_WLK_FGT	None	1	60
70	SCT	None	None	PC_SET_GRACIELO_BODY	PC_SET_GRACIELO	134	195	50	65	TRUE	Cityzen	ChaIncAGI	2	30	Gracielo	GRACIELO	Normal	29023	0	None	None	Hire	22025	None	50	154	15001	CrecementoLeather	0	0	10000	7216	BareknuckleG,MartialArtsS	None	None	FFFFFF00	Gracielo	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosGra	None,Ear	None,FaceGra	None,Glove,LGlove	None,HatGra	None,Necklace	None,Ring	None,Shoulder	3000,3001,3002,3003	TRUE	None	22523	27,3,43	None	Male	PC_SET_GRACIELO_HAIR	PC_SET_GRACIELO_HEAD	Bip01 Spine1	134	GranadoEspada	PC_IDL_SCT	30	fighter	<$>87041</>	1011	ChapterofWind	None	1200	1.1	<$>11213</>	NO	PC_PICK_SCT	PC_PINCH_SCT	SCT	PC_RUN_SCT	Bip01	TRUE	0	PC_STD_SCT	60	PC_STUN_SCT	0	0.947	HIT_Blood_Human	S	Dummy_State	NO	325	None	PC_WLK_SCT	None	1	40
50	FGT	None	None	PC_SET_GUARD_BODY	PC_SET_GUARD	131	192	50	80	TRUE	Cityzen	ChaMonDam	1	31	Trooper	GUARD	Normal	29024	0	None	None	Hire	22026	None	50	151	15001	CrecementoLeather	0	0	7215	7201	Bareknuckle,BackGuard,HighGuard,HackandSlash,BlandirCruz,PenetrarCruz	None	None	FFFFFF00	Coimbra Trooper	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosGuard	None,Ear	None,	None,Glove,LGlove,MGlove	None,HatGuard	None,Necklace	None,Ring	None,Shoulder	3100,3101,3102,3103,3104,3105,3106	TRUE	None	22524	27,41,5	None	Male	PC_SET_GUARD_HAIR	PC_SET_GUARD_HEAD	Bip01 Spine1	131	GranadoEspada	PC_IDL_FGT	30	fighter	<$>87042</>	1001	Provoke	None	1200	1.1	<$>47026</>	NO	PC_PICK_FGT	PC_PINCH_FGT	FGT	PC_RUN_FGT	Bip01	TRUE	0	PC_STD_FGT	50	PC_STUN_FGT	0	0.897	HIT_Blood_Human	S	Dummy_State	NO	310	MightyCruz,TheDefender	PC_WLK_FGT	None	1	20
60	FGT	None	None	PC_SET_GRANDMA_BODY	PC_SET_GRANDMA	131	192	40	90	TRUE	Cityzen	ChaMHP	1	32	Grandma	GRANDMA	Normal	29026	0	None	None	Hire	22028	None	50	151	15002	CrecementoMetal	0	0	10000	7206	Bareknuckle,PlowGuard,TailGuard,RoofGuard	None	None	FFFFFF00	Grandma	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosGrandma	None,Ear	None,	None,Glove,LGlove,MGlove	None,HatGrandma	None,Necklace	None,Ring	None,Shoulder	3200,3201	TRUE	None	22526	84,30,75	None	Female	PC_SET_GRANDMA_HAIR	PC_SET_GRANDMA_HEAD	Bip01 Spine1	131	GranadoEspada	PC_IDL_FGT	30	fighter	<$>87043</>	10415	HighlanderSoul	None	1200	1.1	<$>11129</>	NO	PC_PICK_FGT	PC_PINCH_FGT	FGT	PC_RUN_FGT	Bip01	TRUE	0	PC_STD_FGT	70	PC_STUN_FGT	0.931	0	HIT_Blood_Human	S	Dummy_State	NO	340	Sidewinder	PC_WLK_FGT	None	1	60
60	RESCUE	None	None	PC_SET_RESCUE_BODY	PC_SET_RESCUE	129	189	50	70	TRUE	Cityzen	ChaPCDEF	1	33	Romina	RESCUE	Normal	29025	0	None	None	Hire	22027	None	70	148	15002	CrecementoMetal	21100	3	10000	7201	BareknuckleR,DefendingGuard,DefendingShot	None	None	FFFFFF00	Romina	None,Achieve	None,Leather,Metal	None,Artifact	None,Steelbullet	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosRescue	None,Ear	None,	None,Glove,LGlove,MGlove	None,HatRescue	None,Necklace	None,Ring	None,Shoulder	2800,2802,3301	TRUE	None	22525	30,42,51	None	Female	PC_SET_RESCUE_HAIR	PC_SET_RESCUE_HEAD	Bip01 Spine1	129	GranadoEspada	PC_IDL_RESCUE	40	fighter	<$>87044</>	30116	Emergency	None	1200	1.1	<$>11125</>	NO	PC_PICK_RESCUE	PC_PINCH_RESCUE	RESCUE	PC_RUN_RESCUE	Bip01	TRUE	0	PC_STD_RESCUE	70	PC_STUN_RESCUE	0.956	0	HIT_Blood_Human	S	Dummy_State	NO	360	None	PC_WLK_RESCUE	None	1	60
50	WIZ	None	None	PC_SET_CATHERINE_BODY	PC_SET_CATHERINE	128	187	50	50	TRUE	Cityzen	ChaIncSTR	1	34	CatherineSTR	CATHERINE	Normal	29028	0	None	None	Hire	22031	None	50	147	15001	CrecementoLeather	0	0	10000	7201	Bareknuckle,BackGuard,HackandSlash,HighGuard,HeavenorHell,EpeeGarde,SabreGarde,MaingaucheGarde,MiddleGuard,TwinBlades,PlowGuard,TailGuard,RoofGuard,BlandirCruz,PenetrarCruz,Escrima,DobaladaCorte	None	None	FFFFFF00	Catherine of strength	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosCathe,CosCatheAll	None,Ear	None,	None,Glove,LGlove	None,HatCathe,HatCatheAll	None,Necklace	None,Ring	None,Shoulder	3400,3401,3402,3403,3404,3405,3406,3407,3408,3409,3410,3411,3412,3413,3414,3415	TRUE	None	22528	29,5,44	None	Female	PC_SET_CATHERINE_HAIR	PC_SET_CATHERINE_HEAD	Bip01 Spine1	128	GranadoEspada	PC_IDL_WIZ	50	fighter	<$>87045</>	1029	Dreamofdoll	None	1200	1	<$>47030</>	NO	PC_PICK_WIZ	PC_PINCH_WIZ	WIZ	PC_RUN_WIZ	Bip01	TRUE	0	PC_STD_WIZ	80	PC_STUN_WIZ	0.944	0	HIT_Blood_Human	S	Dummy_State	NO	330	None	PC_WLK_WIZ	None	1	40
50	WIZ	None	None	PC_SET_CATHERINE_BODY	PC_SET_CATHERINE	128	187	50	50	TRUE	Cityzen	ChaIncDEX	1	35	CatherineDEX	CATHERINE	Normal	29029	0	None	None	Hire	22032	None	80	147	15003	CrecementoCoat	0	0	10000	7212	Bareknuckle,StandingShot,AimingShot,FreestyleShot,DoublegunsShot,KneelingShot,ShotgunBlaster,BackGuard,HighGuard	None	None	FFFFFF00	Catherine of dexterity	None,Achieve	None,Coat	None,Artifact	None,Steelbullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosCathe,CosCatheAll	None,Ear	None,	None,Glove,LGlove	None,HatCathe,HatCatheAll	None,Necklace	None,Ring	None,Shoulder	3500,3501,3502,3503,3504,3401,3403,3414,3415	TRUE	None	22529	29,6,44	None	Female	PC_SET_CATHERINE_HAIR	PC_SET_CATHERINE_HEAD	Bip01 Spine1	128	GranadoEspada	PC_IDL_WIZ	50	musketeer	<$>87046</>	1029	Dreamofdoll	None	1200	1	<$>47032</>	NO	PC_PICK_WIZ	PC_PINCH_WIZ	WIZ	PC_RUN_WIZ	Bip01	TRUE	0	PC_STD_WIZ	50	PC_STUN_WIZ	0.944	0	HIT_Blood_Human	S	Dummy_State	NO	330	OutrageShot,EncounterShot,GiganticBlaster	PC_WLK_WIZ	None	1	40
50	WIZ	None	None	PC_SET_CATHERINE_BODY	PC_SET_CATHERINE	128	187	50	50	TRUE	Cityzen	ChaIncINT	1	36	CatherineINT	CATHERINE	Normal	29030	0	None	None	Hire	22033	None	50	147	15004	CrecementoRobe	0	0	10000	7222	Bareknuckle,PossessionFire,EvocationFire,PossessionIce,EvocationIce,PossessionLightning,EvocationLightning,LordofElemental,BackGuard,HighGuard,Psychokinesis,ESP,PhantomIllusion	None	None	FFFFFF00	Catherine of intelligence	None,Achieve	None,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosCathe,CosCatheAll	None,Ear	None,	None,Glove,LGlove	None,HatCathe,HatCatheAll	None,Necklace	None,Ring	None,Shoulder	3600,3601,3602,3603,3604,3605,3606,3607,3607,3608,3609,3610,3611,3612,3800,3801,3401,3403,3414,3415	TRUE	None	22530	29,7,44	None	Female	PC_SET_CATHERINE_HAIR	PC_SET_CATHERINE_HEAD	Bip01 Spine1	128	GranadoEspada	PC_IDL_WIZ	80	warlock	<$>87047</>	1029	Dreamofdoll	None	1200	1	<$>47034</>	NO	PC_PICK_WIZ	PC_PINCH_WIZ	WIZ	PC_RUN_WIZ	Bip01	TRUE	0	PC_STD_WIZ	50	PC_STUN_WIZ	0.944	0	HIT_Blood_Human	S	Dummy_State	NO	330	None	PC_WLK_WIZ	None	1	40
50	CATHERINE2	None	None	PC_SET_CATHERINE2_BODY	PC_SET_CATHERINE2	128	187	80	50	TRUE	Cityzen	ChaIncCHA	1	37	CatherineREAL	CATHERINE2	Skirt	29031	0	None	None	Hire	22034	None	50	147	15003	CrecementoCoat	21113	15	10000	10000	Marionette	None	None	FFFFFF00	Catherine	None,Achieve	None,Coat,Robe	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosCathe2,CosCatheAll	None,Ear	None,	None,Glove,LGlove	None,HatCathe2,HatCatheAll	None,Necklace	None,Ring	None,Shoulder	3700,3701,3702	TRUE	None	22531	29,9,44	None	Female	PC_SET_CATHERINE2_HAIR	PC_SET_CATHERINE2_HEAD	Bip01 Spine1	128	GranadoEspada	PC_IDL_CATHERINE2	50	wizard	<$>87048</>	1046	AyeMaam	None	1200	1	<$>4968</>	NO	PC_PICK_CATHERINE2	PC_PINCH_CATHERINE2	CATHERINE2	PC_RUN_CATHERINE2	Bip01	TRUE	0	PC_STD_CATHERINE2	50	PC_STUN_CATHERINE2	0.944	0	HIT_Blood_Human	S	Dummy_State	NO	330	None	PC_WLK_CATHERINE2	None	1	40
50	FGT	None	None	PC_SET_PANFILO_BODY	PC_SET_PANFILO	134	195	50	70	TRUE	Cityzen	ChaMSP	2	38	PanfiloBattle	PANFILO	Normal	29032	0	None	None	Hire	22035	None	40	154	15101	ExperimentalMetal	0	0	125303	125314	Bareknuckle,BackGuard,HackandSlash,FlameGuard,MiddleGuard	None	None	FFCC00FF	Panfilo the Battlecook	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosPanfilo,CosCookAll	None,Ear	None,	None,Glove,LGlove,MGlove	None,HatPanfilo,HatCookAll	None,Necklace	None,Ring	None,Shoulder	1700,1701,1702,1703,1704,1705,1706	TRUE	None	22573	41,74,7	None	Male	PC_SET_PANFILO_HAIR	PC_SET_PANFILO_HEAD	Bip01 Spine1	134	GranadoEspada	PC_IDL_FGT	60	fighter	<$>87029</>	1038	Grill	None	1200	1	<$>47037</>	NO	PC_PICK_FGT	PC_PINCH_FGT	FGT	PC_RUN_FGT	Bip01	TRUE	0	PC_STD_FGT	80	PC_STUN_FGT	0	0.913	HIT_Blood_Human	S	Dummy_State	NO	350	LowGuard	PC_WLK_FGT	None	1	40
90	ADEL	None	None	PC_SET_ADEL_BODY	PC_SET_ADEL	128	187	60	60	TRUE	Cityzen	ChaATK	2	39	AdelinaPirate	ADEL	Normal	29033	0	None	None	Hire	22036	None	60	147	15102	ExperimentalLeatherFGT	0	0	125314	125314	Bareknuckle,MiddleGuard,FreestyleShot,BackGuard,TwinBlades,HeavenorHell,DoublegunsShot	None	None	FFCC00FF	Adelina the Pirate	None,Achieve	None,Leather	None,Artifact	None,LargeCaliberBullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosAdel,CosAven	None,Ear,EarAdel	None,	None,Glove,LGlove	None,HatAdel,HatAven	None,Necklace	None,Ring	None,Shoulder	1900,1901,1902,1903,1904,1905	TRUE	None	22571	59,74,68	None	Female	PC_SET_ADEL_HAIR	PC_SET_ADEL_HEAD	Bip01 Spine1	128	GranadoEspada	PC_IDL_ADEL	30	fighter	<$>87031</>	1031	Leviathanroar	None	1200	1	<$>47039</>	NO	PC_PICK_FGT	PC_PINCH_FGT	FGT	PC_RUN_ADEL	Bip01	TRUE	0	PC_STD_ADEL	70	PC_STUN_FGT	0.944	0	HIT_Blood_Human	S	Dummy_State	NO	370	LowGuard	PC_WLK_ADEL	None	1	60
70	SCT	None	None	PC_SET_SOHO2_BODY	PC_SET_SOHO2	136	199	50	60	TRUE	Cityzen	ChaPR	1	40	SohoFighter	SOHO2	Normal	29034	0	None	None	Hire	22037	None	60	156	15102	ExperimentalLeatherFGT	0	0	10000	125310	Bareknuckle,Fortitudo,Escrima,MartialArtsS,MartialArtsG	None	None	FFCC00FF	Soho the Wind	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosSoho2,CosSohoAll	None,Ear	None,	None,Glove,LGlove	None,HatSohoAll	None,Necklace	None,Ring	None,Shoulder	2100,2101,2102,2701,3002,4000	TRUE	None	22574	63,74,43	None	Male	PC_SET_SOHO2_HAIR	PC_SET_SOHO2_HEAD	Bip01 Spine1	136	GranadoEspada	PC_IDL_SCT	30	scout	<$>91576</>	1065	WindSpirits	None	1200	1	<$>47041</>	NO	PC_PICK_SCT	PC_PINCH_SCT	SCT	PC_RUN_SCT	Bip01	TRUE	0	PC_STD_SCT	70	PC_STUN_SCT	0	0.928	HIT_Blood_Human	S	Dummy_State	NO	340	TacticalAssistance	PC_WLK_SCT	None	1	40
50	EMILIA	None	None	PC_SET_EMILIA_BODY	PC_SET_EMILIA	125	182	60	40	TRUE	Cityzen	ChaIncINT	1	41	EmiliaSage	EMILIA	Normal	29035	0	None	None	Hire	22038	None	50	144	15104	ExperimentalCoatMUS	21100	3	10000	125313	FirstAid,ESP,Psychokinesis,Levitation,Fortitudo	None	None	FFCC00FF	Emilia the Sage	None,Achieve	None,Coat	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosEmilia,CosSage	None,Ear	None,	None,Glove,LGlove	None,HatEmilia	None,Necklace	None,Ring	None,Shoulder	2400,201,2405	TRUE	None	22575	4,7,9	None	Female	PC_SET_EMILIA_HAIR	PC_SET_EMILIA_HEAD	Bip01 Spine1	125	GranadoEspada	PC_IDL_SCT	80	scout	<$>94801</>	1003	HealingAuto	None	1200	1	<$>47043</>	NO	PC_PICK_SCT	PC_PINCH_SCT	EMILIA	PC_RUN_EMILIA	Bip01	TRUE	0	PC_STD_EMILIA	40	PC_STUN_SCT	0.949	0	HIT_Blood_Human	S	Dummy_State	NO	320	TacticalAssistance,Incantation	PC_WLK_EMILIA	None	1	40
80	FGT	None	None	PC_SET_SMITH02_BODY	PC_SET_SMITH02	124	181	50	60	TRUE	Cityzen	ChaASPD	2	42	IdgeBattle	SMITH02	Normal	29039	0	None	None	Hire	22043	None	60	143	15101	ExperimentalMetal	0	0	10000	125330	Bareknuckle,PlowGuard,BlandirCruz,BackGuard,HighGuard,HackandSlash,TailGuard,RoofGuard,PenetrarCruz	None	None	FFCC00FF	Idge the Battlesmith	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosIdge,CosCraft	None,Ear	None,	None,Glove,LGlove,MGlove	None,HatIdge,HatCraft	None,Necklace	None,Ring	None,Shoulder	700,701,702,4200,4201,4202	TRUE	None	22576	2,63,45	None	Female	PC_SET_SMITH02_HAIR	PC_SET_SMITH02_HEAD	Bip01 Spine1	124	GranadoEspada	PC_IDL_FGT	30	fighter	<$>133100</>	1037	BattleSmith	None	1200	1	<$>47044</>	NO	PC_PICK_FGT	PC_PINCH_FGT	FGT	PC_RUN_FGT	Bip01	TRUE	0	PC_STD_FGT	70	PC_STUN_FGT	0.917	0	HIT_Blood_Human	S	Dummy_State	NO	350	Sidewinder,MightyCruz	PC_WLK_FGT	None	1	40
