AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncINT	IncLegend	IncMHP	IncMHP_Opt	IncMSP	IncMSP_Opt	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MinR	MonDef	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	OptionGroup	PCDef	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14406	LightningRobe1	Robe	NO	48	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	24	Robe of Wind	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_lightprotector	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	6	<$>31715</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	540	0	0	0	0	0	8	0	0	0	16	0	24	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163037</>	1	14406	1.1	None	149	0	0	Armor	<$>31718</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	24	TRUE	7	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14407	FireRobe2	Robe	NO	52	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	28	Robe of Flame	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_fireprotector	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	7	<$>31719</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	900	0	0	0	0	0	24	0	0	0	8	0	16	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163038</>	1	14407	1.1	None	248	0	0	Armor	<$>31721</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	28	TRUE	8	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14408	IceRobe2	Robe	NO	57	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	32	Robe of Cold	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_iceprotector	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	8	<$>31722</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	1440	0	0	0	0	0	16	0	0	0	24	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163028</>	1	14408	1.1	None	396	0	0	Armor	<$>31724</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	32	TRUE	9	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14409	LightningRobe2	Robe	NO	62	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	36	Robe of Lightning	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_lightprotector	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	9	<$>31725</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	2160	0	0	0	0	0	8	0	0	0	16	0	24	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163039</>	1	14409	1.1	None	594	0	0	Armor	<$>31727</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	36	TRUE	10	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14410	FireRobe3	Robe	NO	67	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	40	Robe of Inferno	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_fireprotector	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	10	<$>31728</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	3240	0	0	0	0	0	36	0	0	0	12	0	24	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163032</>	1	14410	1.1	None	891	0	0	Armor	<$>31730</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	40	TRUE	11	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14411	IceRobe3	Robe	NO	72	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	44	Robe of Syberia	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_iceprotector	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	11	<$>31731</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	5760	0	0	0	0	0	24	0	0	0	36	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163034</>	1	14411	1.1	None	1584	0	0	Armor	<$>31733</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	44	TRUE	12	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14412	LightningRobe3	Robe	NO	76	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	48	Robe of Storm	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_lightprotector	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	12	<$>31734</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	9000	0	0	0	0	0	12	0	0	0	24	0	36	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163040</>	1	14412	1.1	None	2475	0	0	Armor	<$>31736</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	48	TRUE	13	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14413	FireRobe4	Robe	NO	81	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	52	Robe of Hellfire	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_plutorobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	13	<$>31737</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	14400	0	0	0	0	0	36	0	0	0	12	0	24	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163029</>	1	14413	1.1	None	3960	0	0	Armor	<$>31739</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	52	TRUE	14	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14414	IceRobe4	Robe	NO	86	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	56	Robe of Tempest	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_neptunusrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	14	<$>31740</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	24300	0	0	0	0	0	24	0	0	0	36	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163041</>	1	14414	1.1	None	6683	0	0	Armor	<$>31483</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	56	TRUE	15	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14415	LightningRobe4	Robe	NO	91	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	60	Robe of Thunder	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_uranosrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	15	<$>31742</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	43200	0	0	0	0	0	16	0	0	0	32	0	48	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163031</>	1	14415	1.1	None	11880	0	0	Armor	<$>31492</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	60	TRUE	16	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14416	FireRobe5	Robe	NO	96	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	64	Robe of Salamander	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_plutorobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	16	<$>31743</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	57600	0	0	0	0	0	48	0	0	0	16	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163030</>	1	14416	1.1	None	15840	0	0	Armor	<$>31745</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	64	TRUE	17	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14417	IceRobe5	Robe	NO	100	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	68	Robe of Yeti	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_neptunusrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	17	<$>31746</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	88200	0	0	0	0	0	32	0	0	0	48	0	16	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163042</>	1	14417	1.1	None	24255	0	0	Armor	<$>31748</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	68	TRUE	18	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14418	LightningRobe5	Robe	NO	105	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	72	Robe of Sylph	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_uranosrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	18	<$>31749</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	126000	0	0	0	0	0	16	0	0	0	32	0	48	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163043</>	1	14418	1.1	None	34650	0	0	Armor	<$>31751</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	72	TRUE	19	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14419	FireRobe6	Robe	NO	115	FALSE	1	0	0	BODY	0	<$>31708</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	80	Robe of Pluto	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_plutorobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	20	<$>31752</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	180000	0	0	0	0	0	60	0	0	0	20	0	40	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163045</>	1	14419	1.1	None	49500	0	0	Armor	<$>31754</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	80	TRUE	21	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14420	IceRobe6	Robe	NO	115	FALSE	1	0	0	BODY	0	<$>31712</>	0	70	-10	20	NormalReinforce	NormEqp	NormalSocket	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	80	Robe of Neptune	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_neptunusrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	20	<$>31755</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	180000	0	0	0	0	0	40	0	0	0	60	0	20	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163045</>	1	14420	1.1	None	49500	0	0	Armor	<$>31754</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	80	TRUE	21	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14421	LightningRobe6	Robe	NO	115	FALSE	1	0	0	BODY	0	<$>31716</>	0	70	-10	20	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	80	Robe of Uranus	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_uranosrobe	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	20	<$>31756</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	180000	0	0	0	0	0	20	0	0	0	40	0	60	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163045</>	1	14421	1.1	None	49500	0	0	Armor	<$>31754</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	80	TRUE	21	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14422	Elementalist1	Robe	NO	105	FALSE	1	0	0	BODY	0	<$>92511</>	0	70	-10	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	72	The Elementalist	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_elementalist	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31757</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	504000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163043</>	1	14422	1.1	None	138600	0	0	Armor	<$>31748</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	72	TRUE	18	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14423	Elementalist2	Robe	NO	110	FALSE	1	0	0	BODY	0	<$>92511</>	0	70	-10	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	76	The Elementalist	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_elementalist	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31757</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	612000	0	0	0	0	0	36	0	0	0	36	0	36	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163044</>	1	14423	1.1	None	165000	0	0	Armor	<$>31751</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	76	TRUE	19	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14424	Elementalist3	Robe	NO	115	FALSE	1	0	0	BODY	0	<$>92511</>	0	70	-10	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	80	The Elementalist	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_elementalist	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31757</>	SOFT	0	1000	0	0	0	0	No	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	720000	0	0	0	0	0	45	0	0	0	45	0	45	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163045</>	1	14424	1.1	None	165000	0	0	Armor	<$>31760</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	80	TRUE	20	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14425	Alegrias1	Robe	NO	105	FALSE	1	0	0	BODY	0	<$>92512</>	0	70	-10	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	72	Alegrias	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_alegrias	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31761</>	SOFT	0	1000	0	0	0	0	No	6	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	1120000	0	0	0	0	0	32	0	0	0	32	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163043</>	1	14425	1.1	None	165000	0	0	Armor	<$>31748</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	72	TRUE	18	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	0	24	0	0	None	None	0	None	None	0	None	0	0	Armor	<$>31452</>	Armor_Robe	<$>29668</>	14426	Alegrias2	Robe	NO	110	FALSE	1	0	0	BODY	0	<$>92512</>	0	70	-10	0	None	NormEqp	None	drop_leather.ogg	N/A	N/A	N/A	N/A	N/A	N/A	TRUE	0	None	76	Alegrias	BODY	equip_coat.ogg	None	2147483647	0	FALSE	it_m_alegrias	0	0	0	0	0	Armor	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	0	FALSE	<$>29668</>	SYS_item_column_red	0	<$>31761</>	SOFT	0	1000	0	0	0	0	No	6	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	CLOTHE	0	0	0	NO	1	None	1360000	0	0	0	0	0	32	0	0	0	32	0	32	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	<$>163044</>	1	14426	1.1	None	165000	0	0	Armor	<$>31751</>	_NO	None	TRUE	0	None	TRUE	Both	TRUE	TRUE	76	TRUE	19	None	0	0	0
