Bone	CamDist	CamOffset	ClassID	ClassName	Click	ClickVoice	Detect	EdgeColor	Eff1Emitter	Eff2Emitter	Eff3Emitter	Eff4Emitter	Eff5Emitter	Eff6Emitter	EffNode1	EffNode1Part	EffNode2	EffNode2Part	EffNode3	EffNode3Part	EffNode4	EffNode4Part	EffNode5	EffNode5Part	EffNode6	EffNode6Part	EffNode7	EffNode7Part	EffNode8	EffNode8Part	EngName	Enter	FileName	HP	Hidden	HitOffset	IDL	JobName	LODDist	Leave	Lock	Lv	MHP	Mass	MaterialSet	MouseOnCursor	NPCSign	NPCType	Name	Nation	NpcClassKey	NpcString01	NpcString02	NpcString03	NpcValue01	NpcValue02	NpcValue03	NpcValue04	NpcValue05	NpcValue06	NpcValue07	NpcValue08	NpcValue09	NpcValue10	NpcValue11	NpcValue12	NpcValue13	NpcValue14	NpcValue15	NpcValue16	NpcValue17	NpcValue18	NumSet	Occupation	Picking	Pose	QuestLimit	RSPD	RUN	Range	Reset	RootNode	SET	SET1	SET2	SET3	SET4	STD	Scale	Size	UseTypeName	WLK	WSPD
None	150	120	36	npc_stonehange_e	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_stonehange_e	FALSE	npc_stonehange_e	146	FALSE	120	None	<$>151617</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151617</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_stonehange_e_set	npc_stonehange_e_set1	None	None	None	None	1	S	TRUE	None	146
None	150	120	37	npc_btl_ptv02_coffin	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_btl_ptv02_coffin	FALSE	npc_btl_ptv02_coffin	146	FALSE	120	None	<$>151618</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151618</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_btl_ptv02_coffin_set	npc_btl_ptv02_coffin_set1	npc_btl_ptv02_coffin_set1	None	None	None	1	S	TRUE	None	146
None	150	120	38	npc_btl_auch03_box	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_btl_auch03_box	FALSE	npc_btl_auch03_box	146	FALSE	120	None	<$>151619</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151619</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_btl_auch03_box_set	npc_btl_auch03_box_set1	npc_btl_auch03_box_set1	None	None	None	1	S	TRUE	None	146
None	150	120	39	npc_btl_auch03_drum	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_btl_auch03_drum	FALSE	npc_btl_auch03_drum	146	FALSE	120	None	<$>151620</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151620</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_btl_auch03_drum_set	npc_btl_auch03_drum_set1	npc_btl_auch03_drum_set1	None	None	None	1	S	TRUE	None	146
None	150	120	40	npc_btl_auch03_qhouse_door	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_btl_auch03_qhouse_door	FALSE	npc_btl_auch03_qhouse_door	146	FALSE	120	None	<$>151621</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151621</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_btl_auch03_qhouse_door_set	npc_btl_auch03_qhouse_door_set1	npc_btl_auch03_qhouse_door_set1	None	None	None	1	S	TRUE	None	146
None	150	120	41	npc_well_golden	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_well_golden	FALSE	npc_well_golden	146	FALSE	120	None	<$>178503</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151623</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	TRUE	FALSE	0	369	None	0	FALSE	None	npc_well_golden_set	npc_well_golden_set1	npc_well_golden_set1	None	None	None	1	S	FALSE	None	146
None	150	120	42	npc_well_devil	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_well_devil	FALSE	npc_well_devil	146	FALSE	120	None	<$>151624</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151624</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	TRUE	FALSE	0	369	None	0	FALSE	None	npc_well_devil_set	npc_well_devil_set1	npc_well_devil_set1	None	None	None	1	S	FALSE	None	146
None	150	120	43	npc_forge_nofire	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_forge_nofire	FALSE	npc_forge_nofire	146	FALSE	120	None	<$>151625</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151625</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_forge_nofire_set	npc_forge_nofire_set1	npc_forge_nofire_set1	None	None	None	1	S	FALSE	None	146
npc_forge_set	750	200	44	npc_forge1	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect01	BGE_smoke_Big02	Dummy_effect02	BGE_bonfire	None	None	None	None	None	None	None	None	None	None	None	None	npc_forge_fire	FALSE	npc_forge_fire	146	FALSE	120	None	<$>151626</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151627</>	1	0	None	None	None	113	148	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	137	369	None	0	FALSE	ROOT_Dummy01	npc_forge_set	npc_forge_set1	npc_forge_set1	None	None	npc_forge_std	1	S	FALSE	None	146
npc_etc_treasureshop_set	150	120	45	npc_etc_treasureshop2	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect	npc_Treasure_head_y	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_etc_treasureshop	FALSE	npc_etc_treasureshop	146	FALSE	120	npc_etc_treasureshop_std	<$>151607</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_ETCSHOP	Normal	<$>151628</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_etc_treasureshop_set	npc_etc_treasureshop_set1	None	None	None	npc_etc_treasureshop_std	1	S	TRUE	None	146
npc_etc_treasureshop_set	150	120	46	npc_etc_treasureshop3	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect	npc_Treasure_head_b	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_etc_treasureshop	FALSE	npc_etc_treasureshop	146	FALSE	120	npc_etc_treasureshop_std	<$>151607</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	NPCSIGN_ETCSHOP	Normal	<$>151629</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	Bip01	npc_etc_treasureshop_set	npc_etc_treasureshop_set1	None	None	None	npc_etc_treasureshop_std	1	S	TRUE	None	146
npc_well_golden_set	150	120	47	npc_well_golden_lock	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect	npc_treasure	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_well_golden_lock	FALSE	npc_well_golden_lock	146	FALSE	120	None	<$>151630</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151623</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_well_golden_set	npc_well_golden_set1	npc_well_golden_set1	None	None	npc_well_golden_std	1	S	FALSE	None	146
npc_alchemytable_set	150	120	48	npc_alchemytable	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_alchemytable	FALSE	npc_alchemytable	146	FALSE	120	None	<$>51650</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>51650</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_alchemytable_set	npc_alchemytable_set1	npc_alchemytable_set1	None	None	npc_alchemytable_std	1	S	TRUE	None	146
None	150	120	49	npc_red_flower	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	dummy_effect	BGE_n_light_skyblue	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_red_flower	FALSE	bst_plants_npc_red	146	FALSE	120	None	<$>151631</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151631</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	bst_plants_npc_red_set	bst_plants_npc_red_set1	None	None	None	None	1.2	S	FALSE	None	146
None	150	120	51	npc_red_flower_1	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	dummy_effect	BGE_n_light_skyblue	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_red_flower	FALSE	bst_plants_npc_red	146	FALSE	120	None	<$>151631</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151631</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	bst_plants_npc_red_set	bst_plants_npc_red_set1	None	None	None	None	1	S	FALSE	None	146
None	150	120	50	npc_blue_flower	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	dummy_effect	BGE_n_light_skyblue	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_blue_flower	FALSE	bst_plants_npc_blue	146	FALSE	120	None	<$>151632</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151632</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	bst_plants_npc_blue_set	bst_plants_npc_blue_set1	None	None	None	None	0.8	S	FALSE	None	146
None	150	120	52	npc_blue_flower_1	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	dummy_effect	BGE_n_light_skyblue	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_blue_flower	FALSE	bst_plants_npc_blue	146	FALSE	120	None	<$>151632</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151632</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	bst_plants_npc_blue_set	bst_plants_npc_blue_set1	None	None	None	None	1	S	FALSE	None	146
None	150	120	53	npc_blue_flower_2	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	dummy_effect	BGE_n_light_skyblue	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_blue_flower	FALSE	bst_plants_npc_blue	146	FALSE	120	None	<$>151632</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151632</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	bst_plants_npc_blue_set	bst_plants_npc_blue_set1	None	None	None	None	1.2	S	FALSE	None	146
None	150	120	54	npc_dun_jaq01_box01	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq01_box01	FALSE	npc_dun_jaq01_box01	146	FALSE	120	None	<$>151633</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151633</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_dun_jaq01_box01_set	npc_dun_jaq01_box01_set1	npc_dun_jaq01_box01_set1	None	None	None	1	S	TRUE	None	146
None	150	120	55	npc_dun_jaq01_forge01	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq01_forge01	FALSE	npc_dun_jaq01_forge01	146	FALSE	120	None	<$>151634</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151635</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_dun_jaq01_forge01_set	npc_dun_jaq01_forge01_set1	npc_dun_jaq01_forge01_set1	None	None	None	1	S	TRUE	None	146
None	150	120	56	npc_dun_jaq01_forge02	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq01_forge02	FALSE	npc_dun_jaq01_forge02	146	FALSE	120	None	<$>151636</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151637</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_dun_jaq01_forge02_set	npc_dun_jaq01_forge02_set1	npc_dun_jaq01_forge02_set1	None	None	None	1	S	TRUE	None	146
None	150	120	57	npc_dun_jaq01_forge03	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq01_forge03	FALSE	npc_dun_jaq01_forge03	146	FALSE	120	None	<$>151638</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151639</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_dun_jaq01_forge03_set	npc_dun_jaq01_forge03_set1	npc_dun_jaq01_forge03_set1	None	None	None	1	S	TRUE	None	146
None	150	120	58	npc_dun_jaq01_guillotine01	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq01_guillotine01	FALSE	npc_dun_jaq01_guillotine01	146	FALSE	120	None	<$>151640</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151640</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_dun_jaq01_guillotine01_set	npc_dun_jaq01_guillotine01_set1	npc_dun_jaq01_guillotine01_set1	None	None	None	1	S	TRUE	None	146
None	150	120	59	npc_dun_jaq01_table01	FALSE	None	TRUE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq01_table01	FALSE	npc_dun_jaq01_table01	146	FALSE	120	None	<$>151641</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151641</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_dun_jaq01_table01_set	npc_dun_jaq01_table01_set1	npc_dun_jaq01_table01_set1	None	None	None	1	S	TRUE	None	146
None	150	120	60	npc_dun_jaq01_table02	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq01_table02	FALSE	npc_dun_jaq01_table02	146	FALSE	120	None	<$>151642</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151642</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_dun_jaq01_table02_set	npc_dun_jaq01_table02_set1	npc_dun_jaq01_table02_set1	None	None	None	1	S	TRUE	None	146
npc_dun_jaq_c01_henge_set	150	120	61	npc_dun_jaq_c01_henge	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq_c01_henge	FALSE	npc_dun_jaq_c01_henge	146	FALSE	120	None	<$>151643</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151643</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_dun_jaq_c01_henge_set	npc_dun_jaq_c01_henge_set1	npc_dun_jaq_c01_henge_set1	None	None	npc_dun_jaq_c01_henge_std	1	S	TRUE	None	146
npc_dun_jaq01_forge02_gold_set	150	120	62	npc_dun_jaq01_forge02_gold	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect01	BGE_bonfire	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq01_forge02_gold	FALSE	npc_dun_jaq01_forge02_gold	146	SHADOW	120	None	<$>151644</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151644</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_dun_jaq01_forge02_gold_set	npc_dun_jaq01_forge02_gold_set1	npc_dun_jaq01_forge02_gold_set1	None	None	npc_dun_jaq01_forge02_gold_std	1	S	TRUE	None	146
None	150	120	63	npc_dun_jaq01_forge02_silver	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq01_forge02_silver	FALSE	npc_dun_jaq01_forge02_silver	146	SHADOW	120	None	<$>151645</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151645</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_dun_jaq01_forge02_silver_set	npc_dun_jaq01_forge02_silver_set1	npc_dun_jaq01_forge02_silver_set1	None	None	None	1	S	TRUE	None	146
None	150	120	64	npc_treasurechest04	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_treasurechest04	FALSE	npc_treasurechest04	146	SHADOW	120	None	<$>151646</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151646</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_treasurechest04_set	npc_treasurechest04_set1	npc_treasurechest04_set1	None	None	None	1	S	TRUE	None	146
None	150	120	65	npc_dun_alq03_forge	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_alq03_forge	FALSE	npc_dun_alq03_forge	146	SHADOW	120	None	<$>151647</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151647</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_dun_alq03_forge_set	npc_dun_alq03_forge_set1	npc_dun_alq03_forge_set1	None	None	None	1	S	TRUE	None	146
None	150	120	66	npc_ferru	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_ferru	FALSE	npc_ferru	146	FALSE	120	None	<$>151648</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151648</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_ferru_set	npc_ferru_set1	npc_ferru_set1	None	None	None	0.6	S	TRUE	None	146
npc_missionlobby_set	150	120	67	npc_missionlobby	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect01	mon_wisp	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_missionlobby	FALSE	npc_missionlobby	146	FALSE	120	None	<$>51664</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>51664</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_missionlobby_set	npc_missionlobby_set1	npc_missionlobby_set1	None	None	npc_missionlobby_std	1	S	FALSE	None	146
None	150	120	68	npc_well_golden_sign	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_well_golden_sign	FALSE	npc_well_golden_sign	146	FALSE	120	None	<$>2185</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>2185</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_well_golden_sign_set	npc_well_golden_sign_set1	npc_well_golden_sign_set1	None	None	None	1	S	FALSE	None	146
npc_dun_jaq01_forge02_bronze_set	150	120	69	npc_dun_jaq01_forge02_bronze	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect01	BGE_smoke_Big02	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_dun_jaq01_forge02_bronze	FALSE	npc_dun_jaq01_forge02_bronze	146	SHADOW	120	None	<$>151649</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151649</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_dun_jaq01_forge02_bronze_set	npc_dun_jaq01_forge02_bronze_set1	npc_dun_jaq01_forge02_bronze_set1	None	None	npc_dun_jaq01_forge02_bronze_std	1	S	TRUE	None	146
npc_btl_reb03_stonehange_set	150	120	70	npc_btl_reb03_stonehange	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_btl_reb03_stonehange	FALSE	npc_btl_reb03_stonehange	146	SHADOW	120	None	<$>9575</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>9575</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	TRUE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_btl_reb03_stonehange_set	npc_btl_reb03_stonehange_set1	None	None	None	npc_btl_reb03_stonehange_std	1	S	FALSE	None	146
npc_btl_reb03_stonehange_set	150	120	71	npc_btl_reb03_stonehange_open	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	Dummy_effect01	BGE_alq_blueforce	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_btl_reb03_stonehange_open	FALSE	npc_btl_reb03_stonehange_open	146	SHADOW	120	None	<$>151650</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151650</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_btl_reb03_stonehange_set	npc_btl_reb03_stonehange_set1	None	None	None	npc_btl_reb03_stonehange_std	1	S	FALSE	None	146
None	150	120	72	npc_ttr_tombstone01	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_ttr_tombstone01	FALSE	npc_ttr_tombstone01	146	SHADOW	120	None	<$>151651</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151651</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_ttr_tombstone01_set	npc_ttr_tombstone01_set1	None	None	None	None	1	S	TRUE	None	146
None	150	120	73	npc_treasure_box_a	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_treasure_box_a	FALSE	npc_treasure_box_a	146	SHADOW	120	None	<$>151652</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151652</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_treasure_box_a_set	npc_treasure_box_a_set1	None	None	None	None	1	S	TRUE	None	146
None	150	120	74	npc_treasure_box_b	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_treasure_box_b	FALSE	npc_treasure_box_b	146	SHADOW	120	None	<$>151653</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151653</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_treasure_box_b_set	npc_treasure_box_b_set1	None	None	None	None	1	S	TRUE	None	146
None	150	120	75	npc_treasure_box_c	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_treasure_box_c	FALSE	npc_treasure_box_c	146	SHADOW	120	None	<$>151654</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151654</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	FALSE	FALSE	0	369	None	0	FALSE	None	npc_treasure_box_c_set	npc_treasure_box_c_set1	None	None	None	None	1	S	TRUE	None	146
npc_com_recalltower_set	150	120	76	npc_com_recalltower	TRUE	None	FALSE	FF4C4CFF	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	None	npc_com_recalltower	FALSE	npc_com_recalltower	146	SHADOW	120	None	<$>151655</>	1000	FALSE	FALSE	1	146	1	None	DIALOG	None	Normal	<$>151655</>	1	0	None	None	None	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	None	TRUE	FALSE	0	369	None	0	FALSE	ROOT_Dummy01	npc_com_recalltower_set	npc_com_recalltower_set1	None	None	None	npc_com_recalltower_std	1	S	TRUE	None	146
