ApplyTime	AttachEffectIndex	BodyColor	BuffRank	BuffType	Category	ChangeDefLayer	ClassID	ClassName	CookBuffPoint	Desc	ElapsedSeconds	Emitter	EmitterLoop	Emoticon	EscHitCount	Eventbuff	ExGroupIndex	GroupIndex	HitCount	HoldAttack	HoldItem	HoldMove	HoldSkill	IgnoreMagicalSkill	IgnoreNormalHit	IgnorePhysicalSkill	IgnoreTargetting	Invisible	Name	PartReveal	Particle	Partybuffpoint	Position	Range	Save	ShowDetailInfoToOther	TargetParticle	ToolTip	Unremovable	UpdateType	WeaponTail
0	None	None	0	None	buff	0	98	KingSpirit	0	KingSpirit	0	None	NO	None	0	YES	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27787</>	FALSE	Buff_LowResist	0	Bottom	0	FALSE	TRUE	None	<$>27788</>	NO	NORMAL	None
0	None	None	0	None	buff	0	99	DefensivePosition	0	DefensivePosition	0	None	NO	None	0	YES	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27789</>	FALSE	Buff_Festino	0	Bottom	0	FALSE	TRUE	None	<$>150989</>	NO	INFINITY	None
0	None	None	0	None	buff	0	100	AggressivePosition	0	AggressivePosition	0	None	NO	None	0	YES	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27791</>	FALSE	Buff_Festino	0	Bottom	0	FALSE	TRUE	None	<$>27792</>	NO	INFINITY	None
0	None	None	0	None	buff	0	101	LadiesOrder	0	LadiesOrder	0	None	NO	None	0	YES	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27793</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>27794</>	NO	NORMAL	None
0	None	None	0	None	buff	0	102	ShortBreathing	0	ShortBreathing	0	None	NO	None	0	YES	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27795</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27796</>	NO	INFINITY	None
0	None	None	0	None	buff	0	103	LongBreathing	0	LongBreathing	0	None	NO	None	0	YES	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27797</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27798</>	NO	INFINITY	None
0	None	None	0	None	buff	0	104	TargetFocus	0	TargetFocus	0	None	NO	None	0	YES	None	139	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27799</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27800</>	NO	SCRIPT	None
0	None	None	100	None	buff	0	105	VenomBlade	0	Venomblade	0	None	NO	None	0	YES	G 604	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27801</>	FALSE	Buff_amplify	0	Bottom	0	FALSE	TRUE	None	<$>80992</>	NO	NORMAL	None
0	None	None	2	None	debuff	0	106	Decay	0	Decay	0	None	NO	None	0	NO	None	838	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>80993</>	FALSE	Buff_Poison	0	Top	0	FALSE	TRUE	None	<$>110661</>	YES	NORMAL	None
0	None	None	1	None	buff	0	107	Mark	0	Mark	0	None	NO	None	0	YES	G 604	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27805</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>118789</>	NO	NORMAL	None
0	None	FFCA67CA	0	None	buff	0	108	Dragonscale	0	Dragonscale	0	None	NO	None	0	NO	None	200	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27807</>	FALSE	Mon_basilisk_skl_dragonscale	0	Top	0	FALSE	TRUE	None	<$>27808</>	YES	NORMAL	None
0	None	None	0	None	buff	0	109	WeaponMaster	0	WeaponMaster	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>92847</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>92847</>	NO	INFINITY	None
0	None	None	0	None	buff	0	110	DestroyerMode	0	DestroyerMode	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>82685</>	FALSE	Buff_ManaAx	0	Bottom	0	FALSE	TRUE	None	<$>82685</>	NO	INFINITY	None
0	None	None	0	None	debuff	0	111	ImprovedCurse	0	Improved Curse	0	None	NO	None	0	NO	None	1	0	YES	YES	YES	YES	NO	NO	NO	NO	NO	<$>83248</>	FALSE	Buff_Curse_S	0	Top	0	FALSE	TRUE	None	<$>96018</>	YES	NORMAL	None
0	None	None	0	None	buff	0	112	ArgusGuard	0	ArgusGuard	0	None	NO	None	0	NO	None	200	0	NO	NO	NO	NO	YES	YES	YES	YES	NO	<$>27815</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27816</>	YES	INFINITY	None
0	None	None	0	None	buff	0	113	MindDrain	0	MindDrain	0	None	NO	None	0	YES	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>83250</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>83251</>	YES	NORMAL	None
0	None	FFCA67CA	0	None	buff	0	114	ReflectSkin	0	ReflectSkin	0	None	NO	None	0	NO	None	820	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>83252</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>83253</>	NO	NORMAL	None
0	None	None	0	None	buff	0	115	EventBuff1	0	EventBuff	0	None	NO	None	0	NO	None	21	0	YES	YES	YES	YES	YES	YES	YES	YES	YES	<$>27775</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27776</>	YES	INFINITY	None
0	None	None	0	None	buff	0	116	BrainBreaker	0	BrainBreaker	0	None	NO	None	0	NO	None	35	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>83254</>	FALSE	Buff_Adcast	0	Bottom	0	FALSE	TRUE	None	<$>103636</>	YES	NORMAL	None
0	None	None	0	None	buff	0	117	Tesdischarge	0	Tesdischarge	0	None	NO	None	0	NO	None	201	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27824</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27825</>	YES	INFINITY	None
0	None	None	0	None	buff	0	118	TBuff_Home02	0	TBuff_Home02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27826</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27827</>	YES	NORMAL	None
0	None	None	0	None	buff	0	119	CatsEye02	0	CatsEye02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27828</>	FALSE	Buff_Refmind	0	Bottom	0	FALSE	TRUE	None	<$>96019</>	YES	NORMAL	None
0	None	None	0	None	buff	0	120	AddDEF02	0	AddDEF02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27830</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27831</>	YES	INFINITY	None
0	None	None	0	None	buff	0	121	AddPR02	0	AddPR02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27832</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27833</>	YES	INFINITY	None
0	None	None	0	None	buff	0	122	AddBLK02	0	AddBLK02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>190183</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27835</>	YES	INFINITY	None
0	None	None	0	None	buff	0	123	IncreaseSTR02	0	IncreaseSTR02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27836</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27837</>	YES	NORMAL	None
0	None	None	0	None	buff	0	124	IncreaseAGI02	0	IncreaseAGI02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27838</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27839</>	YES	NORMAL	None
0	None	None	0	None	buff	0	125	IncreaseCON02	0	IncreaseCON02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27840</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27841</>	YES	NORMAL	None
0	None	None	0	None	buff	0	126	IncreaseDEX02	0	IncreaseDEX02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27842</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27843</>	YES	NORMAL	None
0	None	None	0	None	buff	0	127	IncreaseINT02	0	IncreaseINT02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27844</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27845</>	YES	NORMAL	None
0	None	None	0	None	buff	0	128	IncAR02	0	IncAR02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27846</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27847</>	YES	NORMAL	None
0	None	None	0	None	buff	0	129	IncDR02	0	IncDR02	0	None	NO	None	0	NO	None	700	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27846</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27848</>	YES	NORMAL	None
0	None	None	0	None	buff	0	130	LevelUp	0	None	0	None	NO	None	0	NO	None	105	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27849</>	FALSE	Buff_LevelUp	0	Bottom	0	TRUE	TRUE	None	<$>27850</>	YES	NORMAL	None
0	None	None	0	None	buff	0	131	PotionHPUP	0	None	0	None	NO	None	0	NO	None	106	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27851</>	FALSE	Buff_LevelUp	0	Bottom	0	TRUE	TRUE	None	<$>103637</>	YES	NORMAL	None
0	None	None	0	None	buff	0	132	PotionSPUP	0	None	0	None	NO	None	0	NO	None	107	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27853</>	FALSE	Buff_LevelUp	0	Bottom	0	TRUE	TRUE	None	<$>27854</>	YES	NORMAL	None
0	None	None	0	None	buff	0	133	Sprint3	0	Sprint	0	None	NO	None	0	NO	None	19	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27729</>	FALSE	Buff_Concentrate	0	Bottom	0	TRUE	TRUE	None	<$>96013</>	NO	NORMAL	None
0	None	None	0	None	buff	0	134	Memorise	0	Memorise	0	None	NO	None	0	YES	None	23	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27855</>	FALSE	Buff_ManaAx	0	Bottom	0	FALSE	TRUE	None	<$>27856</>	NO	INFINITY	None
0	None	None	0	None	buff	0	135	MonsterIntensify	0	MonsterIntensify	0	None	NO	None	0	NO	None	2001	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27857</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27858</>	NO	NORMAL	None
0	None	None	0	None	buff	0	136	Monsteracceleration	0	Monsteracceleration	0	None	NO	None	0	NO	None	2002	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27859</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27860</>	NO	NORMAL	None
0	None	None	0	None	buff	0	137	MonsterMeditation	0	MonsterMeditation	0	None	NO	None	0	NO	None	2003	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27861</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27862</>	NO	NORMAL	None
0	None	None	0	None	buff	0	138	MonsterFortify	0	MonsterFortify	0	None	NO	None	0	NO	None	2004	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27863</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27864</>	NO	NORMAL	None
0	None	None	0	None	buff	0	139	Furious	0	Furious	0	None	NO	None	0	YES	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27865</>	FALSE	Buff_Refmind	0	Bottom	0	FALSE	TRUE	None	<$>27866</>	NO	NORMAL	None
0	None	None	0	None	buff	0	140	Wanderer	0	Wanderer	0	None	NO	None	0	NO	None	301	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27867</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27867</>	YES	INFINITY	None
0	None	None	0	None	buff	0	141	Wakening	0	Wakening	0	None	NO	None	0	YES	None	760	0	YES	YES	YES	YES	NO	NO	NO	NO	NO	<$>27868</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27869</>	NO	INFINITY	None
0	None	None	0	None	buff	0	142	Set	0	Set	0	None	NO	None	0	YES	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27870</>	FALSE	Buff_Concentrate	0	Bottom	0	FALSE	TRUE	None	<$>27871</>	NO	NORMAL	None
0	None	None	0	None	buff	0	143	Tactics	0	Tactics	0	None	NO	None	0	NO	None	822	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27872</>	FALSE	None	20	None	0	FALSE	TRUE	None	<$>27873</>	NO	NORMAL	None
0	None	None	0	None	buff	0	144	Luck	0	Luck	0	None	NO	None	0	NO	None	400000	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27874</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27875</>	NO	INFINITY	None
0	None	None	0	None	buff	0	145	Revenge	0	Revenge	0	None	NO	None	0	NO	None	702	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27693</>	FALSE	Buff_SymbolOfWarrior	0	Top	0	FALSE	TRUE	None	<$>150990</>	NO	NORMAL	None
0	None	None	0	None	debuff	0	146	Hungry	0	Hungry	0	None	NO	None	0	NO	None	2005	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27877</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27878</>	NO	NORMAL	None
0	None	None	0	None	cash	0	147	EXPUP20ORP	0	EXPUP20ORP	0	None	NO	None	0	NO	None	3100	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27879</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27880</>	YES	INFINITY	None
0	None	None	0	None	cash	0	148	EXPUP30ORP	0	EXPUP30ORP	0	None	NO	None	0	NO	None	3200	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27879</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27881</>	YES	INFINITY	None
0	None	None	0	None	buff	0	149	CleaningTime	0	CleaningTime	0	None	NO	None	0	NO	None	13	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27882</>	FALSE	Buff_Concentrate	0	Bottom	0	FALSE	TRUE	None	<$>27883</>	NO	INFINITY	None
0	None	None	0	None	buff	0	150	Heating	0	Heating	0	None	NO	None	0	YES	None	825	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27884</>	FALSE	None	0	None	0	FALSE	TRUE	HIT_Blood_FIRE	<$>27885</>	NO	NORMAL	3_3
0	None	None	0	None	buff	0	151	Cooling	0	Cooling	0	None	NO	None	0	YES	None	825	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27886</>	FALSE	None	0	None	0	FALSE	TRUE	HIT_Blood_ICE	<$>27887</>	NO	NORMAL	2_3
0	None	None	0	None	buff	0	152	PainKiller	0	PainKiller	0	None	NO	None	0	NO	None	821	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>101002</>	FALSE	Buff_Protection	0	Middle	0	FALSE	TRUE	None	<$>101003</>	NO	NORMAL	None
0	None	None	0	None	buff	0	153	MassEvasion	0	MassEvasion	0	None	NO	None	0	NO	None	821	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>101004</>	FALSE	Buff_EPoison	0	Bottom	0	FALSE	TRUE	None	<$>101005</>	NO	NORMAL	None
0	None	FFFF67CA	0	None	buff	0	154	Tenacity	0	Tenacity	0	None	NO	None	0	NO	None	19	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27891</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>103638</>	NO	NORMAL	2_1
0	None	None	0	None	buff	0	155	ShadowWalk	0	ShadowWalk	0	None	NO	None	0	NO	None	300	0	NO	NO	NO	NO	YES	YES	YES	YES	NO	<$>131642</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>131643</>	NO	NORMAL	None
0	None	None	100	None	buff	0	156	FatalBlues	0	FatalBlues	0	None	NO	None	0	NO	G 604	19	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27893</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>150991</>	NO	NORMAL	None
0	None	None	0	None	buff	0	157	FastBuild	0	FastBuild	0	None	NO	None	0	NO	None	19	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>80997</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>80997</>	NO	NORMAL	None
0	None	None	100	None	buff	0	158	PhysicalGrinding	0	PhysicalGrinding	0	None	NO	None	0	NO	G 604	9	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27895</>	FALSE	Buff_Refmind	0	Bottom	0	FALSE	TRUE	None	<$>27896</>	NO	INFINITY	None
0	None	None	100	None	buff	0	159	MagicalGrinding	0	MagicalGrinding	0	None	NO	None	0	NO	G 604	9	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27897</>	FALSE	Buff_Concentrate	0	Bottom	0	FALSE	TRUE	None	<$>27898</>	NO	INFINITY	None
0	None	None	200	None	buff	0	160	Principal3	0	Principal3	0	None	NO	None	0	NO	G 7	6	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27899</>	FALSE	Buff_Retrench	0	Bottom	0	TRUE	TRUE	None	<$>27900</>	YES	NORMAL	None
0	None	None	0	None	buff	0	161	MeleeTrigger2	0	MeleeTrigger2	0	None	NO	None	0	NO	None	9	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27901</>	FALSE	Buff_Refmind	0	Bottom	0	FALSE	TRUE	None	<$>27901</>	NO	INFINITY	None
0	None	None	0	None	buff	0	162	ShootTrigger2	0	ShootTrigger2	0	None	NO	None	0	NO	None	9	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27902</>	FALSE	Buff_Concentrate	0	Bottom	0	FALSE	TRUE	None	<$>27902</>	NO	INFINITY	None
0	None	None	0	None	buff	0	163	Dreamofdoll	0	Dreamofdoll	0	None	NO	None	0	NO	None	19	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27903</>	FALSE	Buff_Concentrate	0	Bottom	0	FALSE	TRUE	None	<$>27903</>	NO	NORMAL	None
0	None	None	0	None	buff	0	164	Positions	0	Positions	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27904</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>150992</>	NO	NORMAL	None
0	None	None	0	None	buff	0	165	MeleeTrigger	0	MeleeTrigger	0	None	NO	None	0	NO	None	9	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27906</>	FALSE	Buff_Refmind	0	Bottom	0	FALSE	TRUE	None	<$>150993</>	NO	INFINITY	None
0	None	None	0	None	buff	0	166	ShootTrigger	0	ShootTrigger	0	None	NO	None	0	NO	None	9	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27908</>	FALSE	Buff_Concentrate	0	Bottom	0	FALSE	TRUE	None	<$>150994</>	NO	INFINITY	None
0	None	None	0	None	buff	0	167	FastThinking	0	FastThinking	0	None	NO	None	0	NO	None	819	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>88153</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>88153</>	NO	NORMAL	None
0	None	None	0	None	buff	0	168	Benediction	0	Benediction	0	None	NO	None	0	NO	None	81	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27912</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27913</>	YES	NORMAL	None
0	None	None	0	None	buff	0	169	SymbolOfWarrior	0	SymbolOfWarrior	0	None	NO	None	0	NO	None	73	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27914</>	FALSE	Buff_SymbolOfWarrior	0	Top	0	FALSE	TRUE	None	<$>27915</>	YES	INFINITY	None
0	None	None	0	None	buff	0	170	Victory	0	Victory	0	None	NO	None	0	NO	None	78	0	NO	YES	NO	YES	YES	YES	YES	YES	NO	<$>27916</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27917</>	YES	INFINITY	None
0	None	None	1	None	buff	0	171	BlessOfAncient	0	BlessOfAncient	0	None	NO	None	0	NO	None	110	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>8290</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>27918</>	YES	NORMAL	None
0	None	FF7878D1	0	None	buff	0	172	Anger	0	Anger	0	None	NO	None	0	NO	None	82	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27919</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27920</>	YES	NORMAL	2_1
0	None	None	0	None	buff	0	173	BurlonLvBuff1	0	BurlonLvBuff1	0	None	NO	None	0	NO	None	83	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27921</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27922</>	YES	INFINITY	None
0	None	None	0	None	buff	0	174	BurlonLvBuff2	0	BurlonLvBuff2	0	None	NO	None	0	NO	None	83	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27921</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27923</>	YES	INFINITY	None
0	None	None	0	None	buff	0	175	BurlonLvBuff3	0	BurlonLvBuff3	0	None	NO	None	0	NO	None	83	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27921</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27924</>	YES	INFINITY	None
0	None	None	0	None	buff	0	176	BurlonLvBuff4	0	BurlonLvBuff4	0	None	NO	None	0	NO	None	83	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27921</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27925</>	YES	INFINITY	None
0	None	None	0	None	buff	0	177	BurlonLvBuff5	0	BurlonLvBuff5	0	None	NO	None	0	NO	None	83	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27921</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27926</>	YES	INFINITY	None
0	None	None	0	None	cash	0	178	BuffofQueen	0	BuffofQueen	0	None	NO	None	0	NO	None	84	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	[Fuego Furioso]	FALSE	BuffofQueen	0	Bottom	0	FALSE	TRUE	None	<$>27927</>	YES	INFINITY	None
0	None	None	0	None	cash	0	179	EXPBuff5	0	EXPBuff	0	None	NO	None	0	NO	None	30	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27765</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27928</>	YES	INFINITY	None
0	None	None	0	None	cash	0	180	EXPBuff10	0	EXPBuff	0	None	NO	None	0	NO	None	30	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27765</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27929</>	YES	INFINITY	None
0	None	None	0	None	cash	0	181	EXPBuff15	0	EXPBuff	0	None	NO	None	0	NO	None	30	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27765</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27930</>	YES	INFINITY	None
0	None	None	0	None	cash	0	182	EXPBuff20	0	EXPBuff	0	None	NO	None	0	NO	None	30	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27765</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27931</>	YES	INFINITY	None
0	None	None	0	None	cash	0	183	StnEXPBuff5	0	StnEXPBuff	0	None	NO	None	0	NO	None	31	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27932</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27933</>	YES	INFINITY	None
0	None	None	0	None	cash	0	184	StnEXPBuff10	0	StnEXPBuff	0	None	NO	None	0	NO	None	31	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27932</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27934</>	YES	INFINITY	None
0	None	None	0	None	cash	0	185	StnEXPBuff15	0	StnEXPBuff	0	None	NO	None	0	NO	None	31	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27932</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27935</>	YES	INFINITY	None
0	None	None	0	None	cash	0	186	StnEXPBuff20	0	StnEXPBuff	0	None	NO	None	0	NO	None	31	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27932</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27936</>	YES	INFINITY	None
0	None	None	0	None	cash	0	187	ProtectionofEsperanza	0	ProtectionofEsperanza	0	None	NO	None	0	NO	None	85	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27937</>	FALSE	BuffofQueen	0	Bottom	0	FALSE	TRUE	None	<$>27938</>	YES	INFINITY	None
0	None	None	0	None	buff	0	188	BuffEvent1	0	Regeneration ward	0	None	NO	None	0	NO	None	86	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27939</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>101389</>	YES	NORMAL	None
0	None	None	0	None	buff	0	189	BuffEvent2	0	Safety ward	0	None	NO	None	0	NO	None	87	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27941</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27942</>	YES	NORMAL	None
0	None	None	0	None	cash	0	190	BuffEXP1	0	BuffEXP1	0	None	NO	None	0	NO	None	88	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27943</>	FALSE	BuffofQueen	0	Bottom	0	FALSE	TRUE	None	<$>27944</>	YES	INFINITY	None
0	None	None	0	None	cash	0	191	BuffEXP2	0	BuffEXP2	0	None	NO	None	0	NO	None	89	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>81865</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>82789</>	YES	INFINITY	None
0	None	None	0	None	buff	0	192	BuffEvent3	0	BuffEvent3	0	None	NO	None	0	NO	None	90	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27703</>	FALSE	None	0	Bottom	0	FALSE	TRUE	None	<$>27704</>	YES	INFINITY	None
0	None	None	0	None	cash	0	193	DungeonBuff	0	Reloj de arena	0	None	NO	None	0	NO	None	61	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27946</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27947</>	YES	INFINITY	None
0	None	FFCA67CA	100	None	buff	0	194	HwoarangsSpirits	0	HwoarangsSpirits	0	None	NO	None	0	NO	G 604	9	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27948</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27949</>	NO	NORMAL	None
0	None	70C8C8C8	0	None	buff	0	195	InvisibleStalker2	0	Invisible	0	None	NO	None	0	NO	None	64	0	NO	NO	NO	NO	NO	NO	NO	YES	NO	<$>27673</>	FALSE	None	0	None	0	FALSE	TRUE	None	<$>27950</>	NO	INFINITY	None
0	None	None	0	None	cash	0	196	DivineBless	0	DivineBless	0	None	NO	None	0	NO	None	77	0	NO	NO	NO	NO	NO	NO	NO	NO	NO	<$>27951</>	FALSE	None	0	None	0	TRUE	TRUE	None	<$>27952</>	YES	NORMAL	None
