AR	ASPD	ASPD_Opt	ATK	AddATK	AddATK_Opt	AddSkl1ID	AddSkl1Lv	AddSkl2ID	AddSkl2Lv	AddSkl3ID	AddSkl3Lv	AddSkl4ID	AddSkl4Lv	AddSkl5ID	AddSkl5Lv	AtkSound	BLK	BLK_Opt	BaseATK	BaseDEF	BeastBane	BlessType	BlkSound	BlowSound	BrLv	Buff	BuffDesc	BuffFreq	BuffName	CRT	CRT_Opt	Category1	Category1Name	Category2	Category2Name	ClassID	ClassName	ClassType	DBLHand	DEF	DblAttach	DeadDrop	DefEA	DefIP	DefIP_Opt	DefaultEqpSlot	DemonBane	Desc	DinoBane	DropAngle	DropOffset	DropRareFreq	DropReinforceType	DropRule	DropSocketType	DropSound	Dummy_A_LH	Dummy_A_RH	Dummy_B	Dummy_F	Dummy_N_LH	Dummy_N_RH	EQUP	EffectLength	EmitterName	EnchantLv	EnchantType	EngName	EqpType	EquipSound	ExtentionSocketGroup	FesoPrice	FesoSellPrice	FesoVenderable	FileName	FireATK	FireATK_Opt	FireIP	FireIP_Opt	GolemBane	GroupName	HPDrain	HPDrain_Opt	HR	HR_Opt	HumanBane	IMP	IMP_Opt	IceATK	IceATK_Opt	IceIP	IceIP_Opt	ImgName	IncAGI	IncCHA	IncCON	IncDEX	IncHeal	IncINT	IncLegend	IncMHP	IncMSP	IncSTR	InfoView	ItemClass	ItemIndicator	ItemLv	ItemName	ItemType	KDRank	LODDist	LghtATK	LghtATK_Opt	LghtIP_Opt	LgtIP	LogoutSave	MHP	MHP_Opt	MKP	MSAtk	MSAtk_Opt	MSP	MSPD	MSPD_Opt	MSP_Opt	MaterialSet	MaxExtentionSocket	MaxR	MaxSocketCount	MaxStack	MediumBane	MetalBane	MinR	Option1ID	Option1MaxValue	Option1MinValue	Option2ID	Option2MaxValue	Option2MinValue	Option3ID	Option3MaxValue	Option3MinValue	Option4ID	Option4MaxValue	Option4MinValue	OptionGroup	PCAtk	PCAtk_Opt	PR	PR_Opt	Pair	ParticleCount	ParticleName	Price	PromotionLv	PsyATK	PsyATK_Opt	PsyIP	PsyIP_Opt	RFIRE	RFIRE_Opt	RHP	RHP_Opt	RICE	RICE_Opt	RLGHT	RLGHT_Opt	RPSY	RPSY_Opt	RSP	RSTAT	RSTAT_Opt	Rank	RedFIRE	RedICE	RedLGHT	RedMAG	RedMEL	RedPSY	RedSHT	ReinProtectLv	RendBlind	RendBurning	RendFear	RendFreeze	RendPoison	RendShock	RendStun	ReqToolTip	SaleEA	SaleID	Scale	ScpType	SellPrice	SetItemGroup	ShldDR	SocketRef	SoftBane	Spec	Suffix	TargetHitEffect	Tradable	UndeadBane	UniqueBone	Unstack	UseAnim	UseGender	UseGravity	UseInverse	UseLv	Venderable	WLv	WeaponTail	Weight	arg1	arg2
0	0	0	254	0	0	None	0	None	0	None	0	None	0	None	0	None	0	0	39	0	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Lute	<$>29650</>	13349	Tarot_TheHierophant_Elite	Lute	YES	0	0	FALSE	1	0	0	RH	0	<$>99161</>	0	-30	50	0	None	EliteEqp	None	drop_rifle.ogg	N/A	Dummy_L_HAND_MUTE	N/A	N/A	N/A	Dummy_LUTE	TRUE	10	None	96	None	Elite EL SUMO SACERDOTE	SH	None	None	2147483647	0	FALSE	it_w_thehierophant	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29650</>	SYS_item_column_red	0	<$>45269</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	5	None	1040000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>154980</>	1	13349	1	None	165000	0	0	Weapon	0	<$>45270</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	0	0	254	0	0	None	0	None	0	None	0	None	0	None	0	atk_shotgun1.ogg	0	0	39	0	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shotgun	<$>29645</>	13350	Tarot_TheLovers_Elite	Shotgun	YES	0	0	FALSE	1	0	0	RH	0	<$>99161</>	0	95	5	0	None	EliteEqp	None	drop_rifle.ogg	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	Dummy_BACK_RIFLE	Dummy_BACK_RIFLE	TRUE	10	None	96	None	Elite LOS ENAMORADOS	SH	None	None	2147483647	0	FALSE	it_w_thelovers	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29645</>	SYS_item_column_red	0	<$>45271</>	ATYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	0	0	NO	5	None	2000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>154980</>	1	13350	1	None	165000	0	0	Weapon	0	<$>45272</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	0	0	500	0	0	None	0	None	0	None	0	None	0	None	0	atk_cannon1.ogg	0	0	76	0	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Cannon	<$>44609</>	13351	Tarot_TheChariot_Elite	Cannon	YES	0	0	FALSE	1	0	0	RH	0	<$>99162</>	0	90	-8	0	None	EliteEqp	None	drop_cannon.ogg	N/A	Dummy_CANNON	N/A	N/A	N/A	N/A	TRUE	10	None	96	None	Elite EL CARRO	SH	None	None	2147483647	0	FALSE	it_w_thechariot	0	0	0	0	0	Weapon	0	0	10	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>44609</>	SYS_item_column_red	0	<$>45273</>	CTYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	0	0	NO	5	None	2000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>154980</>	1	13351	1	None	165000	0	0	Weapon	0	<$>45275</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	-15	0	431	0	0	None	0	None	0	None	0	None	0	None	0	atk_thsword1.ogg	0	0	61	0	0	0	block_thsword.ogg	hit_thsword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_THSword	<$>29640</>	13352	Tarot_Strenght_Elite	THSword	YES	0	0	FALSE	1	0	0	RH	0	<$>99163</>	0	180	75	0	None	EliteEqp	None	drop_thsword.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_THS	TRUE	0	None	96	None	Elite LA JUSTICIA	SH	None	None	2147483647	0	FALSE	it_w_strenght	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29640</>	SYS_item_column_red	0	<$>45276</>	CTYPE	1.4	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	7	None	1440000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31900</>	1	13352	1	None	165000	0	0	Weapon	0	<$>45278</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	0	0	283	0	0	None	0	None	0	None	0	None	0	None	0	atk_sabre1.ogg	0	0	43	0	0	0	block_sabre.ogg	hit_sabre1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Sabre	<$>29639</>	13353	Tarot_TheHermit_Elite	Sabre	NO	0	0	FALSE	1	0	0	RH	0	<$>99161</>	0	180	75	0	None	EliteEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	96	None	Elite EL ERMITANO	SH	None	None	2147483647	0	FALSE	it_w_thehermit	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29639</>	SYS_item_column_red	0	<$>45279</>	ATYPE	0.9	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	5	None	2000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31900</>	1	13353	1	None	165000	0	0	Weapon	0	<$>45280</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	0	0	174	0	0	None	0	None	0	None	0	None	0	None	0	atk_maing1.ogg	0	0	26	0	0	0	block_maing.ogg	hit_maing1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_MainG	<$>29658</>	13354	Tarot_WheelOfFortune_Elite	MainG	NO	0	0	FALSE	1	0	0	RH	0	<$>99161</>	0	170	40	0	None	EliteEqp	None	drop_dagger.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	96	None	Elite LA RUEDA DE LA FORTUNA	SH	None	None	2147483647	0	FALSE	it_w_fortune	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29658</>	SYS_item_column_red	0	<$>45281</>	BTYPE	0.5	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	3	None	1120000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>154980</>	1	13354	1	None	165000	0	0	Weapon	0	<$>45282</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	0	0	370	0	0	None	0	None	0	None	0	None	0	None	0	atk_rifle1.ogg	0	0	56	0	0	0	block_knuckle.ogg	hit_sword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rifle	<$>29644</>	13355	Tarot_TheJustice_Elite	Rifle	NO	0	0	FALSE	1	0	0	RH	0	<$>99161</>	0	90	5	0	None	EliteEqp	None	drop_rifle.ogg	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	Dummy_BACK_RIFLE	Dummy_BACK_RIFLE	TRUE	10	None	96	None	Elite LA FUERZA	SH	None	None	2147483647	0	FALSE	it_w_justicebayonet	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29644</>	SYS_item_column_red	0	<$>45283</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	0	0	NO	5	None	1040000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31947</>	1	13355	1.2	None	165000	0	0	Weapon	0	<$>45266</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	0	0	174	0	0	None	0	None	0	None	0	None	0	None	0	atk_dagger1.ogg	0	0	26	0	0	0	block_dagger.ogg	hit_dagger1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Dagger	<$>29642</>	13356	Tarot_TheHangedMan_Elite	Dagger	NO	0	0	FALSE	1	0	0	RH	0	<$>99161</>	0	10	40	0	None	EliteEqp	None	drop_dagger.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_BACK_Dagger_L	Dummy_BACK_Dagger_R	TRUE	0	None	96	None	Elite EL COLGADO	SH	None	None	2147483647	0	FALSE	it_w_thehangedman	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29642</>	SYS_item_column_red	0	<$>45285</>	ATYPE	0.9	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	3	None	2000000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>154994</>	1	13356	1	None	165000	0	0	Weapon	0	<$>45287</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	-10	0	360	0	0	None	0	None	0	None	0	None	0	None	0	atk_polearm1.ogg	0	0	52	0	0	0	block_polearm.ogg	hit_polearm1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Polearm	<$>29641</>	13357	Tarot_Death_Elite	Polearm	YES	0	0	FALSE	1	0	0	RH	0	<$>99164</>	0	5	-50	0	None	EliteEqp	None	drop_polearm.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_POL	TRUE	0	None	96	None	Elite LA MUERTE	SH	None	None	2147483647	0	FALSE	it_w_deathpolearm	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29641</>	SYS_item_column_red	0	<$>45288</>	CTYPE	1.4	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	3	None	1440000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31900</>	1	13357	1	None	165000	0	0	Weapon	0	<$>45290</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	0	0	0	0	0	None	0	None	0	None	0	None	0	None	0	atk_shield1.ogg	10	0	0	4	0	0	block_shield.ogg	hit_shield1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Shield	<$>29647</>	13358	Tarot_Temperance_Elite	Shield	NO	30	0	FALSE	1	0	0	LH	0	<$>99165</>	0	-5	5	0	None	EliteEqp	None	drop_shield_l.ogg	Dummy_L_FOREARM	N/A	N/A	N/A	N/A	N/A	TRUE	10	None	96	None	Elite LA TEMPLANZA	SH	None	None	2147483647	0	FALSE	it_w_temperance	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29647</>	SYS_item_column_red	0	<$>45291</>	None	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHIELD	0	0	0	0	NO	1	None	1040000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31900</>	1	13358	1	None	165000	0	1	Shield	0	<$>43954</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	96	TRUE	31	None	0	0	0
0	0	0	261	0	0	None	0	None	0	None	0	None	0	None	0	atk_pistol1.ogg	0	0	40	0	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Pistol	<$>29643</>	13359	Tarot_TheDevil_Elite	Pistol	NO	0	0	FALSE	1	0	0	RH	0	<$>99162</>	0	75	3	0	None	EliteEqp	None	drop_pistol.ogg	Dummy_L_HAND_PISTOL	Dummy_R_HAND_PISTOL	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	10	None	96	None	Elite EL DIABLO	SH	None	None	2147483647	0	FALSE	it_w_thedevil	0	0	0	0	0	Weapon	0	0	10	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29643</>	SYS_item_column_red	0	<$>45292</>	BTYPE	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SHOOT	0	0	0	0	NO	3	None	1040000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>154995</>	1	13359	2	None	165000	0	0	Weapon	0	<$>45294</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	0	0	196	0	0	None	0	None	0	None	0	None	0	None	0	atk_rapier1.ogg	0	0	30	0	0	0	block_rapier.ogg	hit_rapier1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Rapier	<$>29638</>	13360	Tarot_TheTower_Elite	Rapier	NO	0	0	FALSE	1	5	0	RH	0	<$>109845</>	0	-160	95	0	None	EliteEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	96	None	Elite LA TORRE	SH	None	None	2147483647	0	FALSE	it_w_thetower	0	0	5	0	0	Weapon	0	0	0	0	0	0	0	0	0	5	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29638</>	SYS_item_column_red	0	<$>45295</>	BTYPE	0.8	1000	0	0	0	5	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	5	None	1040000	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31900</>	1	13360	1	None	165000	0	0	Weapon	0	<$>45297</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	0	0	152	0	0	None	0	None	0	None	0	None	0	None	0	atk_kick1.ogg	0	0	23	1	0	0	block_knuckle.ogg	hit_kick1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Legguard	<$>29649</>	13361	Tarot_TheStar_Elite	Leguard	NO	7	0	FALSE	1	0	0	RH	0	<$>160226</>	0	0	0	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_CALF	Dummy_L_CALF	N/A	N/A	Dummy_L_CALF	Dummy_L_CALF	TRUE	10	None	96	None	Elite LA ESTRELLA	SH	None	None	2147483647	0	FALSE	it_w_thestar	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29649</>	SYS_item_column_red	0	<$>45298</>	ATYPE	1	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	3	None	1040000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	<$>154980</>	1	13361	1	None	165000	0	0	Weapon	0	<$>45300</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	96	TRUE	31	None	0	0	0
0	0	0	188	0	0	None	0	None	0	None	0	None	0	None	0	atk_fist1.ogg	0	0	29	0	0	0	block_knuckle.ogg	hit_knuckle1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Knuckle	<$>29648</>	13362	Tarot_TheMoon_Elite	Knuckle	NO	0	0	FALSE	1	0	0	RH	0	<$>99167</>	0	180	5	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	96	None	Elite LA LUNA	SH	None	None	2147483647	0	FALSE	it_w_themoon	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29648</>	SYS_item_column_red	0	<$>45301</>	ATYPE	1	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	1	None	1120000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	<$>154980</>	1	13362	1.8	None	165000	0	0	Weapon	0	<$>45302</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	96	TRUE	31	None	0	0	0
0	0	0	245	0	0	None	0	None	0	None	0	None	0	None	0	atk_elembrc1.ogg	0	0	40	0	0	0	None	hit_elembrc1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Brac4	<$>44014</>	13363	Tarot_TheSun_Elite	ElemBrc	NO	0	0	FALSE	1	0	0	RH	0	<$>99168</>	0	75	3	0	None	EliteEqp	None	drop_bracelet.ogg	Dummy_L_Brace	Dummy_R_Brace	N/A	N/A	Dummy_L_Brace	Dummy_R_Brace	TRUE	0	None	96	None	Elite EL SOL	SH	None	None	2147483647	0	FALSE	it_w_thesun	10	0	0	0	0	Weapon	0	0	0	0	0	0	0	10	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>44014</>	SYS_item_column_red	0	<$>45303</>	PSY	0	1000	10	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PSY	0	0	0	0	NO	1	None	1750000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31949</>	1	13363	1.5	None	165000	0	0	Weapon	0	<$>45305</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	96	TRUE	31	None	0	0	0
0	0	0	261	0	0	None	0	None	0	None	0	None	0	None	0	atk_javelin1.ogg	0	0	40	0	0	0	block_sword.ogg	atk_javelin1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Javelin	<$>29660</>	13364	Tarot_Judgement_Elite	Javelin	NO	0	0	FALSE	1	0	0	RH	0	<$>99161</>	0	160	40	0	None	EliteEqp	None	drop_sword.ogg	N/A	Dummy_R_HAND	N/A	N/A	N/A	Dummy_BACK_JAV	TRUE	0	None	96	None	Elite EL JUICIO	SH	None	None	2147483647	0	FALSE	it_w_judgement	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29660</>	SYS_item_column_red	0	<$>45306</>	ATYPE	0.8	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	MELEE	0	0	0	0	NO	3	None	1120000	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	<$>31900</>	1	13364	1.8	None	165000	0	0	Weapon	0	<$>45307</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	96	TRUE	31	None	0	0	0
0	0	0	390	0	0	None	0	None	0	None	0	None	0	None	0	atk_crossbow1.ogg	0	0	53	0	0	0	None	None	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Crossbow	<$>29651</>	13365	Devil_CrossBow	CrossBow	NO	0	0	FALSE	1	5	0	RH	0	<$>109846</>	0	90	5	0	None	EliteEqp	None	drop_rifle.ogg	Dummy_L_HAND_RIFLE	Dummy_R_HAND_RIFLE	N/A	N/A	N/A	Dummy_BACK_RIFLE	TRUE	10	None	108	None	Strata Devil Crossbow	SH	None	None	2147483647	0	FALSE	it_w_devilbow	0	0	5	0	0	Weapon	5	0	0	0	0	0	0	0	0	5	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29651</>	SYS_item_column_red	0	<$>45308</>	CTYPE	0	1000	0	0	0	5	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LEGENDSHT	0	0	0	0	NO	5	None	2000000	3	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>154996</>	1	13365	2	None	220000	1	0	Weapon	0	<$>45311</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	35	None	0	0	0
0	0	0	325	0	0	None	0	None	0	None	0	None	0	None	0	atk_rod1.ogg	0	0	44	0	0	0	None	hit_rod1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Staff	<$>29653</>	13366	Devil_Staff	Staff	NO	0	0	FALSE	1	0	0	RH	0	<$>99739</>	0	-30	50	0	None	EliteEqp	None	drop_staff.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_L_HAND	Dummy_R_HAND	TRUE	10	None	108	None	Strata Devil Staff	SH	None	None	2147483647	0	FALSE	it_w_devilstaff	0	0	0	0	0	Weapon	0	0	0	0	0	5	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29653</>	SYS_item_column_red	0	<$>45312</>	PSY	0	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LEGENDPSY	0	0	0	0	NO	7	None	2000000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	<$>148564</>	1	13366	1	None	220000	1	0	Weapon	0	<$>45315</>	_ROD	None	TRUE	0	None	TRUE	NO	Both	TRUE	TRUE	100	TRUE	35	None	0	0	0
0	0	0	280	0	0	None	0	None	0	None	0	None	0	None	0	atk_sword1.ogg	0	0	37	0	0	0	block_sword.ogg	hit_sword1.ogg	0	None	None	0	None	0	0	Weapon	<$>43947</>	Weapon_Blunt	<$>29659</>	13367	Devil_Blunt	Blunt	NO	0	0	FALSE	1	0	0	RH	0	<$>45317</>	0	160	90	0	None	EliteEqp	None	drop_sword.ogg	Dummy_L_HAND	Dummy_R_HAND	N/A	N/A	Dummy_R_PELVIS	Dummy_L_PELVIS	TRUE	0	None	108	None	Strata Devil Mace	SH	None	None	2147483647	0	FALSE	it_w_devilblunt	0	0	0	0	0	Weapon	0	0	0	0	0	0	0	0	0	0	0	None	0	0	0	0	0	0	0	0	0	0	TRUE	<$>29659</>	SYS_item_column_red	0	<$>45316</>	CTYPE	0.5	1000	0	0	0	0	No	0	0	0	0	0	0	1	0	0	None	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	LEGENDMEL	0	0	0	0	NO	5	None	2000000	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	<$>148561</>	1	13367	1	None	220000	1	0	Weapon	0	<$>45319</>	_NO	None	TRUE	0	None	TRUE	NO	Both	TRUE	FALSE	100	TRUE	35	None	0	0	0
