AI	ARUN	ASPD	ASTD	ATK	ATKDN	ATKS	AniType	AtkLayer	AtkType	BLK	BaseOffset	BlkHand	ClassID	ClassName	ClassType	DebuffDef	DefLayer	DefType	Desc	Dummy_A_LH	Dummy_A_RH	EngName	EnterScp	Far	FileName	Heal25	Heal50	Heal75	HeightOffset1	HeightOffset2	HoldMove	IncASPD	IncBLK	IncCRT	IncHR	IncIMP	IncIP	IncPR	IncRSP	Initial	LHits	LeaveScp	MagicDef	Manual	MaxR	MeleeDef	MinR	MixMainMotion	Name	Near	RHits	RSPD	RSPType	ReqLv	ReqPromotionLv	ReqStn2ID	ReqStn2Lv	ReqStn3ID	ReqStn3Lv	ReqStnID	ReqStnLv	ShootDef	Skill1Req	Skill2Req	Skill3Req	Skill4Req	Skill5Req	SkillID1	SkillID2	SkillID3	SkillID4	SkillID5	SkillName1	SkillName2	SkillName3	SkillName4	SkillName5	SklPts	SpendItemCount	SpendItemID	SplDam	SplLimit	SplRange	SplType	StnATK	StnBLK	StnEXP	StnHR	StnIMP	StnIP	StnIgnoreDEFPer	StnLv	StnMSPD	StnPR	StnRFIRE	StnRICE	StnRLGHT	StnRSTAT	Strong	TRANSFORM	ToolTip	TransformID	UseWeaponAnim	WSPD	Weak	XPType
ATTACKER	PC_ARUN_HNS	1600	PC_ASTD_HNS	PC_ATK_HNS	PC_ATKDN_HNS	2	Uni	1	Double	PC_BLK_HNS	0	LH	10130	HackandSlash	MELEE	100	1	Block	<$>140127</>	None	None	Hack and Slash	None	YES	stn_hackandslash	NO	NO	NO	0	200	NO	0.6	0.4	0.4	0	0	0	0	0	_HNS	1	None	100	YES	125	100	0	NO	<$>63349</>	YES	1	469	regenerate	24	0	0	0	0	0	0	0	100	1	0	8	12	16	10131	0	10133	10134	10135	<$>58904</>	none	<$>58907</>	<$>58910</>	<$>58914</>	0	0	0	0	0	0	None	1	8	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10031
ATTACKER	PC_ARUN_DFG	1050	PC_ASTD_DFG	PC_ATK_DFG	PC_ATKDN_DFG	2	Uni	1	Single	PC_BLK_DFG	0	LH	10140	DefendingGuard	MELEE	100	1	Block	<$>140128</>	None	None	Defending guard	None	YES	stn_defendingguard	NO	NO	NO	0	200	NO	0.12	0.75	0	0	0	0	0	0	_DFG	0	None	100	YES	150	100	0	NO	<$>63351</>	YES	1	469	regenerate	36	0	0	0	0	0	0	0	100	1	5	10	0	20	10141	10142	10143	0	10145	<$>58875</>	<$>58878</>	<$>58865</>	none	<$>58900</>	0	0	0	0	0	0	None	1	22	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10041
ATTACKER	PC_ARUN_DFD	1433	PC_ASTD_DFD	PC_ATK_DFD	PC_ATKDN_DFD	1	Uni	1	Single	PC_BLK_DFD	0	LH	10150	TheDefender	MELEE	100	1	Block	<$>140129</>	None	None	The Defender	None	YES	stn_thedefender	NO	NO	NO	0	200	NO	0	1	0	0	0	0	0	0	_DFD	0	None	100	YES	150	100	0	NO	<$>63353</>	YES	1	469	regenerate	100	1	0	0	0	0	0	0	100	1	0	8	12	16	10151	0	10153	10154	10155	<$>58922</>	none	<$>58926</>	<$>58944</>	<$>58948</>	0	0	0	0	0	0	None	1	25	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10001
ATTACKER	PC_ARUN_CBT	1733	PC_ASTD_CBT	PC_ATK_CBT	PC_ATKDN_CBT	2	Uni	1	Double	PC_BLK_CBT	0	LH	10160	Combatant	MELEE	100	1	Block	<$>140130</>	None	None	Combatant	None	YES	stn_combatant	NO	NO	NO	0	200	NO	0.8	0.6	0.4	0.6	0	0	0	0	_CBT	1	None	100	YES	150	100	0	NO	<$>63355</>	YES	1	469	regenerate	1	0	0	0	0	0	0	0	100	1	8	12	16	20	10161	10162	10163	10164	10165	<$>58952</>	<$>58956</>	<$>58961</>	<$>58965</>	<$>58969</>	0	0	0	0	0	0	None	1.2	15	0	70	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10031
ATTACKER	PC_ARUN_CSD	1617	PC_ASTD_CSD	PC_ATK_CSD	PC_ATKDN_CSD	1	Uni	1	Single	PC_BLK_CSD	0	LH	10170	TheCrusader	MELEE	80	1	Block	<$>160849</>	None	None	The Crusader	None	YES	stn_thecrusader	NO	NO	NO	0	200	NO	0.6	1	1.2	0.6	0.6	0.2	0	0.6	_CSD	0	None	100	YES	120	100	0	NO	<$>63357</>	YES	1	469	regenerate	100	2	0	0	0	0	0	0	80	1	5	10	15	20	10171	10172	10173	10174	10175	<$>58972</>	<$>58987</>	<$>58991</>	<$>58995</>	<$>59009</>	0	0	0	0	0	0	None	1.3	25	0	50	20	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_CF	4133	PC_ASTD_CF	PC_ATK_CF	PC_ATKDN_CF	1	Uni	1	Splash	PC_BLK_HNS	0	LH	10180	Furious	MELEE	80	1	Block	<$>79819</>	None	None	Furious	None	YES	stn_furious	NO	NO	NO	0	200	NO	0.4	0.6	0.8	1	0.6	0.8	0	0.8	_CF	2	None	100	YES	150	100	0	NO	<$>62947</>	YES	3	469	regenerate	100	2	0	0	0	0	0	0	80	1	5	10	15	20	10181	10182	10183	10184	10185	<$>59027</>	<$>62947</>	<$>59064</>	<$>59083</>	<$>59101</>	0	0	0	0.8	4	150	Circle	2.3	10	0	45	0	5	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	No	115	YES	10012
ATTACKER	PC_ARUN_BCO	2300	PC_ASTD_BCO	PC_ATK_BCO	PC_ATKDN_BCO	1	Uni	1	Single	PC_BLK_EPE	0	None	10190	RoyalGuard	MELEE	100	1	None	<$>107083</>	None	None	Royal Guard	None	YES	stn_royalguard	NO	NO	NO	0	200	NO	0	0	0.6	0.6	0.4	0.6	0	0.8	_BCO	0	SCR_LEAVE_BCO	100	YES	100	100	0	NO	<$>93158</>	YES	4	469	regenerate	100	2	0	0	0	0	0	0	100	1	5	10	15	20	10191	10192	10193	10194	10195	<$>49501</>	<$>93130</>	<$>93135</>	<$>93138</>	<$>93141</>	0	0	0	0	0	0	None	2.35	0	0	40	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	No	115	YES	10012
ATTACKER	PC_ARUN_RDL	2100	PC_ASTD_RDL	PC_ATK_RDL	PC_ATKDN_RDL	1	Uni	1	Splash	PC_BLK_BLA	0	RH	10200	RapidoCruz	MELEE	100	1	Block	<$>106455</>	None	None	Rapido Cruz	None	YES	stn_rapidocruz	NO	NO	NO	0	200	NO	1.2	0.2	0.64	2	0.4	1	0	1	_RDL	0	None	110	YES	150	100	0	NO	<$>106454</>	YES	2	400	regenerate	100	2	0	0	0	0	0	0	80	1	5	10	15	20	20721	20722	20723	20724	20725	<$>106415</>	<$>106416</>	<$>106417</>	<$>106418</>	<$>106419</>	0	0	0	0.8	3	200	Circle	1.82	5	0	40	5	5	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_EPE	1700	PC_ASTD_EPE	PC_ATK_EPE	PC_ATKDN_EPE	2	Uni	1	Splash	PC_BLK_EPE	0	None	10210	EpeeGarde	MELEE	100	1	None	<$>140132</>	None	None	Epee garde	None	YES	stn_epeegarde	NO	NO	NO	0	200	NO	0.64	0	0.8	0	0	0	0	0	_EPE	0	None	100	YES	200	100	0	NO	<$>63360</>	YES	2	469	regenerate	52	0	0	0	0	0	0	0	100	1	0	8	12	16	10211	0	10213	10214	10215	<$>59120</>	none	<$>59123</>	<$>59126</>	<$>59130</>	0	0	0	0.8	1	100	Circle	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10051
ATTACKER	PC_ARUN_EPE3	1700	PC_ASTD_EPE3	PC_ATK_EPE3	PC_ATKDN_EPE3	1	Uni	1	Splash	PC_BLK_EPE3	0	None	10215	EpeeGarde3	MELEE	100	1	None	<$>140132</>	None	None	Epee garde	None	YES	stn_epeegarde	NO	NO	NO	0	200	NO	0.64	0	0.8	0	0	0	0	0	_EPE3	0	None	100	YES	200	100	0	NO	<$>63360</>	YES	2	469	regenerate	52	0	0	0	0	0	0	0	100	1	0	8	12	16	10216	0	10217	10218	10219	<$>59120</>	none	<$>59123</>	<$>59126</>	<$>59130</>	0	0	0	0.8	1	100	Circle	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10051
ATTACKER	PC_ARUN_SAB	1600	PC_ASTD_SAB	PC_ATK_SAB	PC_ATKDN_SAB	2	Uni	1	Splash	PC_BLK_SAB	0	None	10220	SabreGarde	MELEE	100	1	Parry	<$>140133</>	None	None	Sabre garde	None	YES	stn_sabregarde	NO	NO	NO	0	200	NO	0.32	0	0	0	0	0	0.6	0	_SAB	0	None	100	YES	175	100	0	NO	<$>63362</>	YES	2	469	regenerate	70	0	0	0	0	0	0	0	100	1	4	8	0	16	10221	10222	10223	0	10225	<$>59133</>	<$>59136</>	<$>59154</>	none	<$>59158</>	0	0	0	0.8	1	100	Circle	1	0	0	100	0	0	0	1	1	15	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10051
ATTACKER	PC_ARUN_MAN	2083	PC_ASTD_MAN	PC_ATK_MAN	PC_ATKDN_MAN	2	Uni	1	Double	PC_BLK_MAN	0	RH	10230	MaingaucheGarde	MELEE	100	1	Block	<$>140134</>	None	None	Main-gauche garde	None	YES	stn_maingauchegarde	NO	NO	NO	0	200	NO	0.6	0.4	0.4	0	0	0	0	0	_MAN	1	None	100	YES	125	100	0	NO	<$>63364</>	YES	2	469	regenerate	60	0	0	0	0	0	0	0	100	1	0	8	12	16	10211	0	10233	10234	10235	<$>59120</>	none	<$>59161</>	<$>59164</>	<$>59167</>	0	0	0	0	0	0	None	1	10	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10061
ATTACKER	PC_ARUN_EPE	1700	PC_ASTD_EPE	PC_ATK_EPE	PC_ATKDN_EPE	2	Uni	1	Splash	PC_BLK_EPE	0	None	10240	EpeeGlacier	MELEE	100	1	None	<$>140135</>	None	None	Epee glacier	None	YES	stn_epeeglacier	NO	NO	NO	0	200	NO	0.64	0	0.48	0	0	0	0	0	_EPG	0	None	100	YES	200	100	0	NO	<$>63366</>	YES	2	469	regenerate	60	0	0	0	0	0	0	0	100	1	4	8	12	16	10211	20312	10243	10214	10215	<$>59120</>	<$>61593</>	<$>59170</>	<$>59126</>	<$>59130</>	0	0	0	0.8	1	100	Circle	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10061
ATTACKER	PC_ARUN_SAB	1600	PC_ASTD_SAB	PC_ATK_SAB	PC_ATKDN_SAB	2	Uni	1	Splash	PC_BLK_SAB	0	None	10250	SabreGlacier	MELEE	100	1	Parry	<$>140135</>	None	None	Sabre glacier	None	YES	stn_sabreglacier	NO	NO	NO	0	200	NO	0.32	0	0	0	0	0	0.48	0	_SBG	0	None	100	YES	175	100	0	NO	<$>63368</>	YES	2	469	regenerate	60	0	0	0	0	0	0	0	100	1	4	8	0	16	10221	20312	10253	0	10225	<$>59133</>	<$>61593</>	<$>59175</>	none	<$>59158</>	0	0	0	0.8	1	100	Circle	1	0	0	100	0	0	0	1	1	12	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10061
ATTACKER	PC_ARUN_AVE	2433	PC_ASTD_AVE	PC_ATK_AVE	PC_ATKDN_AVE	2	Uni	1	Double	None	0	None	10260	AvanceGarde	HYBRID	100	1	None	<$>140136</>	None	None	Avance Garde	None	YES	stn_avancegarde	NO	NO	NO	0	200	NO	0.8	0	0.4	0	0	0	0	0	_AVE	1	None	100	YES	125	100	0	NO	<$>63369</>	YES	2	469	regenerate	100	1	0	0	0	0	0	0	100	1	4	0	12	16	10261	10262	0	10264	10265	<$>59179</>	<$>59182</>	none	<$>59185</>	<$>59188</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63371</>	0	NO	115	YES	10001
ATTACKER	PC_ARUN_CCH	1733	PC_ASTD_CCH	PC_ATK_CCH	PC_ATKDN_CCH	2	Uni	1	Single	None	0	None	10270	Cauchemar	MELEE	100	1	None	<$>140137</>	None	None	Cauchemar	None	YES	stn_cauchemar	NO	NO	NO	0	200	NO	0.64	0	1.2	0	0	0	0	0	_CCH	0	None	100	YES	125	100	0	NO	<$>63372</>	YES	2	469	regenerate	100	1	0	0	0	0	0	0	100	0	4	8	16	20	0	10272	10273	10274	10275	none	<$>59191</>	<$>59195</>	<$>59199</>	<$>59203</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10001
ATTACKER	PC_ARUN_MAN2	2083	PC_ASTD_MAN2	PC_ATK_MAN2	PC_ATKDN_MAN2	2	Uni	1	Double	PC_BLK_MAN2	0	RH	10280	MaingaucheGarde2	MELEE	100	1	Block	<$>140134</>	None	None	Main-gauche garde of Grim	None	YES	stn_maingauchegarde	NO	NO	NO	0	200	NO	0.6	0.4	0.4	0	0	0	0	0	_MAN2	1	None	100	YES	125	100	0	NO	<$>63374</>	YES	2	469	regenerate	60	0	0	0	0	0	0	0	100	1	4	8	12	16	10281	10331	10283	10284	10285	<$>59206</>	<$>59233</>	<$>59161</>	<$>59164</>	<$>59167</>	0	0	0	0	0	0	None	1	10	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10061
ATTACKER	PC_ARUN_AVE2	2433	PC_ASTD_AVE2	PC_ATK_AVE2	PC_ATKDN_AVE2	2	Uni	1	Double	None	0	None	10290	AvanceGarde2	HYBRID	100	1	None	<$>140138</>	None	None	Avance Garde of Grim	None	YES	stn_avancegarde	NO	NO	NO	0	200	NO	0.8	0	0.4	0	0	0	0	0	_AVE2	1	None	100	YES	125	100	0	NO	<$>63375</>	YES	2	469	regenerate	60	1	0	0	0	0	0	0	100	1	4	8	12	16	10291	10331	10292	10294	10295	<$>59179</>	<$>59233</>	<$>59182</>	<$>59185</>	<$>59188</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63371</>	0	NO	115	YES	10001
ATTACKER	PC_ARUN_EPE2	1700	PC_ASTD_EPE2	PC_ATK_EPE2	PC_ATKDN_EPE2	2	Uni	1	Splash	None	0	None	10300	EpeeGarde2	MELEE	100	1	None	<$>140132</>	None	None	Epee garde of Grim	None	YES	stn_epeegarde	NO	NO	NO	0	200	NO	0.64	0	0.8	0	0	0	0	0	_EPE2	0	None	100	YES	200	100	0	NO	<$>63377</>	YES	2	469	regenerate	60	0	0	0	0	0	0	0	100	1	4	8	12	16	10301	10331	10303	10304	10305	<$>59120</>	<$>59233</>	<$>59123</>	<$>59126</>	<$>59130</>	0	0	0	0.8	1	100	Circle	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10061
ATTACKER	PC_ARUN_MG	1150	PC_ASTD_MG	PC_ATK_MG	PC_ATKDN_MG	2	Uni	1	Single	PC_BLK_EPE	0	None	10310	MiddleGuard	MELEE	100	1	None	<$>140139</>	None	None	Middle-guard	None	YES	stn_middleguard	NO	NO	NO	0	200	NO	1	0	0.32	0	0	0	0	0	_MG	0	None	100	YES	175	100	0	NO	<$>63379</>	YES	1	469	regenerate	20	0	0	0	0	0	0	0	100	0	4	8	0	16	0	10312	10313	0	10315	none	<$>59220</>	<$>59223</>	none	<$>59226</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10031
ATTACKER	PC_ARUN_TB	1500	PC_ASTD_TB	PC_ATK_TB	PC_ATKDN_TB	2	Uni	1	Double	PC_BLK_TB	0	None	10320	TwinBlades	MELEE	100	1	None	<$>140140</>	None	None	Twin blades	None	YES	stn_twinblades	NO	NO	NO	0	200	NO	1	0	0.32	0	0	0	0	0	_TB	1	None	100	YES	150	100	0	NO	<$>63381</>	YES	1	469	regenerate	36	0	0	0	0	0	0	0	100	1	0	8	0	16	10131	0	10133	0	10325	<$>58904</>	none	<$>58907</>	none	<$>59230</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10041
ATTACKER	PC_ARUN_MG2	1150	PC_ASTD_MG2	PC_ATK_MG2	PC_ATKDN_MG2	2	Uni	1	Single	None	0	None	10330	MiddleGuard2	MELEE	100	1	None	<$>140139</>	None	None	Grim guard	None	YES	stn_middleguard	NO	NO	NO	0	200	NO	1	0	0.32	0	0	0	0	0	_MG2	0	None	100	YES	175	100	0	NO	<$>63383</>	YES	1	469	regenerate	60	0	0	0	0	0	0	0	100	1	4	8	0	16	10332	10331	10333	0	10335	<$>59220</>	<$>59233</>	<$>59223</>	none	<$>59226</>	0	0	0	0	0	0	None	1.1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10061
ATTACKER	PC_ARUN_MG	1817	PC_ASTD_LG	PC_ATK_LG	PC_ATKDN_LG	2	Uni	1	Single	PC_BLK_EPE	0	None	10340	LowGuard	MELEE	100	1	None	<$>140141</>	None	None	Low-guard	None	YES	stn_lowguard	NO	NO	NO	0	200	NO	1.2	0	0.48	0	0	0	0	0	_LG	0	None	100	YES	175	100	0	NO	<$>63385</>	YES	2	469	regenerate	100	1	0	0	0	0	0	0	100	1	4	0	12	16	10341	10342	0	10344	10345	<$>59254</>	<$>59258</>	none	<$>59262</>	<$>59265</>	0	0	0	0	0	0	None	1.2	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10001
ATTACKER	PC_ARUN_RE	1583	PC_ASTD_RE	PC_ATK_RE	PC_ATKDN_RE	2	Uni	1	Single	PC_BLK_RE	0	LH	10350	RapidaEspada	MELEE	100	1	Block	<$>67444</>	None	None	Rapida Espada	None	YES	stn_rapidaespada	NO	NO	NO	0	200	NO	1.4	1	1	0.2	0.2	0.8	0	0.6	_RE	0	None	100	YES	125	100	0	NO	<$>63387</>	YES	2	469	regenerate	100	2	0	0	0	0	0	0	80	1	8	12	16	20	10351	10352	10353	10354	10355	<$>59268</>	<$>59273</>	<$>59277</>	<$>59280</>	<$>59285</>	0	0	0	0	0	0	None	1.7	15	0	50	0	5	0	1	1	0	0	0	75	0	YES	None	<$>63332</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_EQT	1467	PC_ASTD_EQT	PC_ATK_EQT	PC_ATKDN_EQT	1	Uni	1	Single	PC_BLK_EQT	0	RH	10360	Equites	MELEE	85	1	Block	<$>160850</>	None	None	Equites	None	YES	stn_equites	NO	NO	NO	0	200	NO	0.9	0.8	0.4	0.4	0.6	1	0	1.2	_EQT	0	None	80	YES	125	100	0	NO	<$>63389</>	YES	2	469	regenerate	100	2	0	0	0	0	0	0	80	1	8	12	16	20	10361	10362	10363	10364	10365	<$>59289</>	<$>59292</>	<$>59297</>	<$>59315</>	<$>59319</>	0	0	0	0	0	0	None	2.47	20	0	40	5	5	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_RPE	1567	PC_ASTD_RPE	PC_ATK_RPE	PC_ATKDN_RPE	2	Uni	1	Double	PC_BLK_RPE	0	LH	10370	Rapiere	MELEE	90	1	Block	<$>160851</>	None	None	Rapiere	None	YES	stn_rapiere	NO	NO	NO	0	200	NO	1	1.2	0.75	0.4	0.6	1	0	1.2	_RPE	1	None	90	YES	200	100	0	NO	<$>63391</>	YES	1	469	regenerate	100	2	0	0	0	0	0	0	90	1	8	12	16	20	10371	10372	10373	10374	10375	<$>59322</>	<$>59326</>	<$>59330</>	<$>59333</>	<$>59351</>	0	0	0	0	0	0	None	3.2	5	0	55	5	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_GGS	1517	PC_ASTD_GGS	PC_ATK_GGS	PC_ATKDN_GGS	2	Uni	1	Single	PC_BLK_GGS	0	RH	10380	Gorgeous	MELEE	80	1	Block	<$>160852</>	None	None	Gorgeous	None	YES	stn_gorgeous	NO	NO	NO	0	200	NO	1	1	0.8	0.4	0.4	0.8	0	1	_GGS	0	None	80	YES	125	100	0	NO	<$>63393</>	YES	2	469	regenerate	100	2	0	0	0	0	0	0	80	1	8	12	16	20	10381	10382	10383	10384	10385	<$>59354</>	<$>59358</>	<$>59363</>	<$>59366</>	<$>59384</>	0	0	0	0	0	0	None	1.9	5	0	40	10	5	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_BGN	1000	PC_ASTD_BGN	PC_ATK_BGN	PC_ATKDN_BGN	2	Each	1	Single	PC_BLK_EPE	0	None	10390	BackGuardN	MELEE	100	1	None	<$>140125</>	None	None	Back-guard	None	YES	stn_backguard	NO	NO	NO	0	200	NO	0.12	0	0	0	0	0	0	0	_BGN	0	None	100	YES	150	100	0	NO	<$>63345</>	YES	1	469	regenerate	1	0	0	0	0	0	0	0	100	1	0	8	12	16	10391	0	10393	10394	10395	<$>58862</>	none	<$>58865</>	<$>58868</>	<$>58872</>	0	0	0	0	0	0	None	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10031
ATTACKER	PC_ARUN_RPE2	1567	PC_ASTD_RPE2	PC_ATK_RPE2	PC_ATKDN_RPE2	2	Uni	1	Double	PC_BLK_RPE2	0	LH	10400	Rapiere2	MELEE	110	1	Block	<$>160851</>	None	None	Rapiere Of Grim	None	YES	stn_rapiere	NO	NO	NO	0	200	NO	1	1.2	0.75	0.4	0.6	1	0	1.2	_RPE2	1	None	90	YES	200	100	0	NO	<$>63395</>	YES	1	469	regenerate	100	2	0	0	0	0	0	0	90	1	8	12	16	20	10331	10402	10403	10404	10405	<$>59233</>	<$>59326</>	<$>59330</>	<$>59333</>	<$>59351</>	0	0	0	0	0	0	None	3.2	5	0	55	5	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_EQT2	1467	PC_ASTD_EQT2	PC_ATK_EQT2	PC_ATKDN_EQT2	1	Each	1	Single	PC_BLK_EQT2	0	RH	14000	Equites2	MELEE	85	1	Block	<$>160850</>	None	None	Equites	None	YES	stn_equites	NO	NO	NO	0	200	NO	0.9	0.8	0.4	0.4	0.6	1	0	1.2	_EQT2	0	None	80	YES	125	100	0	NO	<$>63389</>	YES	2	469	regenerate	100	2	0	0	0	0	0	0	80	1	8	12	16	20	14001	14002	14003	14004	14005	<$>59289</>	<$>59292</>	<$>59297</>	<$>59315</>	<$>59319</>	0	0	0	0	0	0	None	2.47	20	0	40	5	5	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
ATTACKER	PC_ARUN_PG	1667	PC_ASTD_PG	PC_ATK_PG	PC_ATKDN_PG	2	Uni	1	Single	PC_BLK_PG	0	RH	10410	PlowGuard	MELEE	100	1	Block	<$>140145</>	None	None	Plow-guard	None	YES	stn_plowguard	NO	NO	NO	0	200	NO	0.6	0.4	0.4	0	0	0	0	0	_PG	0	None	100	YES	175	100	25	NO	<$>63396</>	YES	1	400	regenerate	24	0	0	0	0	0	0	0	100	1	0	8	12	16	10411	0	10413	10414	10435	<$>59495</>	none	<$>59498</>	<$>59516</>	<$>59558</>	0	0	0	0	0	0	None	1.1	10	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10041
ATTACKER	PC_ARUN_TG	2850	PC_ASTD_TG	PC_ATK_TG	PC_ATKDN_TG	2	Uni	1	Splash	None	0	None	10420	TailGuard	MELEE	100	1	None	<$>140146</>	None	None	Tail-guard	None	YES	stn_tailguard	NO	NO	NO	0	200	NO	0.32	0	0.24	0	0	0	0	0	_TG	0	None	100	YES	150	100	1	NO	<$>63398</>	YES	2	400	regenerate	48	0	0	0	0	0	0	0	100	1	4	8	0	16	10421	10422	10423	0	10425	<$>59537</>	<$>59540</>	<$>59544</>	none	<$>59547</>	0	0	0	0.75	2	150	Circle	0.77	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10051
ATTACKER	PC_ARUN_RG	1583	PC_ASTD_RG	PC_ATK_RG	PC_ATKDN_RG	2	Uni	1	Single	None	0	None	10430	RoofGuard	MELEE	100	1	None	<$>140147</>	None	None	Roof-guard	None	YES	stn_roofguard	NO	NO	NO	0	200	NO	1.2	0	0.24	0	0	0	0	0	_RG	0	None	100	YES	150	100	1	NO	<$>63400</>	YES	1	400	regenerate	44	0	0	0	0	0	0	0	100	0	0	8	12	16	0	0	10433	10434	10435	none	none	<$>59550</>	<$>59555</>	<$>59558</>	0	0	0	0	0	0	None	1.1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10041
ATTACKER	PC_ARUN_SW	3250	PC_ASTD_SW	PC_ATK_SW	PC_ATKDN_SW	1	Uni	1	Splash	None	0	None	10440	Sidewinder	MELEE	100	1	None	<$>140148</>	None	None	Sidewinder	None	YES	stn_sidewinder	NO	NO	NO	0	200	NO	0.6	0	0.24	0	0	0	0	0	_SW	0	None	100	YES	150	100	1	NO	<$>63402</>	YES	2	400	regenerate	100	1	0	0	0	0	0	0	100	1	0	8	0	16	10421	0	10443	0	10445	<$>59537</>	none	<$>59576</>	none	<$>59580</>	0	0	0	0.8	3	150	Circle	0.9	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10001
ATTACKER	PC_ARUN_NOG	3017	PC_ASTD_NOG	PC_ATK_NOG	PC_ATKDN_NOG	1	Uni	1	Splash	None	0	None	10450	NoviceGuard	MELEE	100	1	None	<$>140149</>	None	None	Novice guard	None	YES	stn_tailguard	NO	NO	NO	0	200	NO	0.8	0	0.24	0	0	0	0	0	_NOG	0	None	100	YES	100	100	1	NO	<$>63404</>	YES	2	400	regenerate	1	0	0	0	0	0	0	0	100	1	0	8	12	16	10451	0	10453	10454	10455	<$>59583</>	none	<$>59585</>	<$>59588</>	<$>59591</>	0	0	0	0.75	2	150	Circle	1	0	0	100	0	0	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10031
ATTACKER	PC_ARUN_HGG	2233	PC_ASTD_HGG	PC_ATK_HGG	PC_ATKDN_HGG	1	Uni	1	Splash	None	0	None	10460	HangingGuard	MELEE	100	1	None	<$>160853</>	None	None	Hanging Guard	None	YES	stn_hangingguard	NO	NO	NO	0	200	NO	0.9	0	0.5	0.4	0.5	0.8	0	0.6	_HGG	0	None	110	YES	150	100	1	NO	<$>63406</>	YES	1	400	regenerate	100	2	0	0	0	0	0	0	80	1	8	12	16	20	10461	10462	10463	10464	10465	<$>95563</>	<$>59597</>	<$>59602</>	<$>59606</>	<$>59610</>	0	0	0	0.75	3	100	Circle	1.7	0	0	50	0	15	0	1	1	0	0	0	0	0	YES	None	<$>63332</>	0	NO	115	YES	10012
