ClassID	ClassName	CreateH	CreateX	CreateY	CreateZone	Direction	InitZoom	Latitude	Longitude	Name	Range	TargetDir	TargetH	TargetX	TargetY	TargetZone	ZoneMapOffsetX	ZoneMapOffsetY	ZoneMapType	ZoomMax	ZoomMin
9503	dun_ust01-dun_ust04(3)	0	0	0	None	0	1000	25	-297	<$>64017</>	100	190	-883	18001	2044	dun_ust04	0	0	None	2200	200
9504	dun_ust01-dun_ust04(4)	0	0	0	None	0	1000	25	-297	<$>64018</>	100	190	-842	17333	-12000	dun_ust04	0	0	None	2200	200
9601	dun_ust01-dun_ust05(1)	0	0	0	None	0	1000	25	-297	<$>64015</>	100	190	-820	-22689	9654	dun_ust05	0	0	None	2200	200
9602	dun_ust01-dun_ust05(2)	0	0	0	None	0	1000	25	-297	<$>64016</>	100	190	-660	-16011	-8901	dun_ust05	0	0	None	2200	200
9603	dun_ust01-dun_ust05(3)	0	0	0	None	0	1000	25	-297	<$>64017</>	100	190	-936	24062	-9509	dun_ust05	0	0	None	2200	200
9604	dun_ust01-dun_ust05(4)	0	0	0	None	0	1000	25	-297	<$>64018</>	100	190	-1189	-2514	-652	dun_ust05	0	0	None	2200	200
9701	btl_ust03-dun_ust04_2(1)	0	0	0	None	0	1000	25	-297	<$>64019</>	100	190	-1106	-18285	5589	dun_ust04_2	0	0	None	2200	200
9702	btl_ust03-dun_ust04_2(2)	0	0	0	None	0	1000	25	-297	<$>64020</>	100	190	-901	-6071	-661	dun_ust04_2	0	0	None	2200	200
9703	btl_ust03-dun_ust04_2(3)	0	0	0	None	0	1000	25	-297	<$>64021</>	100	190	-883	18001	2044	dun_ust04_2	0	0	None	2200	200
9704	btl_ust03-dun_ust04_2(4)	0	0	0	None	0	1000	25	-297	<$>64022</>	100	190	-842	17333	-12000	dun_ust04_2	0	0	None	2200	200
9111	dun_ttr01-dun_ttr06(1)_tw	0	0	0	None	0	1000	25	-297	<$>63999</>	100	90	429	-23165	-38	dun_ttr06_tw	0	0	None	2200	200
9112	dun_ttr01-dun_ttr06(2)_tw	0	0	0	None	0	1000	25	-297	<$>64000</>	100	190	0	-10300	9	dun_ttr06_tw	0	0	None	2200	200
9113	dun_ttr01-dun_ttr06(3)_tw	0	0	0	None	0	1000	25	-297	<$>64001</>	100	190	0	-5297	-15645	dun_ttr06_tw	0	0	None	2200	200
9114	dun_ttr01-dun_ttr06(4)_tw	0	0	0	None	0	1000	25	-297	<$>64002</>	100	190	0	8654	-91	dun_ttr06_tw	0	0	None	2200	200
9211	dun_ptv01-dun_ptv04(1)_tw	0	0	0	None	0	1000	25	-297	<$>64003</>	100	190	-400	-16561	18847	dun_ptv04_tw	0	0	None	2200	200
9212	dun_ptv01-dun_ptv04(2)_tw	0	0	0	None	0	1000	25	-297	<$>64004</>	100	190	0	-13543	-8878	dun_ptv04_tw	0	0	None	2200	200
9213	dun_ptv01-dun_ptv04(3)_tw	0	0	0	None	0	1000	25	-297	<$>64005</>	100	190	0	13343	12297	dun_ptv04_tw	0	0	None	2200	200
9214	dun_ptv01-dun_ptv04(4)_tw	0	0	0	None	0	1000	25	-297	<$>64006</>	100	190	0	20413	28186	dun_ptv04_tw	0	0	None	2200	200
9311	dun_tor01-dun_tor04(1)_tw	0	0	0	None	0	1000	25	-297	<$>64007</>	100	190	0	-27517	7191	dun_tor04_tw	0	0	None	2200	200
9312	dun_tor01-dun_tor04(2)_tw	0	0	0	None	0	1000	25	-297	<$>64008</>	100	190	-400	-997	4696	dun_tor04_tw	0	0	None	2200	200
9313	dun_tor01-dun_tor04(3)_tw	0	0	0	None	0	1000	25	-297	<$>64009</>	100	190	0	10340	17109	dun_tor04_tw	0	0	None	2200	200
9314	dun_tor01-dun_tor04(4)_tw	0	0	0	None	0	1000	25	-297	<$>64010</>	100	190	-1000	31686	3287	dun_tor04_tw	0	0	None	2200	200
9411	dun_jaq01-dun_jaq06(1)_tw	0	0	0	None	0	1000	25	-297	<$>64011</>	100	190	-56	15129	-21241	dun_jaq06_tw	0	0	None	2200	200
9412	dun_jaq01-dun_jaq06(2)_tw	0	0	0	None	0	1000	25	-297	<$>64012</>	100	190	-156	47866	-21218	dun_jaq06_tw	0	0	None	2200	200
9413	dun_jaq01-dun_jaq06(3)_tw	0	0	0	None	0	1000	25	-297	<$>64013</>	100	190	-156	28042	16694	dun_jaq06_tw	0	0	None	2200	200
9414	dun_jaq01-dun_jaq06(4)_tw	0	0	0	None	0	1000	25	-297	<$>64014</>	100	190	-156	-40092	24960	dun_jaq06_tw	0	0	None	2200	200
9511	dun_ust01-dun_ust04(1)_tw	0	0	0	None	0	1000	25	-297	<$>64015</>	100	190	-1106	-18285	5589	dun_ust04_tw	0	0	None	2200	200
9512	dun_ust01-dun_ust04(2)_tw	0	0	0	None	0	1000	25	-297	<$>64016</>	100	190	-901	-6071	-661	dun_ust04_tw	0	0	None	2200	200
9513	dun_ust01-dun_ust04(3)_tw	0	0	0	None	0	1000	25	-297	<$>64017</>	100	190	-883	18001	2044	dun_ust04_tw	0	0	None	2200	200
9514	dun_ust01-dun_ust04(4)_tw	0	0	0	None	0	1000	25	-297	<$>64018</>	100	190	-842	17333	-12000	dun_ust04_tw	0	0	None	2200	200
9611	dun_ust01-dun_ust05(1)_tw	0	0	0	None	0	1000	25	-297	<$>64015</>	100	190	-820	-22689	9654	dun_ust05_tw	0	0	None	2200	200
9612	dun_ust01-dun_ust05(2)_tw	0	0	0	None	0	1000	25	-297	<$>64016</>	100	190	-660	-16011	-8901	dun_ust05_tw	0	0	None	2200	200
9613	dun_ust01-dun_ust05(3)_tw	0	0	0	None	0	1000	25	-297	<$>64017</>	100	190	-936	24062	-9509	dun_ust05_tw	0	0	None	2200	200
9614	dun_ust01-dun_ust05(4)_tw	0	0	0	None	0	1000	25	-297	<$>64018</>	100	190	-1189	-2514	-652	dun_ust05_tw	0	0	None	2200	200
9711	btl_ust03-dun_ust04_2(1)_tw	0	0	0	None	0	1000	25	-297	<$>64019</>	100	190	-1106	-18285	5589	dun_ust04_2_tw	0	0	None	2200	200
9712	btl_ust03-dun_ust04_2(2)_tw	0	0	0	None	0	1000	25	-297	<$>64020</>	100	190	-901	-6071	-661	dun_ust04_2_tw	0	0	None	2200	200
9713	btl_ust03-dun_ust04_2(3)_tw	0	0	0	None	0	1000	25	-297	<$>64021</>	100	190	-883	18001	2044	dun_ust04_2_tw	0	0	None	2200	200
9714	btl_ust03-dun_ust04_2(4)_tw	0	0	0	None	0	1000	25	-297	<$>64022</>	100	190	-842	17333	-12000	dun_ust04_2_tw	0	0	None	2200	200
9715	dun_ttr06-dun_ttr01(npc)_jpn	429	-23653	-16	dun_ttr06_tw	90	1000	25	-297	<$>125710</>	150	90	1000	19008	-17758	dun_ttr01	50	0	NPC	2200	200
9716	dun_ptv04-dun_ptv01(npc)_jpn	-400	-16573	19517	dun_ptv04_tw	180	1000	25	-297	<$>125711</>	200	190	100	-34312	1917	dun_ptv01	0	0	NPC	2200	200
9717	dun_tor04-dun_tor01(npc)_jpn	0	-28417	7221	dun_tor04_tw	90	1000	25	-297	<$>125713</>	200	190	0	21083	-2796	dun_tor01	45	10	NPC	2200	200
9718	dun_jaq06-dun_jaq01(npc)_jpn	-56	14182	-21208	dun_jaq06_tw	90	1000	25	-297	<$>125712</>	200	190	0	41936	-38336	dun_jaq01	0	0	NPC	2200	200
9719	dun_ust05-dun_ust04(npc1)_jpn	0	0	0	None	0	1000	25	-297	<$>125740</>	100	190	-639	8235	3211	dun_ust04_tw	0	0	None	2200	200
9720	dun_ust05-dun_ust04(npc2)_jpn	0	0	0	None	0	1000	25	-297	<$>125740</>	100	190	-651	2461	3040	dun_ust04_tw	0	0	None	2200	200
9721	dun_ust05-dun_ust04(npc3)_jpn	0	0	0	None	0	1000	25	-297	<$>125740</>	100	190	-645	3261	10167	dun_ust04_tw	0	0	None	2200	200
9722	dun_ust05-dun_ust04(npc4)_jpn	0	0	0	None	0	1000	25	-297	<$>125740</>	100	190	-650	8869	9450	dun_ust04_tw	0	0	None	2200	200
9810	dun_bah04-btl_bah01	0	0	0	None	117	1000	25	-297	<$>54294</>	100	225	248	7211	-17116	bah_basic	0	0	NPC	2200	200
9811	btl_bah01-dun_bah04(1)	0	0	0	None	0	1000	25	-297	<$>64023</>	100	31	-307	280	-140	dun_bah04	0	0	NPC	2200	200
9812	btl_bah01-dun_bah04(2)	0	0	0	None	0	1000	25	-297	<$>64024</>	100	224	-732	8688	13173	dun_bah04	0	0	NPC	2200	200
9813	btl_bah01-dun_bah04(3)	0	0	0	None	0	1000	25	-297	<$>64025</>	100	245	-884	-10791	8548	dun_bah04	0	0	NPC	2200	200
9814	btl_bah01-dun_bah04(4)	0	0	0	None	0	1000	25	-297	<$>64026</>	100	344	-942	9529	-9529	dun_bah04	0	0	NPC	2200	200
9815	dun_bah04-btl_bah01(mon)	0	0	0	None	167	1000	25	-297	<$>54294</>	100	225	248	7211	-17116	bah_basic	0	0	NPC	2200	200
9816	dun_bah04-btl_bah01(npc)	0	0	0	None	0	1000	25	-297	<$>64027</>	100	225	239	7298	-17159	bah_basic	0	0	NPC	2200	200
9817	dun_bah05-btl_bah01	0	0	0	None	117	1000	25	-297	<$>54294</>	100	225	166	8670	-16891	bah_basic	0	0	NPC	2200	200
9818	btl_bah01-dun_bah05(1)	0	0	0	None	0	1000	25	-297	<$>64028</>	100	31	-307	280	-140	dun_bah05	0	0	NPC	2200	200
9819	btl_bah01-dun_bah05(2)	0	0	0	None	0	1000	25	-297	<$>64029</>	100	224	-732	8688	13173	dun_bah05	0	0	NPC	2200	200
9820	btl_bah01-dun_bah05(3)	0	0	0	None	0	1000	25	-297	<$>64030</>	100	245	-884	-10791	8548	dun_bah05	0	0	NPC	2200	200
9821	btl_bah01-dun_bah05(4)	0	0	0	None	0	1000	25	-297	<$>64031</>	100	344	-942	9529	-9529	dun_bah05	0	0	NPC	2200	200
9822	dun_bah05-bah_basic(mon)	0	0	0	None	167	1000	25	-297	<$>54294</>	100	225	153	8746	-16657	bah_basic	0	0	NPC	2200	200
9901	dun_ust01-dun_ust04(1)_nonpk	0	0	0	None	0	1000	25	-297	<$>64032</>	100	190	-1106	-18285	5589	dun_ust04_nonpk	0	0	None	2200	200
9902	dun_ust01-dun_ust04(2)_nonpk	0	0	0	None	0	1000	25	-297	<$>64033</>	100	190	-901	-6071	-661	dun_ust04_nonpk	0	0	None	2200	200
9903	dun_ust01-dun_ust04(3)_nonpk	0	0	0	None	0	1000	25	-297	<$>64034</>	100	190	-883	18001	2044	dun_ust04_nonpk	0	0	None	2200	200
9904	dun_ust01-dun_ust04(4)_nonpk	0	0	0	None	0	1000	25	-297	<$>64035</>	100	190	-842	17333	-12000	dun_ust04_nonpk	0	0	None	2200	200
9905	dun_ust01-dun_ust05(1)_nonpk	0	0	0	None	0	1000	25	-297	<$>64032</>	100	190	-820	-22689	9654	dun_ust05_nonpk	0	0	None	2200	200
9906	dun_ust01-dun_ust05(2)_nonpk	0	0	0	None	0	1000	25	-297	<$>64033</>	100	190	-660	-16011	-8901	dun_ust05_nonpk	0	0	None	2200	200
9907	dun_ust01-dun_ust05(3)_nonpk	0	0	0	None	0	1000	25	-297	<$>64034</>	100	190	-936	24062	-9509	dun_ust05_nonpk	0	0	None	2200	200
9908	dun_ust01-dun_ust05(4)_nonpk	0	0	0	None	0	1000	25	-297	<$>64035</>	100	190	-1189	-2514	-652	dun_ust05_nonpk	0	0	None	2200	200
9909	btl_bah01-dun_bah04(1)_nonpk	0	0	0	None	0	1000	25	-297	<$>64036</>	100	31	-307	280	-140	dun_bah04_nonpk	0	0	NPC	2200	200
9910	btl_bah01-dun_bah04(2)_nonpk	0	0	0	None	0	1000	25	-297	<$>64037</>	100	224	-732	8688	13173	dun_bah04_nonpk	0	0	NPC	2200	200
9911	btl_bah01-dun_bah04(3)_nonpk	0	0	0	None	0	1000	25	-297	<$>64038</>	100	245	-884	-10791	8548	dun_bah04_nonpk	0	0	NPC	2200	200
9912	btl_bah01-dun_bah04(4)_nonpk	0	0	0	None	0	1000	25	-297	<$>64039</>	100	344	-942	9529	-9529	dun_bah04_nonpk	0	0	NPC	2200	200
9913	dun_ust05-dun_ust04(npc1)_nonpk	0	0	0	None	0	1000	25	-297	<$>125740</>	100	190	-639	8235	3211	dun_ust04_nonpk	0	0	None	2200	200
9914	dun_ust05-dun_ust04(npc2)_nonpk	0	0	0	None	0	1000	25	-297	<$>125740</>	100	190	-651	2461	3040	dun_ust04_nonpk	0	0	None	2200	200
9915	dun_ust05-dun_ust04(npc3)_nonpk	0	0	0	None	0	1000	25	-297	<$>125740</>	100	190	-645	3261	10167	dun_ust04_nonpk	0	0	None	2200	200
9916	dun_ust05-dun_ust04(npc4)_nonpk	0	0	0	None	0	1000	25	-297	<$>125740</>	100	190	-650	8869	9450	dun_ust04_nonpk	0	0	None	2200	200
9921	btl_bah01-dun_bah04_tw(1)	0	0	0	None	0	1000	25	-297	<$>64023</>	100	31	-307	280	-140	dun_bah04	0	0	NPC	2200	200
9922	btl_bah01-dun_bah04_tw(2)	0	0	0	None	0	1000	25	-297	<$>64024</>	100	224	-732	8688	13173	dun_bah04	0	0	NPC	2200	200
9923	btl_bah01-dun_bah04_tw(3)	0	0	0	None	0	1000	25	-297	<$>64025</>	100	245	-884	-10791	8548	dun_bah04	0	0	NPC	2200	200
9924	btl_bah01-dun_bah04_tw(4)	0	0	0	None	0	1000	25	-297	<$>64026</>	100	344	-942	9529	-9529	dun_bah04	0	0	NPC	2200	200
9927	btl_sed01-dun_sed04(1)	0	0	0	None	0	1000	25	-297	<$>64040</>	100	245	66	-12150	4933	dun_sed04	0	0	NPC	2200	200
9928	btl_sed01-dun_sed04(2)	0	0	0	None	0	1000	25	-297	<$>64041</>	100	31	15	15243	3704	dun_sed04	0	0	NPC	2200	200
9929	btl_sed01-dun_sed04(3)	0	0	0	None	0	1000	25	-297	<$>64042</>	100	344	51	-19276	-12875	dun_sed04	0	0	NPC	2200	200
9930	btl_sed01-dun_sed04(4)	0	0	0	None	0	1000	25	-297	<$>64043</>	100	224	22	20565	-14197	dun_sed04	0	0	NPC	2200	200
9931	btl_sed01-dun_sed04(1)_nonpk	0	0	0	None	0	1000	25	-297	<$>64044</>	100	245	66	-12150	4933	dun_sed04_nonpk	0	0	NPC	2200	200
9932	btl_sed01-dun_sed04(2)_nonpk	0	0	0	None	0	1000	25	-297	<$>64045</>	100	31	15	15243	3704	dun_sed04_nonpk	0	0	NPC	2200	200
9933	btl_sed01-dun_sed04(3)_nonpk	0	0	0	None	0	1000	25	-297	<$>64046</>	100	344	51	-19276	-12875	dun_sed04_nonpk	0	0	NPC	2200	200
9934	btl_sed01-dun_sed04(4)_nonpk	0	0	0	None	0	1000	25	-297	<$>64047</>	100	224	22	20565	-14197	dun_sed04_nonpk	0	0	NPC	2200	200
9935	btl_cas03-cas_basic	0	0	0	None	0	1000	25	-297	<$>47857</>	100	225	199	3519	-5976	cas_basic	0	0	NPC	2200	200
9936	cas_basic-btl_cas03(1)	0	0	0	None	0	1000	25	-297	<$>64048</>	100	245	5138	1	-27128	btl_cas03	0	0	NPC	2200	200
9937	cas_basic-btl_cas03(2)	0	0	0	None	0	1000	25	-297	<$>64049</>	100	31	4801	-11689	-5195	btl_cas03	0	0	NPC	2200	200
9938	cas_basic-btl_cas03(3)	0	0	0	None	0	1000	25	-297	<$>64050</>	100	344	3948	11944	-5188	btl_cas03	0	0	NPC	2200	200
9939	cas_basic-btl_cas03(4)	0	0	0	None	0	1000	25	-297	<$>64051</>	100	224	6511	-80	21944	btl_cas03	0	0	NPC	2200	200
1052	TEST_ZONE_BOT	0	0	0	None	0	1000	40	-15	None	300	90	0	0	0	test_zone_bot	0	0	None	2200	200
199	TEST_ZONE_SAVE	0	0	0	None	0	613	27	-3599	None	300	190	0	1000	0	test_zone	0	0	None	2200	200
198	TEST_ZONE_SAVE2	0	0	0	None	0	613	27	-3599	None	300	190	0	0	0	gm_zone	0	0	None	2200	200
100	TEST_CASH	0	0	0	None	0	613	27	-3599	None	300	190	0	-4	118	test_cash	0	0	None	2200	200
101	GM_EVENT_ZONE	0	0	0	None	0	613	27	-3599	None	300	190	0	-1592	643	event_zone	0	0	None	2200	200
102	TEST_01	0	0	0	None	0	613	27	-3599	None	300	190	0	94	426	test_01	0	0	None	2200	200
103	TEST_02	0	0	0	None	0	613	27	-3599	None	300	190	0	94	426	test_02	0	0	None	2200	200
104	TEST_03	0	0	0	None	0	613	27	-3599	None	300	190	0	94	426	test_03	0	0	None	2200	200
105	TEST_04	0	0	0	None	0	613	27	-3599	None	300	190	0	94	426	test_04	0	0	None	2200	200
106	JPN_10thZone	0	0	0	None	273	613	27	-3599	None	300	190	2028	47	7749	fld_reb_jpn10th	0	0	None	2200	200
30001	btl_prison02	0	0	0	None	0	1000	18	-172	<$>64052</>	200	0	0	2465	2669	btl_prison02	50	0	OUTSIDE	2200	200
30002	btl_prison02_2	0	0	0	None	0	1000	27	-272	<$>64053</>	200	0	0	2465	2669	btl_prison02_2	15	0	OUTSIDE	2200	200
27100	liberty_31	403	15499	8	btl_liberty	270	1000	27	-272	<$>64055</>	500	0	2034	3520	14092	fld_reb	0	0	INSIDE	2200	200
40000	BAN_ALQ_BOSS	0	0	0	None	90	1000	28	91	<$>64056</>	200	173	-9	-10	-34448	dun_alq02	0	0	None	2200	200
40001	BAN_TTR_BOSS	0	0	0	None	90	1000	28	91	<$>64057</>	200	173	115	25081	34	dun_ttr03	0	0	None	2200	200
40002	BAN_PTV_BOSS	0	0	0	None	90	1000	28	91	<$>64058</>	200	173	0	12560	10563	dun_ptv03	0	0	None	2200	200
40003	BAN_JAQ_BOSS	0	0	0	None	0	1000	28	91	<$>64059</>	200	173	3050	39	1921	dun_jaq_c04	0	0	None	2200	200
40004	BAN_UST_BOSS	0	0	0	None	90	1000	28	91	<$>8793</>	200	173	-790	22030	-9356	dun_ust03	0	0	None	2200	200
40005	BAN_TBK_BOSS	0	0	0	None	0	1000	25	-297	<$>47489</>	300	120	-2019	14580	-6262	btl_tbk01	0	0	None	2200	200
40006	BAN_BAH_BOSS	0	0	0	None	0	1000	18	1	<$>47516</>	400	97	134	-2481	7327	bah_basic	0	0	OUTSIDE	2200	200
40007	BAN_CHIANRUSH	0	0	0	None	0	1000	25	-297	<$>64060</>	300	120	7394	-43273	41622	btl_ttr03	0	0	None	2200	200
40008	BAN_SIL	0	0	0	None	0	1000	25	-297	<$>64061</>	300	120	-2990	-14693	-2005	btl_alq02	0	0	None	2200	200
40009	BAN_KTV_BOSS	0	0	0	None	0	1000	25	-297	<$>64062</>	300	120	9928	28237	22891	btl_ktv05	0	0	None	2200	200
30031	event_green_room01	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_green_room01	0	0	None	2200	200
30032	event_green_room02	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_green_room02	0	0	None	2200	200
30033	event_green_room03	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_green_room03	0	0	None	2200	200
30034	event_green_room04	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_green_room04	0	0	None	2200	200
30035	event_green_room05	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_green_room05	0	0	None	2200	200
30036	event_green_room06	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_green_room06	0	0	None	2200	200
30037	event_green_room07	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_green_room07	0	0	None	2200	200
30038	event_green_room08	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_green_room08	0	0	None	2200	200
30039	event_green_room09	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_green_room09	0	0	None	2200	200
30040	event_green_room10	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_green_room10	0	0	None	2200	200
30041	event_blue_room01	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_blue_room01	0	0	None	2200	200
30042	event_blue_room02	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_blue_room02	0	0	None	2200	200
30043	event_blue_room03	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_blue_room03	0	0	None	2200	200
30044	event_blue_room04	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_blue_room04	0	0	None	2200	200
30045	event_blue_room05	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_blue_room05	0	0	None	2200	200
30046	event_red_room01	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_red_room01	0	0	None	2200	200
30047	event_red_room02	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_red_room02	0	0	None	2200	200
30048	event_gold_room01	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_gold_room01	0	0	None	2200	200
30049	event_dia_room01	0	0	0	None	0	1000	25	-297	None	300	90	48	-16	47	event_dia_room01	0	0	None	2200	200
30050	event_city	0	0	0	None	0	1000	25	-297	None	300	90	991	0	0	event_city	0	0	None	2200	200
30100	REB_RH01	0	0	0	None	260	1000	90	90	<$>64063</>	90	260	-216	-6451	10073	reb_basic	0	0	None	2200	200
30102	COIM_RH01	0	0	0	None	82	1000	90	90	<$>64064</>	90	82	-158	-2683	3027	coim_basic	0	0	None	2200	200
30104	AUCH_RH01	0	0	0	None	90	1000	90	90	<$>64065</>	90	90	1933	-13340	5170	auch_basic	0	0	None	2200	200
30106	REB_BASIC-REB_RH01	-208	-7020	10356	reb_basic	145	1000	90	90	<$>64066</>	90	89	4	-9924	-943	party_hq	-41	-14	INSIDE	2200	200
30108	COIM_BASIC-COIM_RH01	-60	-2749	2656	coim_basic	15	1000	90	90	<$>64066</>	90	89	4	-9924	-943	party_hq3	0	0	INSIDE	2200	200
30110	AUCH_BASIC-AUCH_RH01	1933	-13632	4962	auch_basic	58	1000	90	90	<$>64066</>	90	89	4	-9924	-943	party_hq5	0	0	INSIDE	2200	200
41005	GUILD_BOUNTY-REB_BASIC	0	0	0	None	0	1000	90	90	<$>64067</>	100	0	9	2281	13861	reb_basic	0	0	INSIDE	2200	200
41006	GUILD_BOUNTY-COIM_BASIC	0	0	0	None	0	1000	90	90	<$>64068</>	100	0	141	6976	3221	coim_basic	0	0	INSIDE	2200	200
41007	GUILD_BOUNTY-AUCH_BASIC	0	0	0	None	0	1000	90	90	<$>64069</>	100	0	1184	-822	-4799	auch_basic	0	0	INSIDE	2200	200
41008	TEST_ZONE-GUILD_BOUNTY	0	-792	709	test_01	0	1000	90	90	<$>47336</>	100	0	98	-7	-3098	guild_bounty	0	0	INSIDE	2200	200
41009	AUCH_BASIC-GUILD_BOUNTY	1175	-799	-5565	auch_basic	0	1000	90	90	<$>47336</>	100	0	99	35	-3067	guild_bounty	0	0	OUTSIDE	2200	200
41010	GUILD_BOUNTY-AUCH_BASIC2	99	18	-3730	guild_bounty	0	1000	90	90	<$>64069</>	100	0	1184	-822	-4799	auch_basic	0	0	OUTSIDE	2200	200
50001	ERC_BASIC-BTL_ERC01	0	0	0	None	0	1000	90	90	<$>47853</>	200	261	3120	-1249	-30429	btl_erc01	0	0	INSIDE	2200	200
50002	ERC_BASIC-BTL_ERC02	0	0	0	None	0	1000	90	90	<$>47855</>	200	261	3120	-1249	-30429	btl_erc02	0	0	INSIDE	2200	200
50003	BTL_ERC01-ERC_BASIC	-3120	-1223	-31235	btl_erc01	0	1000	90	90	<$>47784</>	250	0	25	-5032	-2479	erc_basic	0	0	OUTSIDE	2200	200
50004	BTL_ERC02-ERC_BASIC	-3120	-1223	-31235	btl_erc02	0	1000	90	90	<$>47784</>	250	0	0	5217	-89	erc_basic	0	0	OUTSIDE	2200	200
50005	DUN_ERC01-BTL_ERC01	0	0	0	None	0	1000	90	90	<$>64070</>	200	271	-1053	-1278	-16467	btl_erc01	0	0	OUTSIDE	2200	200
50006	DUN_ERC01-BTL_ERC02	0	0	0	None	0	1000	90	90	<$>64071</>	200	271	-1053	-1278	-16467	btl_erc02	0	0	OUTSIDE	2200	200
50007	BTL_ERC01_01 -DUN_ERC01	0	0	0	None	0	1000	90	90	<$>64072</>	200	89	0	6361	-43255	dun_erc01	0	0	OUTSIDE	2200	200
50008	DUN_ERC01-Small room	0	0	0	None	0	1000	90	90	<$>64073</>	200	89	0	-19531	4668	dun_erc01	0	0	OUTSIDE	2200	200
50009	Small room-DUN_ERC01	0	0	0	None	0	1000	90	90	<$>64074</>	200	89	0	-14777	4650	dun_erc01	0	0	OUTSIDE	2200	200
50010	Small room-DUN_ERC01_NAR WARP	0	0	0	None	0	1000	90	90	<$>64075</>	200	89	0	-11378	6717	dun_erc01	0	0	OUTSIDE	2200	200
50011	DUN_ERC01 - NEXT_ERC01	0	0	0	None	0	1000	90	90	<$>64076</>	200	89	0	-11403	9116	dun_erc01	0	0	OUTSIDE	2200	200
60001	BTL_ALQ02_COL1	0	0	0	None	0	1000	90	90	<$>64077</>	200	0	858	-12300	0	btl_alq02_col	0	0	None	2200	200
60002	BTL_ALQ02_COL2	0	0	0	None	0	1000	90	90	<$>64078</>	200	0	858	12300	0	btl_alq02_col	0	0	None	2200	200
60003	BTL_ALQ02_COL3	0	0	0	None	0	1000	90	90	<$>64079</>	250	0	858	0	12300	btl_alq02_col	0	0	None	2200	200
60004	BTL_ALQ02_COL4	0	0	0	None	0	1000	90	90	<$>64080</>	250	0	858	0	-12300	btl_alq02_col	0	0	None	2200	200
60011	BTL_AUCH02_COL1	0	0	0	None	0	1000	90	90	<$>64081</>	200	0	573	36	8301	btl_auch02_col	0	0	None	2200	200
60012	BTL_AUCH02_COL2	0	0	0	None	0	1000	90	90	<$>64082</>	200	0	270	-7	-19528	btl_auch02_col	0	0	None	2200	200
60013	BTL_AUCH02_COL3	0	0	0	None	0	1000	90	90	<$>64083</>	250	0	-3767	6072	-7294	btl_auch02	0	0	None	2200	200
60014	BTL_AUCH02_COL4	0	0	0	None	0	1000	90	90	<$>64084</>	250	0	-3731	-18468	-26411	btl_auch02	0	0	None	2200	200
60021	BTL_AUCH03_COL1	0	0	0	None	0	1000	90	90	<$>64085</>	200	0	573	36	8301	btl_auch03_col	0	0	None	2200	200
60022	BTL_AUCH03_COL2	0	0	0	None	0	1000	90	90	<$>64086</>	200	0	270	-7	-19528	btl_auch03_col	0	0	None	2200	200
60023	BTL_AUCH03_COL3	0	0	0	None	0	1000	90	90	<$>64087</>	250	0	1616	7615	14401	btl_auch03	0	0	None	2200	200
60024	BTL_AUCH03_COL4	0	0	0	None	0	1000	90	90	<$>64088</>	250	0	1661	-11486	-5505	btl_auch03	0	0	None	2200	200
60031	BTL_BAH04_COL1	0	0	0	None	0	1000	90	90	<$>64089</>	200	0	162	-44	12789	btl_bah04_col	0	0	None	2200	200
60032	BTL_BAH04_COL2	0	0	0	None	0	1000	90	90	<$>64090</>	200	0	-575	-97	-18261	btl_bah04_col	0	0	None	2200	200
60033	BTL_BAH04_COL3	0	0	0	None	0	1000	90	90	<$>64091</>	250	0	35	17641	15314	btl_bah04	0	0	None	2200	200
60034	BTL_BAH04_COL4	0	0	0	None	0	1000	90	90	<$>64092</>	250	0	-85	26217	-2906	btl_bah04	0	0	None	2200	200
60041	BTL_COIM01_COL1	0	0	0	None	0	1000	90	90	<$>64093</>	200	0	573	36	8301	btl_coim01_col	0	0	None	2200	200
60042	BTL_COIM01_COL2	0	0	0	None	0	1000	90	90	<$>64094</>	200	0	270	-7	-19528	btl_coim01_col	0	0	None	2200	200
60043	BTL_COIM01_COL3	0	0	0	None	0	1000	90	90	<$>64095</>	250	0	-3628	-6847	7402	btl_coim01	0	0	None	2200	200
