AiRange	AutoCheck	AutoDuel	BgName	BgmPlayList	ChangeChannel	Channel	ChaseLimit	ClassID	ClassName	CliqueWar	ColBan	ColGenX	ColGenY	ColGenZ	ColonyEXP	ColonyX	ColonyY	ColonyZ	Continent	DefGenPosX	DefGenPosY	DefGenPosZ	Desc	DropItem1Freq	DropItem1ID	DropItem2Freq	DropItem2ID	DropItem3Freq	DropItem3ID	DropItem4Freq	DropItem4ID	DropItem5Freq	DropItem5ID	DropItem6Freq	DropItem6ID	DropItem7Freq	DropItem7ID	EnablePK	EngName	FlagCount	GetRestart	HeldWepn	HideEnemyPhrase	Info	IsAutoMission	ItemGroup	ItemPriorityTime	ItemViewDist	LeaveTime	LoadingImg	LockWarp	LockWarpCommLV	LockWarpSaveId	MapTitleFont1	MapTitleFont2	MinimapFile	MinimapLength	MinimapOffsetX	MinimapOffsetY	Mission	MonCache	MonViewDist	MonsterDropBlock	MovableZone	Name	NewPVPRule	NoMIC	Note	PartyBuff	PartyWar	PcCache	PcViewDist	QuestWarp	RecallRequestAble	RecallTakeAble	RewardEXPBM	RewardItemBM	SaveWarp	Thumbnail	TokName	TriggerViewDist	Tutorial	Type	UseAIAnyWhere	UseGlobalDrop	UseInitScp	UseItemCoolDown	UseReturnScroll	UseTeleportScroll	UserShop	ViewMiddleRange	ViewRange	WarGroup	WayPointX	WayPointY	WayPointZ	WorldMapName	ZoneItem	ZoneScript	vsMon	vsPC
2500	TRUE	FALSE	btl_bah02	Battle_Field_10	TRUE	3	5	8006	btl_bah02	FALSE	0	0	0	0	1	7401.089	3492.674	241.739	GranadoEspada	7401.089	3492.674	241.739	<$>47521</>	10	75317	50	21925	80	20070	150	21212	350	20351	50	21361	250000	160261	TRUE	Bahamar, pantano la sombra	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_bah02.jpg	66017.914	0	0	FALSE	TRUE	3200	FALSE	btl_bah01,btl_bah03	<$>47521</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1.5	1.1	TRUE	thumb_btl_bah02.jpg	btl_bah02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	7401.089	3492.674	241.739	btl_bah02_btn	btl_bah02	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bah03	Battle_Field_10	TRUE	3	5	8007	btl_bah03	FALSE	0	0	0	0	1	6027	-11537	673	GranadoEspada	6027	-11537	673	<$>47522</>	10	75317	50	21925	80	20070	150	21212	350	20351	50	21361	250000	160261	TRUE	Bahamar, pantano eterno	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_bah03.jpg	74500	0	0	FALSE	TRUE	3200	FALSE	btl_bah01,btl_bah02,btl_bah04,bah_old	<$>47522</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	2.5	1.2	TRUE	thumb_btl_bah03.jpg	btl_bah03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	6027	-11537	673	btl_bah03_btn	btl_bah03	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bah04	Battle_Field_10	TRUE	3	5	8008	btl_bah04	FALSE	230	7476	-15617	193	0	7579	-15869	173	GranadoEspada	32828.531	-18267.91	100	<$>28786</>	10	75317	50	21925	80	20070	150	21212	350	20351	50	21361	250000	160261	TRUE	Bahamar, pantano encantados	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_bah04.jpg	56364.699	18941.15	-2163.806	FALSE	TRUE	3200	FALSE	btl_bah03,dun_bah01,btl_bah05	<$>28786</>	0	0	<$>47516</>	TRUE	TRUE	TRUE	3000	TRUE	TRUE	TRUE	2.5	1.3	TRUE	thumb_btl_bah04.jpg	btl_bah04	6000	FALSE	COLONYWAR_5	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	32828.531	-18267.91	100	btl_bah04_btn	btl_bah04	None	TRUE	FALSE
2500	TRUE	FALSE	dun_bah01	Bah_Dun	TRUE	3	5	8009	dun_bah01	FALSE	0	0	0	0	1	-41321.941	-15281.785	1288.714	GranadoEspada	-41321.941	-15281.785	1288.714	<$>47523</>	15	75317	200	21926	130	20070	150	21212	300	21886	300	21885	250000	160261	TRUE	Bahamar, stalactite under cave 1F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah01.jpg	99621.133	-8030.624	5611.136	FALSE	TRUE	3200	FALSE	btl_bah01,btl_bah04,btl_sed01	<$>47523</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1.8	1.1	TRUE	thumb_dun_bah01.jpg	dun_bah01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-41321.941	-15281.785	1288.714	dun_bah01_btn	dun_bah01	None	TRUE	FALSE
2500	TRUE	FALSE	dun_bah02	Bah_Dun	FALSE	0	5	8010	dun_bah02	FALSE	0	0	0	0	1	6140	7665	890	GranadoEspada	6140	7665	890	<$>47524</>	15	75317	200	21926	130	20070	200	21212	300	21886	300	21885	250000	160261	TRUE	Bahamar, stalactite under cave 2F	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah02.jpg	122400	0	0	FALSE	TRUE	3200	FALSE	None	<$>47524</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.8	1.1	TRUE	thumb_dun_bah02.jpg	dun_bah02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	6140	7665	890	dun_bah01_btn	dun_bah02	None	TRUE	FALSE
2500	TRUE	TRUE	dun_bah04	Bah_Dun	TRUE	3	5	8013	dun_bah04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	8429	25973	-825	<$>6034</>	15	75317	200	21925	17000	157073	150	21212	250	160117	7000	160038	250000	160261	FALSE	Bahamar, Ancient underground  stalactite cave 1F	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah04.jpg	71753.532	0	0	FALSE	TRUE	3200	FALSE	None	<$>6034</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.8	0.9	FALSE	thumb_dun_bah04.jpg	dun_bah04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	8429	25973	-825	dun_bah01_btn	None	None	TRUE	FALSE
2500	TRUE	TRUE	dun_bah04	Bah_Dun	TRUE	3	5	8014	dun_bah04_nonpk	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	8429	25973	-825	<$>6070</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Bahamar, Ancient underground  Shelter 1F	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah04.jpg	71753.532	0	0	FALSE	TRUE	3200	FALSE	None	<$>6070</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.5	0.9	FALSE	thumb_dun_bah04.jpg	dun_bah04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	8429	25973	-825	dun_bah01_btn	None	None	TRUE	FALSE
2500	TRUE	TRUE	dun_bah04	Bah_Dun	TRUE	3	5	8015	dun_bah04_tw	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	8429	25973	-825	<$>6034</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Bahamar, Ancient underground  stalactite cave 1F	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah04.jpg	71753.532	0	0	FALSE	TRUE	3200	FALSE	None	<$>6034</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.5	0.9	FALSE	thumb_dun_bah04.jpg	dun_bah04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	FALSE	4000	6000	0	8429	25973	-825	dun_bah01_btn	None	None	TRUE	FALSE
2500	TRUE	TRUE	dun_bah04	Bah_Dun	TRUE	1	5	8016	dun_bah05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	8429	25973	-825	<$>6073</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Bahamar, Ancient underground  stalactite cave 1F	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_bah04.jpg	71753.532	0	0	FALSE	TRUE	3200	FALSE	None	<$>6073</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.5	0.9	FALSE	thumb_dun_bah04.jpg	dun_bah04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	FALSE	4000	6000	0	8429	25973	-825	dun_bah01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_bah05	Battle_Field_10	TRUE	0	5	8017	btl_bah05	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	13507	-32934	-548.33	<$>106356</>	0	0	9500	189220	9500	189221	9500	189222	9500	189223	9500	189224	250000	160261	TRUE	Bahamar, Prophet's Forest	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_bah05.jpg	93655	6470	-1680	FALSE	TRUE	3200	FALSE	btl_bah04,btl_bah06	<$>106356</>	0	0	<$>47516</>	TRUE	FALSE	TRUE	3000	TRUE	TRUE	TRUE	1	1	TRUE	thumb_btl_bah05.jpg	btl_bah05	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	13507	-32934	-548.33	btl_bah05_btn	btl_bah05	None	TRUE	FALSE
2500	TRUE	FALSE	fld_gig	Gig	FALSE	3	5	9001	fld_gig	FALSE	0	0	0	0	1	10	-1485	2018	GranadoEspada	10	-1485	2018	<$>47529</>	10	75317	15	21915	30	20069	950	23233	200	160110	0	0	0	0	FALSE	The Outskirts Of Gigante Island	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	fld_gig.jpg	53150	-7045.561	-4169.671	FALSE	FALSE	4500	FALSE	gig_basic,btl_gig01	<$>47529</>	0	0	<$>8794</>	TRUE	FALSE	FALSE	4000	TRUE	TRUE	TRUE	1	1	FALSE	thumb_fld_gig.jpg	fld_gig	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	6000	9000	0	10	-1485	2018	fld_gig_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_gig01	Gig_Field	FALSE	3	5	9002	btl_gig01	FALSE	0	0	0	0	1	-4401	-97530	-4236	GranadoEspada	-4401	-97530	-4236	<$>47530</>	10	75317	1000	21892	0	0	0	0	0	0	0	0	0	0	TRUE	Isla De Fuegos	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_gig01.jpg	225829.719	-4601.985	-20703.129	FALSE	TRUE	3200	FALSE	None	<$>47530</>	0	0	<$>8794</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1.3	1	FALSE	thumb_btl_gig01.jpg	btl_gig01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-4401	-97530	-4236	btl_gig01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_gig_boss	Gig_Boss	FALSE	3	10	9003	dun_gig_boss	FALSE	0	0	0	0	1	-74	4027	774	GranadoEspada	-74	4027	774	<$>47531</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Crater	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_gig_boss.jpg	47457.668	0	0	FALSE	TRUE	3200	FALSE	None	<$>47531</>	0	0	<$>8794</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	thumb_dun_gig_boss.jpg	dun_gig_boss	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-74	4027	774	btl_gig01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_sed01	Sedekrem_Fld	TRUE	3	5	9011	btl_sed01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-19836	-7758	800	<$>6284</>	10	75317	200	21926	50	20070	150	21212	350	20351	1500	160116	250000	160261	TRUE	La Tierra Putrefacta	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_sed01.jpg	69680.594	-18141.713	-4134.069	FALSE	TRUE	3200	FALSE	dun_bah01,dun_sed03	<$>6284</>	0	0	<$>47535</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	TRUE	1.2	1	TRUE	thumb_btl_sed01.jpg	btl_sed01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-19836	-7758	800	btl_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_sed01	Sedekrem_Boss	FALSE	0	5	9012	dun_sed01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-3566	1576	572	<$>47536</>	10	75317	200	21926	50	20070	150	21212	1500	160112	8000	160038	250000	160261	TRUE	Cabeza De Gigante	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed01.jpg	43250	-233.231	-579.133	FALSE	TRUE	3200	FALSE	None	<$>47536</>	0	0	<$>47535</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	TRUE	1.2	1	TRUE	thumb_dun_sek01.jpg	dun_sed01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	-3566	1576	572	dun_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_sek02	Sedekrem_Dun	FALSE	0	5	9013	dun_sed02	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	34	-1876	-90	<$>47537</>	10	75317	200	21926	50	20070	150	21212	1500	160112	8000	160038	250000	160261	TRUE	Corazon De Gigante	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed02.jpg	52330	-331.424	-2016.555	FALSE	TRUE	3200	FALSE	None	<$>47537</>	0	0	<$>47535</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	TRUE	1.2	1	TRUE	thumb_dun_sek02.jpg	dun_sek02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	34	-1876	-90	dun_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_sek03	Sedekrem_Dun	FALSE	0	5	9014	dun_sed03	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1461	1350	0	<$>47538</>	10	75317	200	21926	50	20070	150	21212	1500	160112	8000	160038	250000	160261	TRUE	Interna De Gigante	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed03.jpg	53850	2454.762	6819.374	FALSE	TRUE	3200	FALSE	None	<$>47538</>	0	0	<$>47535</>	TRUE	FALSE	TRUE	3000	TRUE	FALSE	TRUE	1.2	1	TRUE	thumb_dun_sek03.jpg	dun_sek03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	1461	1350	0	dun_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_sek03	Sedekrem_Dun	FALSE	0	5	9015	dun_sed03_2	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1461	1350	0	<$>47538</>	10	75317	200	21926	50	20070	150	21212	1500	160112	8000	160038	250000	160261	TRUE	Interna De Gigante	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed03.jpg	53850	2454.762	6819.374	FALSE	TRUE	3200	FALSE	None	<$>47538</>	0	0	<$>47535</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	1.2	1	FALSE	thumb_dun_sek02.jpg	dun_sek03	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	TRUE	4000	6000	0	1461	1350	0	btl_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	TRUE	dun_sek04	Sedekrem_Dun	TRUE	3	5	9016	dun_sed04	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	813	26205	87	<$>6065</>	375	75318	2500	21928	10000	89076	40000	160036	400000	157077	0	0	0	0	FALSE	Sedecram Dungeon of the Heaven	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed04.jpg	86300	419.12	-4568.362	FALSE	TRUE	3200	FALSE	None	<$>6065</>	0	0	<$>6065</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	0.9	FALSE	thumb_dun_sek04.jpg	dun_sek04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	TRUE	4000	6000	0	813	26205	87	btl_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	dun_sek04	Sedekrem_Dun	TRUE	3	5	9017	dun_sed04_nonpk	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	813	26205	87	<$>6071</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Sedecram Dungeon of the Heaven Shelter	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_sed04.jpg	86300	419.12	-4568.362	FALSE	TRUE	3200	FALSE	None	<$>6071</>	0	0	<$>6071</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	0.9	FALSE	thumb_dun_sek04.jpg	dun_sek04	6000	FALSE	TRUCEWORLD	NO	1	0	1	FALSE	TRUE	FALSE	4000	6000	0	813	26205	87	btl_sed01_btn	None	None	TRUE	FALSE
2500	TRUE	FALSE	btl_los01	Buron	FALSE	3	5	9701	btl_los01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-4448	19082	3372	<$>47543</>	10	75317	200	21926	800	21899	1500	88321	8000	160038	0	0	0	0	TRUE	The Dead man's ground	1	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_los01.jpg	85600	3922.506	-1607.172	FALSE	TRUE	3200	FALSE	los_basic	<$>47543</>	0	0	<$>47543</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	thumb_btl_los01.jpg	btl_los01	6000	FALSE	SURA	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-4448	19082	3372	btl_ptv01_btn	None	None	TRUE	FALSE
3000	TRUE	FALSE	mission_liberty	Fight	FALSE	1	5	9803	btl_liberty	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1563	739	-143	<$>47549</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	TRUE	Battel Collosseum	3	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_liberty.jpg	50000	0	0	FALSE	TRUE	3200	FALSE	fld_reb	<$>47549</>	0	0	<$>47549</>	FALSE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	thumb_dummy.jpg	mission_liberty	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-1563	739	-143	None	None	None	TRUE	FALSE
3000	FALSE	FALSE	mission_factious01	Fight	FALSE	1	5	9806	btl_factious01	TRUE	0	0	0	0	1	0	0	0	GranadoEspada	-1595.051	-2718.083	-103.68	<$>47552</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Tierra de la sed	3	None	TRUE	0	None	None	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_factious01.jpg	51965.699	0	0	FALSE	TRUE	3200	FALSE	None	<$>47552</>	1	0	<$>47552</>	FALSE	FALSE	TRUE	3000	FALSE	FALSE	FALSE	0	1	FALSE	thumb_mission_factious01.jpg	mission_factious01	6000	FALSE	TIERRAWAR	NO	0	0	1	FALSE	FALSE	FALSE	4000	6000	0	-1595.051	-2718.083	-103.68	btl_factious01_btn	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_secrettower01	Secrettower	FALSE	3	8	9901	dun_sctw01	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	1.83	-24374.467	1115.08	<$>47553</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Secret Tower 1F	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_secrettower01.jpg	55500	13500	-7000	FALSE	TRUE	3200	FALSE	None	<$>47553</>	0	0	<$>47553</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	dun_secrettower01.jpg	dun_secrettower01	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	1.83	-24374.467	1115.08	auch_basic_btn	None	None	TRUE	FALSE
3000	FALSE	FALSE	dun_secrettower02	Secrettower	FALSE	3	8	9902	dun_sctw03	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-38.999	-13714.658	-5032.466	<$>47554</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	The Secret Tower 3F	2	None	TRUE	0	None	FALSE	None	30000	6000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_secrettower02.jpg	36100	0	0	FALSE	TRUE	3200	FALSE	None	<$>47554</>	0	0	<$>47554</>	TRUE	FALSE	TRUE	3000	FALSE	FALSE	TRUE	1	1	FALSE	dun_secrettower02.jpg	dun_secrettower02	6000	FALSE	PARTYWAR	NO	1	0	1	TRUE	TRUE	FALSE	4000	6000	0	-38.999	-13714.658	-5032.466	auch_basic_btn	None	None	TRUE	FALSE
35000	FALSE	FALSE	fld_colony	Fight	FALSE	1	10	11609	mission_round_worldpvp	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	28	362	984	<$>47649</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Round Stadium (World PVP)	1	None	TRUE	0	None	FALSE	None	30000	30000	0	None	FALSE	0	0	white_38_ol	white_22_ol	colony_pvp.jpg	34600	0	249.198	TRUE	TRUE	30000	FALSE	None	<$>47648</>	1	0	<$>47648</>	TRUE	FALSE	TRUE	30000	FALSE	FALSE	FALSE	1	1	FALSE	thumb_gm_event_zone.jpg	fld_colony	6000	FALSE	WPMISSION	NO	1	0	1	TRUE	TRUE	FALSE	30000	30000	0	5	5	518	None	None	None	TRUE	TRUE
35000	FALSE	FALSE	mission_poisonyard	Fight	FALSE	0	10	11610	mission_poison_worldpvp	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-1058	16	-39	<$>47547</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Poisonyard (World PVP)	2	None	TRUE	0	None	FALSE	None	30000	30000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_poisonyard.jpg	48527.059	0	0	TRUE	TRUE	30000	FALSE	None	<$>47650</>	1	0	<$>47650</>	TRUE	FALSE	TRUE	30000	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_poisonyard	6000	FALSE	WPMISSION	NO	1	0	1	TRUE	TRUE	FALSE	30000	30000	0	-1058	16	-39	coim_basic_btn	None	None	TRUE	TRUE
35000	FALSE	FALSE	btl_prison01	Fight	FALSE	0	10	11611	mission_prison_worldpvp	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	0	10	<$>47652</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Prison (World PVP)	3	None	TRUE	0	None	FALSE	None	30000	30000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_prison01.jpg	58000	0	0	TRUE	TRUE	30000	FALSE	None	<$>47651</>	1	0	<$>47651</>	TRUE	FALSE	TRUE	30000	FALSE	FALSE	FALSE	1	1	FALSE	thumb_btl_prison01.jpg	btl_prison01	6000	FALSE	WPMISSION	NO	1	0	1	TRUE	TRUE	FALSE	30000	30000	0	0	0	10	btl_jaq02_btn	None	None	TRUE	TRUE
35000	FALSE	FALSE	dun_tor_boss	Fight	FALSE	0	10	11612	mission_lab_worldpvp	FALSE	0	0	0	0	1	-5900	20	200	GranadoEspada	-5900	20	200	<$>47654</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Laboratory (World PVP)	3	None	TRUE	0	None	FALSE	None	30000	30000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_tor_boss.jpg	15000	-1600	0	TRUE	TRUE	30000	FALSE	None	<$>47653</>	1	0	<$>47653</>	TRUE	FALSE	TRUE	30000	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dun_tor_boss.jpg	dun_tor_boss	6000	FALSE	WPMISSION	NO	1	0	1	TRUE	TRUE	FALSE	30000	30000	0	-5900	20	200	fld_tor_btn	None	None	TRUE	TRUE
35000	FALSE	FALSE	dun_ttr_boss	Fight	FALSE	0	10	11613	mission_tre_worldpvp	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	7	3965	0	<$>47656</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Tresure house (World PVP)	3	None	TRUE	0	None	FALSE	None	30000	30000	0	None	FALSE	0	0	white_38_ol	white_22_ol	dun_ttr_boss.jpg	45000	0	0	TRUE	TRUE	30000	FALSE	None	<$>47655</>	1	0	<$>47655</>	TRUE	FALSE	TRUE	30000	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	dun_ttr_boss	6000	FALSE	WPMISSION	NO	1	0	1	TRUE	TRUE	FALSE	30000	30000	0	7	3965	0	None	None	None	TRUE	TRUE
35000	FALSE	FALSE	mission_thefortress	Fight	FALSE	0	10	11614	mission_fort_worldpvp	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	0	780	700	<$>47658</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Fortress (World PVP)	3	None	TRUE	0	None	FALSE	None	30000	30000	0	None	FALSE	0	0	white_38_ol	white_22_ol	mission_thefortress_o.jpg	22000	0	-3400	TRUE	TRUE	30000	FALSE	None	<$>47657</>	1	0	<$>47657</>	TRUE	FALSE	TRUE	30000	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_thefortress	6000	FALSE	WPMISSION	NO	1	0	1	TRUE	TRUE	FALSE	30000	30000	0	0	780	700	None	None	None	TRUE	TRUE
35000	FALSE	FALSE	mission_shadowtemple2	Fight	FALSE	0	10	11617	mission_temple_worldpvp	FALSE	0	0	0	0	1	0	0	0	GranadoEspada	-6200	0	200	<$>47548</>	0	0	0	0	0	0	0	0	0	0	0	0	0	0	FALSE	Secret Temple (World PVP)	2	None	TRUE	0	None	FALSE	None	30000	30000	0	None	FALSE	0	0	white_38_ol	white_22_ol	btl_shadowtemple.jpg	29800	-30	-50	TRUE	TRUE	30000	FALSE	None	<$>47660</>	1	0	<$>47660</>	TRUE	FALSE	TRUE	30000	FALSE	FALSE	FALSE	1	1	FALSE	thumb_dummy.jpg	mission_shadowtemple2	6000	FALSE	WPMISSION	NO	1	0	1	TRUE	TRUE	FALSE	30000	30000	0	-5900	20	200	auch_basic_btn	None	None	TRUE	TRUE
