AGI	AnimType	AttachEffectIndex	AttachEffectIndexBattle	BodyType	BoneType	BuffMidOffset	BuffTopOffset	CHA	CON	Cache	Category	CharacterBuff	CharacterBuffLv	ClassID	ClassName	ClassType	ClothType	CollectCard	CommPoint	CostumeListFemale	CostumeListMale	Create	CreationCard	DEAD	DEX	DamageOffset	DefaultArmor	DefaultArmorName	DefaultInvenItem	DefaultInvenItemCount	DefaultLWeapon	DefaultRWeapon	DefaultStance	Dummy_N_LH	Dummy_N_RH	EdgeColor	EngName	EqpAchieveSet	EqpArmorSet	EqpArtifactSet	EqpAssistSet	EqpBackSet	EqpBeltSet	EqpBootsSet	EqpBreastSet	EqpCostumeSet	EqpEarSet	EqpFaceSet	EqpGloveSet	EqpHeadSet	EqpNeckSet	EqpRingSet	EqpShoulderSet	EqpWeaponSet	EquipTown	EventCard	ExpeditionTag	ExpertStance	Gender	HairType	HeadType	HitDummy	HitOffset	Home	IDL	INT	IconClass	JobDesc	JobSkill	JobSklName	KillVoice	LODDist	Mass	Name	OriginalDEADAni	PICK	PINCH	PoseType	RUN	RootNode	Rotation	RuneWordPercentage	STD	STR	STUN	ScaleF	ScaleM	SelfHitEffect	Size	TopDummy	UniqueHit	Value	VeteranStance	WLK	WeaponScale	WeightRatio	initLv
60	SCT	None	None	PC_SET_GRACIELOHD_BODY	PC_SET_GRACIELO	134	195	80	90	TRUE	Cityzen	ChaIncAGI	2	116	GracieloHD	GracieloHD	Normal	29095	0	None	None	Hire	22123	None	60	154	15001	CrecementoLeather	0	0	10000	125326	BareknuckleG,MartialArtsS,MartialArtsSN	None	None	FFCC00FF	Gracielo the Lightning	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosGra	None,Ear	None,FaceGra	None,Glove,LGlove	None,HatGra	None,Necklace	None,Ring	None,Shoulder	3004,3005,3006,3007	TRUE	22606	15,78,43	None	Male	PC_SET_GRACIELO_HAIR	PC_SET_GRACIELO_HEAD	Bip01 Spine1	134	GranadoEspada	PC_IDL_SCT	20	fighter	<$>108613</>	30470	ChapterofWind_R	None	1200	1.1	<$>108612</>	NO	PC_PICK_SCT	PC_PINCH_SCT	SCT	PC_RUN_SCT	Bip01	TRUE	0	PC_STD_SCT	90	PC_STUN_SCT	0	0.947	HIT_Blood_Human	S	Dummy_State	NO	400	None	PC_WLK_SCT	None	1	100
95	ILLUPC	None	None	PC_SET_ILLUPC_BODY	PC_SET_ILLUPC	142	225	60	85	TRUE	Cityzen	ChaATK	1	117	Illusion	ILLUSION	Normal	29096	0	None	None	Hire	22124	None	50	163	15001	CrecementoLeather	0	0	10000	125319	Bareknuckle,EpeeGarde,SabreGarde,IllGarde	None	None	FFCC00FF	Illusion	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosIllusion	None,Ear	None,	None,Glove,LGlove	None,HatIllusion	None,Necklace	None,Ring	None,Shoulder	10750,10751	TRUE	22607	33,5,3	None	Female	PC_SET_ILLUPC_HAIR	PC_SET_ILLUPC_HEAD	Bip01 Spine1	142	GranadoEspada	PC_IDL_ILLUPC	40	fighter	<$>110840</>	1067	Showtime	None	1200	1	<$>110839</>	NO	PC_PICK_ILLUPC	PC_PINCH_ILLUPC	ILLUPC	PC_RUN_ILLUPC	Bip01	TRUE	0	PC_STD_ILLUPC	85	PC_STUN_ILLUPC	1	0	HIT_Blood_Human	S	Dummy_State	NO	415	None	PC_WLK_ILLUPC	None	1	100
60	SHERLIN	None	None	PC_SET_SHERLINICE_BODY	PC_SET_SHERLINICE	137	200	60	60	TRUE	Cityzen	ChaIncINT	1	118	SherlinICE	SHERLINICE	Skirt	29097	0	None	None	Hire	22125	None	40	158	15004	CrecementoRobe	0	0	10000	125306	PossessionIce,EvocationIce,Sneedronningen	None	None	FFCC00FF	Snowflake Sherlin	None,Achieve	None,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosSherlin2	None,Ear	None,FaceSherlin2	None,Glove	None,HatSherlin2	None,Necklace	None,Ring	None,Shoulder	10801,10802,10803,10804	TRUE	22608	14,78,8	None	Female	PC_SET_SHERLINICE_HAIR	PC_SET_SHERLINICE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	90	warlock	<$>109155</>	1068	IceAura	None	1200	1	<$>109014</>	NO	PC_PICK_SHERLIN	PC_PINCH_MUS	SHERLIN	PC_RUN_SHERLIN	Bip01	TRUE	0	PC_STD_SHERLIN	30	PC_STUN_MUS	0.918	1.011	HIT_Blood_Human	S	Dummy_State	NO	340	None	PC_WLK_SHERLIN	None	1	100
50	LEVIN	None	None	PC_SET_LEVIN_BODY	PC_SET_LEVIN	137	210	60	95	TRUE	Cityzen	ChaDrain	1	119	Levin	LEVIN	Normal	29098	0	None	None	Hire	22126	None	50	165	15001	CrecementoLeather	0	0	125305	125302	Bareknuckle,BackGuard,,MiddleGuard,Desire	None	None	FFCC00FF	Levin	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosLevin	None,Ear	None	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	10901,10902,10903,100106,100107	TRUE	22609	79,57,16	None	Male	PC_SET_LEVIN_HAIR	PC_SET_LEVIN_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_LEVIN	60	fighter	<$>112012</>	1069	Devotion	None	1200	1	<$>112011</>	NO	PC_PICK_LEVIN	PC_PINCH_LEVIN	LEVIN	PC_RUN_LEVIN	Bip01	TRUE	0	PC_STD_LEVIN	90	PC_STUN_LEVIN	0	1.05	HIT_Blood_Human	S	Dummy_State	YES	405	None	PC_WLK_LEVIN	None	1	100
60	HKNIGHT	None	None	PC_SET_HKNIGHT_BODY	PC_SET_HKNIGHT	137	210	50	85	TRUE	Cityzen	ChaMHP	1	120	hknight	HKNIGHT	Normal	29099	0	None	None	Hire	22127	None	50	165	15001	CrecementoLeather	0	0	7215	7201	Bareknuckle,BackGuard,HighGuard	None	None	FFFFFF00	Sirius	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosSirius	None,Ear	None	None,Glove,LGlove,MGlove	None,HatSirius	None,Necklace	None,Ring	None,Shoulder	11001,11002,11003,11004,11005	TRUE	22610	34,57,87	None	Male	PC_SET_HKNIGHT_HAIR	PC_SET_HKNIGHT_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_HKNIGHT	40	fighter	<$>117327</>	1070	HollyAura	None	1200	1	<$>116871</>	NO	PC_PICK_HKNIGHT	PC_PINCH_HKNIGHT	HKNIGHT	PC_RUN_HKNIGHT	Bip01	TRUE	0	PC_STD_HKNIGHT	70	PC_STUN_HKNIGHT	0	1.03	HIT_Blood_Human	S	Dummy_State	YES	355	None	PC_WLK_HKNIGHT	None	1	100
50	CLAIR2	None	None	PC_SET_CLAIR2_BODY	PC_SET_CLAIR2	137	200	50	65	TRUE	Cityzen	ChaATK	1	121	ClairCN	CLAIR2	Unique	29100	0	None	None	Hire	22128	None	80	158	15003	CrecementoCoat	0	0	10000	125400	BareknuckleCL,SiegeBurst1,CannonShooter	None	None	FFCC00FF	Cannon Shooter Clair	None,Achieve	None,Coat	None,Artifact	None,Fullmetalshell	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosClairC2	None,Ear	None	None,Glove,LGlove	None,HatClairC2	None,Necklace	None,Ring	None,Shoulder	11101,11102	TRUE	22611	83,6,3	None	Female	PC_SET_CLAIR2_HAIR	PC_SET_CLAIR2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	40	musketeer	<$>113940</>	1071	BeginnerLuck1	None	1200	1	<$>113939</>	NO	PC_PICK_CLAIR2	PC_PINCH_MUS	CLAIR2	PC_RUN_CLAIR2	Bip01	TRUE	0	PC_STD_CLAIR2	40	PC_STUN_MUS	1.1	1	HIT_Blood_Human	S	Dummy_State	YES	325	None	PC_WLK_CLAIR2	None	1	100
85	CLAIR2	None	None	PC_SET_CLAIR2P_BODY	PC_SET_CLAIR2	137	200	60	70	TRUE	Cityzen	ChaPCATK	1	122	ClairCG	CLAIR2P	Unique	29101	0	None	None	Hire	22129	None	95	158	15003	CrecementoCoat	0	0	10000	125400	BareknuckleCL,SiegeBurst1,CannonShooter	None	None	FFCC00FF	Cutie Clair	None,Achieve	None,Coat	None,Artifact	None,Fullmetalshell	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosClairC2	None,Ear	None	None,Glove,LGlove	None,HatClairC2	None,Necklace	None,Ring	None,Shoulder	11101,11102	TRUE	22612	6,83,78	None	Female	PC_SET_CLAIR2P_HAIR	PC_SET_CLAIR2P_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_MUS	40	musketeer	<$>118090</>	30506	Lovelywink2	None	1200	1	<$>113941</>	NO	PC_PICK_CLAIR2	PC_PINCH_MUS	CLAIR2	PC_RUN_CLAIR2	Bip01	TRUE	0	PC_STD_CLAIR2P	40	PC_STUN_MUS	1.1	1	HIT_Blood_Human	S	Dummy_State	YES	390	None	PC_WLK_CLAIR2	None	1	100
50	ELECTRICGIRL	None	None	PC_SET_ELECTRICGIRL_BODY	PC_SET_ELECTRICGIRL	142	225	65	80	TRUE	Cityzen	ChaIncINT	1	123	Mireille	ELECTRICGIRL	Normal	29102	0	None	None	Hire	22130	None	45	163	15001	CrecementoLeather	0	0	125311	125319	BareknuckleM,EpeeGarde3,ElectronicKats	None	None	FFCC00FF	Mireille	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosMireille	None,Ear	None	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	11201,11202,11203	TRUE	22613	34,67,15	None	Female	PC_SET_ELECTRICGIRL_HAIR	PC_SET_ELECTRICGIRL_HEAD	Bip01 Spine1	142	GranadoEspada	PC_IDL_ELECTRICGIRL	85	fighter	<$>119198</>	2018	LightningCharge	None	1200	1	<$>119197</>	NO	PC_PICK_ELECTRICGIRL	PC_PINCH_ELECTRICGIRL	ELECTRICGIRL	PC_RUN_ELECTRICGIRL	Bip01	TRUE	0	PC_STD_ELECTRICGIRL	65	PC_STUN_ELECTRICGIRL	0.95	0	HIT_Blood_Human	S	Dummy_State	YES	390	None	PC_WLK_ELECTRICGIRL	None	1	100
65	SESIL	None	None	PC_SET_SESIL_BODY	PC_SET_SESIL	134	191	50	60	TRUE	Cityzen	ChaATK	1	124	Sesil	SESIL	Unique	29103	0	None	None	Hire	22131	None	95	153	15003	CrecementoCoat	0	0	10000	125315	BareknuckleSe,ArcSting	None	None	FFCC00FF	Sesil	None,Achieve	None,Coat	None,Artifact	None,SteelBolt	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosSesil	None,Ear	None	None,Glove,LGlove	None,HatSesil	None,Necklace	None,Ring	None,Shoulder	11301,11302	TRUE	22614	67,8,6	None	Female	PC_SET_SESIL_HAIR	PC_SET_SESIL_HEAD	Bip01 Spine1	134	GranadoEspada	PC_IDL_SESIL	40	musketeer	<$>120173</>	1072	CamouflageHunt	None	1200	1	<$>120172</>	NO	PC_PICK_SESIL	PC_PINCH_SESIL	SESIL	PC_RUN_SESIL	Bip01	TRUE	0	PC_STD_SESIL	40	PC_STUN_SESIL	1	0	HIT_Blood_Human	S	Dummy_State	YES	350	None	PC_WLK_SESIL	None	1	100
40	LUDIN2	None	None	PC_SET_LUDIN2_BODY	PC_SET_LUDIN2	137	200	70	65	TRUE	Cityzen	ChaIncINT	1	126	BLudin	LUDIN2	Skirt	29105	0	None	None	Hire	22133	None	50	158	15004	CrecementoRobe	0	0	125303	125303	PossessionFire,InfernalBurn	None	None	FFCC00FF	Blue Flame Ludin	None,Achieve	None,Robe,Coat	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosPLudin	None,Ear	None	None,Glove	None,HatPLudin	None,Necklace	None,Ring	None,Shoulder	11501,11502,11503	TRUE	22616	13,83,50	None	Female	PC_SET_LUDIN2_HAIR	PC_SET_LUDIN2_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_LUDIN2	95	warlock	<$>120599</>	1074	FireBlessing1	None	1200	1	<$>120598</>	NO	PC_PICK_LUDIN2	PC_PINCH_LUDIN2	LUDIN2	PC_RUN_LUDIN2	Bip01	TRUE	0	PC_STD_LUDIN2	40	PC_STUN_LUDIN2	0.93	0	HIT_Blood_Human_2	S	Dummy_State	YES	360	None	PC_WLK_LUDIN2	None	1	100
40	LUDIN2RARE	None	None	PC_SET_LUDIN2RARE_BODY	PC_SET_LUDIN2RARE	137	200	70	65	TRUE	Cityzen	ChaIncINT	1	127	SLudin	LUDIN2RARE	Skirt	29106	0	None	None	Hire	22134	None	50	158	15004	CrecementoRobe	0	0	125303	125303	PossessionFire,InfernalBurn1	None	None	FFCC00FF	Student P. Ludin	None,Achieve	None,Robe,Coat	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosPLudin	None,Ear	None	None,Glove	None,HatPLudin	None,Necklace	None,Ring	None,Shoulder	11601,11602,11603	TRUE	22617	83,71,50	None	Female	PC_SET_LUDIN2RARE_HAIR	PC_SET_LUDIN2RARE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_LUDIN2	95	warlock	<$>125264</>	24000	FireBlessing2	None	1200	1	<$>125263</>	NO	PC_PICK_LUDIN2	PC_PINCH_LUDIN2	LUDIN2	PC_RUN_LUDIN2	Bip01	TRUE	0	PC_STD_LUDIN2RARE	50	PC_STUN_LUDIN2	0.93	0	HIT_Blood_Human_2	S	Dummy_State	YES	370	None	PC_WLK_LUDIN2	None	1	100
50	PATRICK	None	None	PC_SET_PATRICK_BODY	PC_SET_PATRICK	137	200	50	85	TRUE	Cityzen	ChaDrain	1	128	Patrick	PATRICK	Normal	29107	0	None	None	Hire	22135	None	50	158	15001	CrecementoLeather	0	0	10000	7206	Bareknuckle,RoofGuard,Sidewinder	None	None	FFFFFF00	Patrick	None,Achieve	None,Leather,Metal	None,Artifact	None	None,Back	None,Belt,LBelt,MBelt	None,Boots,LBoots,MBoots	None,Breast	None,CosInvisible,CosPatrick	None,Ear	None	None,Glove,LGlove,MGlove	None	None,Necklace	None,Ring	None,Shoulder	11700,11701	TRUE	22618	34,57,88	None	Male	PC_SET_PATRICK_HAIR	PC_SET_PATRICK_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_PATRICK	50	fighter	<$>129023</>	1075	Valer	None	1200	1	<$>126194</>	NO	PC_PICK_PATRICK	PC_PINCH_MUS	PATRICK	PC_RUN_PATRICK	Bip01	TRUE	0	PC_STD_PATRICK	90	PC_STUN_PATRICK	1	1	HIT_Blood_Human	S	Dummy_State	YES	375	None	PC_WLK_PATRICK	None	1	100
80	GEAN	None	None	PC_SET_GEAN_BODY	PC_SET_GEAN	125	182	50	80	TRUE	Cityzen	ChaCRTATK	2	129	Gean	GEAN	Normal	29108	0	None	None	Hire	22136	None	70	144	15001	CrecementoLeather	0	0	10000	125310	Bareknuckle,BYL	None	None	FFCC00FF	Gean	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosJin	None,Ear	None,FaceGean	None,Glove,LGlove	None,HatGean,HatGJ,HatJin	None,Necklace	None,Ring	None,Shoulder	11800,11801	TRUE	22619	1,1,1	None	Female	PC_SET_GEAN_HAIR	PC_SET_GEAN_HEAD	Bip01 Spine1	125	GranadoEspada	PC_IDL_GEAN	30	fighter	<$>120552</>	1076	Gujain	None	1200	0.9	<$>120551</>	NO	PC_PICK_FGT	PC_PINCH_GEAN	GEAN	PC_RUN_GEAN	Bip01	TRUE	0	PC_STD_GEAN	90	PC_STUN_GEAN	0.949	0	HIT_Blood_Human	S	Dummy_State	NO	400	None	PC_WLK_GEAN	None	1	100
60	BERTHE	Pc_Berthe	None	PC_SET_BERTHE_BODY	PC_SET_BERTHE	137	200	50	40	TRUE	Cityzen	ChaMSP	2	130	Berthe	BERTHE	Unique	29109	0	None	None	Hire	22137	None	50	158	15003	CrecementoCoat	0	0	10000	7221	PhantomIllusion2	None	None	FFFFFF00	Berthe	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosBerthe	None,Ear	None	None,Glove	None,HatBerthe	None,Necklace	None,Ring	None,Shoulder	12001,12002,12003	TRUE	22620	64,88,7	None	Female	PC_SET_BERTHE_HAIR	PC_SET_BERTHE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_BERTHE	90	wizard	<$>132029</>	1077	Possession	None	1200	1	<$>126195</>	NO	PC_PICK_BERTHE	PC_PINCH_BERTHE	BERTHE	PC_RUN_BERTHE	Bip01	TRUE	0	PC_STD_BERTHE	50	PC_STUN_BERTHE	0.915	1	HIT_Blood_Human	S	Dummy_State	YES	340	None	PC_WLK_BERTHE	None	1	100
80	JANE	None	None	PC_SET_JANE_BODY	PC_SET_JANE	137	200	60	70	TRUE	Cityzen	ChaIncDEX	2	131	Jane	JANE	Unique	29110	0	None	None	Hire	22138	None	95	158	15003	CrecementoCoat	0	0	10000	125307	BareknuckleJ,FreestyleShot1,SightShot1,ResoningJournalist	None	None	FFCC00FF	Jane	None,Achieve	None,Coat	None,Artifact	None,LargeCaliberBullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosJane	None,Ear	None,FaceJane	None,Glove,LGlove	None,HatJane	None,Necklace	None,Ring	None,Shoulder	12101,12102	TRUE	22621	6,82,3	None	Female	PC_SET_JANE_HAIR	PC_SET_JANE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_JANE	60	musketeer	<$>129025</>	2019	Reasoning	None	1200	1	<$>129024</>	NO	PC_PICK_JANE	PC_PINCH_JANE	JANE	PC_RUN_JANE	Bip01	TRUE	0	PC_STD_JANE	20	PC_STUN_JANE	0.97	1	HIT_Blood_Human	S	Dummy_State	YES	385	None	PC_WLK_JANE	None	1	100
80	JIN	None	None	PC_SET_JIN_BODY	PC_SET_JIN	125	182	45	80	TRUE	Cityzen	ChaCRTATK	2	132	Jin	JIN	Normal	29111	0	None	None	Hire	22139	None	70	144	15001	CrecementoLeather	0	0	10000	125310	Bareknuckle,DSN	None	None	FFCC00FF	Jin	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosJin	None,Ear	None,FaceJin	None,Glove,LGlove	None,HatJin,HatGJ	None,Necklace	None,Ring	None,Shoulder	12201,12202	TRUE	22622	25,17,10	None	Female	PC_SET_JIN_HAIR	PC_SET_JIN_HEAD	Bip01 Spine1	125	GranadoEspada	PC_IDL_JIN	40	fighter	<$>132031</>	1078	ZodiacHandSign	None	1200	1	<$>132030</>	NO	PC_PICK_JIN	PC_PINCH_JIN	JIN	PC_RUN_JIN	Bip01	TRUE	0	PC_STD_JIN	90	PC_STUN_JIN	0.959	0	HIT_Blood_Human	S	Dummy_State	YES	405	None	PC_WLK_JIN	None	1	100
65	RORETA	None	None	PC_SET_RORETA_BODY	PC_SET_RORETA	125	182	50	80	TRUE	Cityzen	ChaIncSTR	2	133	Roreta	RORETA	Normal	29112	0	None	None	Hire	22140	None	45	144	15001	CrecementoLeather	0	0	10000	125360	BareknuckleRo,EagleClaw	N/A	None	FFCC00FF	Roreta	None,Achieve	None,Leather	None,Artifact	None	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible	None,Ear	None	None,Glove,LGlove	None	None,Necklace	None,Ring	None,Shoulder	12301,12302	TRUE	22623	59,60,27	None	Female	PC_SET_RORETA_HAIR	PC_SET_RORETA_HEAD	Bip01 Spine1	125	GranadoEspada	PC_IDL_RORETA	40	fighter	<$>133121</>	2020	ExplosionGlove	None	1200	1	<$>132961</>	NO	PC_PICK_RORETA	PC_PINCH_RORETA	RORETA	PC_RUN_RORETA	Bip01	TRUE	0	PC_STD_RORETA	95	PC_STUN_RORETA	0.978	0	HIT_Blood_Human	S	Dummy_State	YES	375	None	PC_WLK_RORETA	None	1	100
50	ANIES	None	None	PC_SET_ANIES_BODY	PC_SET_ANIES	125	182	50	55	TRUE	Cityzen	ChaDEF	2	134	Anies	ANIES	Skirt	29113	0	None	None	Hire	22141	None	40	144	15004	CrecementoRobe	0	0	10000	10000	FirstAid3	None	None	FFFFFF00	Anies	None,Achieve	None,Robe	None,Artifact	None	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosAnies	None,Ear	None	None,Glove	None,HatAnies	None,Necklace	None,Ring	None,Shoulder	12303,12304	TRUE	22624	34,56,9	None	Female	PC_SET_ANIES_HAIR	PC_SET_ANIES_HEAD	Bip01 Spine1	125	GranadoEspada	PC_IDL_ANIES	85	scout	<$>139631</>	1079	Cure2	None	1200	1	<$>139630</>	NO	PC_PICK_ANIES	PC_PINCH_VALLE	ANIES	PC_RUN_ANIES	Bip01	TRUE	0	PC_STD_ANIES	40	PC_STUN_ANIES	0.913	0	HIT_Blood_Human	S	Dummy_State	YES	320	None	PC_WLK_ANIES	None	1	100
85	CLEONELE	None	None	PC_SET_CLEONELE_BODY	PC_SET_CLEONELE	137	200	50	65	TRUE	Cityzen	ChaCRTATK	2	135	CLeonele	CLEONELE	Normal	29114	0	None	None	Hire	22142	None	95	158	15003	CrecementoCoat	0	0	125304	125307	Bareknuckle,FreestyleShot,StandingShot,OutrageShot,ExPunisher	None	None	FFCC00FF	Cadet Leonele	None,Achieve	None,Coat	None,Artifact	None,Steelbullet	None,Back	None,Belt,LBelt	None,Boots,LBoots	None,Breast	None,CosInvisible,CosCLeonele,CosLeoDual	None,Ear	None	None,Glove,LGlove	None,HatCLeonele,HatLeoDual	None,Necklace	None,Ring	None,Shoulder	12305,12306,12307,12308,12309	TRUE	22625	6,81,70	None	Male	PC_SET_CLEONELE_HAIR	PC_SET_CLEONELE_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_CLEONELE	40	musketeer	<$>134614</>	2021	Leadership	None	1200	1	<$>134613</>	NO	PC_PICK_CLEONELE	PC_PINCH_CLEONELE	CLEONELE	PC_RUN_CLEONELE	Bip01	TRUE	0	PC_STD_CLEONELE	45	PC_STUN_CLEONELE	0.95	0.98	HIT_Blood_Human	S	Dummy_State	NO	380	None	PC_WLK_CLEONELE	None	1	100
50	VAN	None	None	PC_SET_VAN_BODY	PC_SET_VAN	137	200	60	70	TRUE	Cityzen	ChaIncINT	1	136	Van	VAN	Normal	29115	0	None	None	Hire	22143	None	50	158	15004	CrecementoRobe	0	0	10000	10000	PhantomIllusion3,Anathema2,Abyss	None	None	FFFFFF00	Van	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosVan	None,Ear	None	None,Glove	None	None,Necklace	None,Ring	None,Shoulder	12401,12402	TRUE	22626	64,87,88	None	Male	PC_SET_VAN_HAIR	PC_SET_VAN_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_VAN	90	wizard	<$>47084</>	1081	Limite	None	1200	1	<$>99329</>	NO	PC_PICK_VAN	PC_PINCH_VAN	VAN	PC_RUN_VAN	Bip01	TRUE	0	PC_STD_VAN	40	PC_STUN_VAN	1.01	1.01	HIT_Blood_Human	S	Dummy_State	YES	360	None	PC_WLK_VAN	None	1	100
40	MONTOROPC	None	None	PC_SET_ICEMONTORO_BODY	PC_SET_ICEMONTORO	134	195	70	50	TRUE	Cityzen	ChaIncINT	1	137	IceMontoro	ICEMONTORO	Normal	29116	0	None	None	Hire	22144	None	50	154	15003	CrecementoCoat	0	0	10000	125313	Psychokinesis,IcyAmbrosia,PhantomIllusion	None	None	FFCC00FF	Snowflake Montoro	None,Achieve	None,Coat,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosICEMontoro	None,Ear	None	None,Glove	None,HatICEMontoro	None,Necklace	None,Ring	None,Shoulder	10500,10505,10506	TRUE	22627	65,77,49	None	Male	PC_SET_ICEMONTORO_HAIR	PC_SET_ICEMONTORO_HEAD	Bip01 Spine1	134	GranadoEspada	PC_IDL_MONTOROPC	90	wizard	<$>135125</>	2015	DeathlessBody	None	1200	1	<$>135124</>	NO	PC_PICK_MONTOROPC	PC_PINCH_MUS	MONTOROPC	PC_RUN_MONTOROPC	Bip01	TRUE	0	PC_STD_MONTOROPC	40	PC_STUN_MUS	0.8	0.8	HIT_Blood_Human	S	Dummy_State	YES	340	Anathema	PC_WLK_MONTOROPC	None	1	100
50	ELIZABETH	None	None	PC_SET_ELIZABETH_BODY	PC_SET_ELIZABETH	134	195	70	70	TRUE	Cityzen	ChaATK	1	138	Elizabeth	ELIZABETH	Skirt	29117	0	None	None	Hire	22145	None	60	154	15004	CrecementoRobe	0	0	10000	125305	Drawing	None	None	FFCC00FF	Elizabeth	None,Achieve	None,Robe	None,Artifact	None,PsychicSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible	None,Ear	None	None,Glove	None,HatElizabeth	None,Necklace	None,Ring	None,Shoulder	12501,12502	TRUE	22628	62,33,16	None	Female	PC_SET_ELIZABETH_HAIR	PC_SET_ELIZABETH_HEAD	Bip01 Spine1	134	GranadoEspada	PC_IDL_ELIZABETH	90	warlock	<$>139633</>	1080	Veryeasy	None	1200	1	<$>139632</>	NO	PC_PICK_ELIZABETH	PC_PINCH_MUS	ELIZABETH	PC_RUN_ELIZABETH	Bip01	TRUE	0	PC_STD_ELIZABETH	20	PC_STUN_MUS	0.94	1	HIT_Blood_Human	S	Dummy_State	YES	360	None	PC_WLK_ELIZABETH	None	1	100
50	DOLORES	None	None	PC_SET_DOLORES_BODY	PC_SET_DOLORES	90	158	70	60	TRUE	Cityzen	ChaIncINT	2	139	Dolores	Dolores	Skirt	29118	0	None	None	Hire	22146	None	40	158	15004	CrecementoRobe	0	0	125306	125311	Bareknuckle,DancingMagic,ElectronicHare	None	None	FFCC00FF	Dolores	None,Achieve	None,Robe	None,Artifact	None,ElementalSphere	None,Back	None,Belt	None,Boots	None,Breast	None,CosInvisible,CosDolores	None,Ear	None	None,Glove	None,HatDolores	None,Necklace	None,Ring	None,Shoulder	12601,12602,12603	TRUE	22300	15,20,49	None	Female	PC_SET_DOLORES_HAIR	PC_SET_DOLORES_HEAD	Bip01 Spine1	137	GranadoEspada	PC_IDL_DOLORES	90	warlock	<$>143881</>	1082	nowlorraine	None	1200	1	<$>143880</>	NO	PC_PICK_DOLORES	PC_PINCH_SCT	DOLORES	PC_RUN_DOLORES	Bip01	TRUE	0	PC_STD_DOLORES	40	PC_STUN_SCT	0.61	1.011	HIT_Blood_Human	S	Dummy_State	NO	350	None	PC_WLK_DOLORES	None	1	100
